date,asset,realized,historical_mean,ols,ols_restricted,ols4,ols4_restricted,ridge,ridge_restricted,elastic_net,elastic_net_restricted,random_forest
1971-06-01,Utils_excess,0.0395,0.00630542,0.00364316,0.00364316,0.00528547,0.00528547,0.00745441,0.00745441,0.00511603,0.00511603,-2.247e-05
1971-07-01,Durbl_excess,-0.0595,0.00942708,0.01699383,0.01699383,0.02387143,0.02387143,0.00272274,0.00272274,0.01572366,0.01572366,0.00366711
1971-07-01,Enrgy_excess,-0.0254,0.00790917,0.00278333,0.00278333,0.01523074,0.01523074,0.0013336,0.0013336,0.00790917,0.00790917,-0.00155295
1971-07-01,HiTec_excess,-0.0898,0.01143167,-0.00339732,0.0,0.00284,0.00284,0.00545397,0.00545397,0.01143167,0.01143167,-0.00090413
1971-07-01,Hlth_excess,-0.0265,0.01070833,0.00746678,0.00746678,0.01577722,0.01577722,0.01070576,0.01070576,0.01070833,0.01070833,0.00921439
1971-07-01,Manuf_excess,-0.0528,0.00716667,0.00762819,0.00762819,0.01097868,0.01097868,0.00258549,0.00258549,0.00716667,0.00716667,0.00312297
1971-07-01,NoDur_excess,-0.0254,0.00741667,0.00339681,0.00339681,0.01596244,0.01596244,0.00635167,0.00635167,0.00956003,0.00956003,0.00897582
1971-07-01,Other_excess,-0.0425,0.0078925,0.00223285,0.00223285,0.01345722,0.01345722,0.00411155,0.00411155,0.0078925,0.0078925,0.00822785
1971-07-01,Shops_excess,-0.0385,0.00850917,0.01913173,0.01913173,0.02562961,0.02562961,0.00883124,0.00883124,0.01218149,0.01218149,0.00926462
1971-07-01,Telcm_excess,-0.0401,0.0050825,-0.00956042,0.0,0.00328193,0.00328193,-0.00102361,0.0,0.0050825,0.0050825,-0.00034887
1971-07-01,Utils_excess,-0.0254,0.0064925,-0.00482177,0.0,0.00618082,0.00618082,0.00140231,0.00140231,0.00475905,0.00475905,0.00123793
1971-08-01,Durbl_excess,0.1013,0.00905542,0.02507998,0.02507998,0.00885792,0.00885792,0.00981605,0.00981605,0.01043431,0.01043431,0.01335378
1971-08-01,Enrgy_excess,-0.0169,0.007335,0.01723832,0.01723832,0.00612573,0.00612573,0.00582999,0.00582999,0.007335,0.007335,0.0067066
1971-08-01,HiTec_excess,0.052,0.01082667,0.00719078,0.00719078,0.00047932,0.00047932,0.00733114,0.00733114,0.01082667,0.01082667,0.00780125
1971-08-01,Hlth_excess,0.0281,0.01,0.02486566,0.02486566,0.01395593,0.01395593,0.01000099,0.01000099,0.01,0.01,0.0161542
1971-08-01,Manuf_excess,0.0592,0.0066,0.01650408,0.01650408,0.00343128,0.00343128,0.00474182,0.00474182,0.0066,0.0066,0.00745319
1971-08-01,NoDur_excess,0.0263,0.00718583,0.01701138,0.01701138,0.0131277,0.0131277,0.00866875,0.00866875,0.008547,0.008547,0.01211496
1971-08-01,Other_excess,0.0656,0.0074125,0.01683207,0.01683207,0.00795513,0.00795513,0.0068911,0.0068911,0.0074125,0.0074125,0.01424195
1971-08-01,Shops_excess,0.0573,0.00823583,0.02594144,0.02594144,0.01802624,0.01802624,0.01079731,0.01079731,0.01012166,0.01012166,0.01384731
1971-08-01,Telcm_excess,-0.0081,0.00480417,0.00803377,0.00803377,0.00318459,0.00318459,0.00597217,0.00597217,0.00480417,0.00480417,0.00433582
1971-08-01,Utils_excess,-0.028,0.00617083,0.00745123,0.00745123,0.00531513,0.00531513,0.00641189,0.00641189,0.00519736,0.00519736,0.00800254
1971-09-01,Durbl_excess,-0.0044,0.00919,0.03610838,0.03610838,0.01343544,0.01343544,0.01457979,0.01457979,0.01150068,0.01150068,0.01660904
1971-09-01,Enrgy_excess,-0.0201,0.00702958,0.02985846,0.02985846,0.00624754,0.00624754,0.00806512,0.00806512,0.00702958,0.00702958,0.00949088
1971-09-01,HiTec_excess,-0.0192,0.01080167,0.01769535,0.01769535,0.00637827,0.00637827,0.00933136,0.00933136,0.01080167,0.01080167,0.01056595
1971-09-01,Hlth_excess,0.0029,0.01018208,0.01703005,0.01703005,0.0201987,0.0201987,0.01018399,0.01018399,0.01018208,0.01018208,0.01158374
1971-09-01,Manuf_excess,-0.0069,0.00664833,0.02353745,0.02353745,0.00772442,0.00772442,0.00652308,0.00652308,0.00664833,0.00664833,0.01190453
1971-09-01,NoDur_excess,-0.0044,0.007155,0.02681461,0.02681461,0.01837898,0.01837898,0.01096232,0.01096232,0.00999172,0.00999172,0.01467249
1971-09-01,Other_excess,-0.008,0.0075475,0.03177065,0.03177065,0.01390685,0.01390685,0.00990385,0.00990385,0.0075475,0.0075475,0.02595277
1971-09-01,Shops_excess,0.0036,0.00837,0.03756637,0.03756637,0.02314589,0.02314589,0.0132302,0.0132302,0.01734163,0.01734163,0.01712597
1971-09-01,Telcm_excess,-0.0014,0.00466583,0.01513207,0.01513207,0.00764744,0.00764744,0.00995183,0.00995183,0.00466583,0.00466583,0.00181152
1971-09-01,Utils_excess,-0.0188,0.00597083,0.01353465,0.01353465,0.00717987,0.00717987,0.01014225,0.01014225,0.0063513,0.0063513,0.00137536
1971-10-01,Durbl_excess,-0.0558,0.00906583,0.04758039,0.04758039,0.01564809,0.01564809,0.02258654,0.02258654,0.01225928,0.01225928,0.01825758
1971-10-01,Enrgy_excess,-0.0466,0.0069825,0.03166956,0.03166956,0.00727854,0.00727854,0.01051286,0.01051286,0.0069825,0.0069825,0.00804025
1971-10-01,HiTec_excess,-0.0472,0.01058792,0.01923693,0.01923693,0.00607816,0.00607816,0.01075266,0.01075266,0.01058792,0.01058792,0.00787294
1971-10-01,Hlth_excess,-0.0287,0.01027542,0.04401968,0.04401968,0.01945547,0.01945547,0.01028034,0.01028034,0.01027542,0.01027542,0.01437461
1971-10-01,Manuf_excess,-0.0641,0.00661542,0.03046746,0.03046746,0.00861872,0.00861872,0.0088429,0.0088429,0.00661542,0.00661542,0.00819823
1971-10-01,NoDur_excess,-0.047,0.00715958,0.02923116,0.02923116,0.01775538,0.01775538,0.01182667,0.01182667,0.00885662,0.00885662,0.01407576
1971-10-01,Other_excess,-0.0457,0.00737,0.02926437,0.02926437,0.01424307,0.01424307,0.01099561,0.01099561,0.00737,0.00737,0.0205717
1971-10-01,Shops_excess,-0.0382,0.00824833,0.03970032,0.03970032,0.02346433,0.02346433,0.0147958,0.0147958,0.01384773,0.01384773,0.0187392
1971-10-01,Telcm_excess,-0.0211,0.0046675,0.01870285,0.01870285,0.00718965,0.00718965,0.01251423,0.01251423,0.0046675,0.0046675,0.00681023
1971-10-01,Utils_excess,0.0168,0.00584208,0.01404644,0.01404644,0.00665095,0.00665095,0.01097987,0.01097987,0.00496296,0.00496296,0.00188488
1971-11-01,Durbl_excess,-0.0004,0.008925,0.03997257,0.03997257,0.01697822,0.01697822,0.01324336,0.01324336,0.01286231,0.01286231,0.01278711
1971-11-01,Enrgy_excess,-0.0031,0.00674625,0.01569622,0.01569622,0.00874041,0.00874041,0.00553596,0.00553596,0.00674625,0.00674625,0.003858
1971-11-01,HiTec_excess,0.014,0.01066333,-0.00213047,0.0,0.00358773,0.00358773,0.0081442,0.0081442,0.01066333,0.01066333,0.00735552
1971-11-01,Hlth_excess,0.0022,0.01041167,0.01240377,0.01240377,0.01519485,0.01519485,0.01041172,0.01041172,0.01041167,0.01041167,0.01137209
1971-11-01,Manuf_excess,-0.0135,0.00652792,0.0178303,0.0178303,0.00775898,0.00775898,0.00574228,0.00574228,0.00652792,0.00652792,0.0053528
1971-11-01,NoDur_excess,-0.0071,0.00710042,0.00536999,0.00536999,0.01399917,0.01399917,0.00864747,0.00864747,0.007379,0.007379,0.01209343
1971-11-01,Other_excess,-0.0055,0.00733708,0.0121975,0.0121975,0.01206824,0.01206824,0.0080337,0.0080337,0.00733708,0.00733708,0.0164057
1971-11-01,Shops_excess,-0.0013,0.00822625,0.025505,0.025505,0.02091474,0.02091474,0.01143536,0.01143536,0.01256007,0.01256007,0.01485116
1971-11-01,Telcm_excess,0.0002,0.00463125,7.535e-05,7.535e-05,0.00434944,0.00434944,0.0063278,0.0063278,0.00463125,0.00463125,0.00280591
1971-11-01,Utils_excess,-0.0157,0.00588958,-0.0018649,0.0,0.00636985,0.00636985,0.0066207,0.0066207,0.00527004,0.00527004,0.00082155
1971-12-01,Durbl_excess,0.0577,0.00884375,0.03616267,0.03616267,0.02257867,0.02257867,0.0124873,0.0124873,0.01483487,0.01483487,0.01269429
1971-12-01,Enrgy_excess,0.0847,0.00677,0.01613965,0.01613965,0.01214233,0.01214233,0.00601015,0.00601015,0.00677,0.00677,0.00545504
1971-12-01,HiTec_excess,0.109,0.01062042,-0.00678043,0.0,0.00328446,0.00328446,0.00756177,0.00756177,0.01062042,0.01062042,0.01265798
1971-12-01,Hlth_excess,0.0754,0.01044542,0.01910602,0.01910602,0.01510835,0.01510835,0.0104461,0.0104461,0.01044542,0.01044542,0.01494973
1971-12-01,Manuf_excess,0.095,0.00645792,0.01509787,0.01509787,0.00979017,0.00979017,0.00563256,0.00563256,0.00645792,0.00645792,0.00849901
1971-12-01,NoDur_excess,0.1017,0.00707792,0.00330827,0.00330827,0.01452458,0.01452458,0.00850615,0.00850615,0.00734259,0.00734259,0.01441813
1971-12-01,Other_excess,0.0777,0.00723042,0.00854727,0.00854727,0.01376861,0.01376861,0.00783786,0.00783786,0.00723042,0.00723042,0.01990684
1971-12-01,Shops_excess,0.098,0.00816167,0.01873986,0.01873986,0.02357629,0.02357629,0.01048158,0.01048158,0.01149901,0.01149901,0.01521706
1971-12-01,Telcm_excess,0.07,0.00461583,-0.00932491,0.0,0.00376175,0.00376175,0.00331674,0.00331674,0.00461583,0.00461583,0.002216
1971-12-01,Utils_excess,0.0774,0.00575958,-0.00619688,0.0,0.00623838,0.00623838,0.00566904,0.00566904,0.00483645,0.00483645,0.0014054
1972-01-01,Durbl_excess,0.0294,0.00898583,0.03574023,0.03574023,0.02676323,0.02676323,0.00987244,0.00987244,0.01671314,0.01671314,0.0092666
1972-01-01,Enrgy_excess,-0.0013,0.00693125,0.01434704,0.01434704,0.01564698,0.01564698,0.0041248,0.0041248,0.00693125,0.00693125,0.00613581
1972-01-01,HiTec_excess,0.0806,0.01087458,-0.00490589,0.0,0.00602967,0.00602967,0.00675271,0.00675271,0.01087458,0.01087458,0.00446173
1972-01-01,Hlth_excess,0.0231,0.01055,0.01882795,0.01882795,0.01877733,0.01877733,0.01055009,0.01055009,0.01055,0.01055,0.0100002
1972-01-01,Manuf_excess,0.0293,0.00666833,0.0163885,0.0163885,0.01358839,0.01358839,0.00465088,0.00465088,0.00666833,0.00666833,0.00393667
1972-01-01,NoDur_excess,0.0221,0.00742667,0.00329871,0.00329871,0.0185027,0.0185027,0.00834533,0.00834533,0.00948866,0.00948866,0.00963708
1972-01-01,Other_excess,0.0304,0.00747042,0.00311247,0.00311247,0.01712164,0.01712164,0.00643078,0.00643078,0.00747042,0.00747042,0.015635
1972-01-01,Shops_excess,0.0014,0.00858625,0.02436874,0.02436874,0.02834966,0.02834966,0.0112679,0.0112679,0.01549352,0.01549352,0.01555346
1972-01-01,Telcm_excess,0.0065,0.00487625,-0.00853179,0.0,0.00581205,0.00581205,0.00308113,0.00308113,0.00487625,0.00487625,0.00230425
1972-01-01,Utils_excess,-0.0059,0.00595042,-0.00676871,0.0,0.00765929,0.00765929,0.0045784,0.0045784,0.00499124,0.00499124,0.00584334
1972-02-01,Durbl_excess,0.0059,0.00916333,0.05942513,0.05942513,0.04110885,0.04110885,0.02106646,0.02106646,0.02196598,0.02196598,0.01227196
1972-02-01,Enrgy_excess,0.0236,0.00665708,0.03292054,0.03292054,0.02535834,0.02535834,0.00781101,0.00781101,0.00665708,0.00665708,-0.0015946
1972-02-01,HiTec_excess,0.0164,0.01128542,0.00276134,0.00276134,0.00490317,0.00490317,0.00990065,0.00990065,0.01128542,0.01128542,0.00295661
1972-02-01,Hlth_excess,0.0688,0.01062542,0.02866139,0.02866139,0.0140109,0.0140109,0.01062824,0.01062824,0.01062542,0.01062542,0.01182872
1972-02-01,Manuf_excess,0.0474,0.00680917,0.02974564,0.02974564,0.01929183,0.01929183,0.00823572,0.00823572,0.00680917,0.00680917,0.00379514
1972-02-01,NoDur_excess,0.044,0.00750333,0.00788853,0.00788853,0.01606802,0.01606802,0.01027315,0.01027315,0.01012216,0.01012216,0.0090913
1972-02-01,Other_excess,0.02,0.00746458,0.01159772,0.01159772,0.01904952,0.01904952,0.00968436,0.00968436,0.00746458,0.00746458,0.01195103
1972-02-01,Shops_excess,0.0541,0.0086175,0.02791676,0.02791676,0.03025778,0.03025778,0.0132932,0.0132932,0.01730644,0.01730644,0.01276995
1972-02-01,Telcm_excess,-0.0009,0.00490208,-0.01084631,0.0,-7.469e-05,0.0,0.00558995,0.00558995,0.00490208,0.00490208,0.00142216
1972-02-01,Utils_excess,-0.0275,0.00580375,-0.00834897,0.0,0.00458152,0.00458152,0.00637588,0.00637588,0.00484782,0.00484782,-0.00200399
1972-03-01,Durbl_excess,0.0396,0.009175,0.05347046,0.05347046,0.04153996,0.04153996,0.01962164,0.01962164,0.02211631,0.02211631,0.01013706
1972-03-01,Enrgy_excess,-0.0573,0.00690333,0.03232271,0.03232271,0.02698365,0.02698365,0.00772572,0.00772572,0.00690333,0.00690333,0.00376062
1972-03-01,HiTec_excess,0.0083,0.01149667,0.00280882,0.00280882,0.0030941,0.0030941,0.00968066,0.00968066,0.01149667,0.01149667,0.00300332
1972-03-01,Hlth_excess,0.0019,0.01109417,0.0267725,0.0267725,0.01429869,0.01429869,0.01109697,0.01109697,0.01109417,0.01109417,0.01313369
1972-03-01,Manuf_excess,0.0222,0.00717208,0.03013093,0.03013093,0.02111846,0.02111846,0.00825964,0.00825964,0.00717208,0.00717208,0.00593616
1972-03-01,NoDur_excess,-0.0019,0.00777625,0.00705266,0.00705266,0.01510207,0.01510207,0.01015992,0.01015992,0.01127751,0.01127751,0.00990727
1972-03-01,Other_excess,0.0204,0.00761875,0.00675874,0.00675874,0.01760841,0.01760841,0.00882413,0.00882413,0.00761875,0.00761875,0.00962881
1972-03-01,Shops_excess,0.0171,0.009005,0.0318505,0.0318505,0.03035903,0.03035903,0.01410988,0.01410988,0.02050753,0.02050753,0.01565326
1972-03-01,Telcm_excess,-0.0059,0.00492917,-0.0123528,0.0,-0.00333383,0.0,0.00530578,0.00530578,0.00492917,0.00492917,0.00075868
1972-03-01,Utils_excess,-0.0043,0.00566542,-0.01266229,0.0,0.00016425,0.00016425,0.0052646,0.0052646,0.00464124,0.00464124,-0.00016995
1972-04-01,Durbl_excess,-0.0082,0.0089975,0.04711394,0.04711394,0.03350704,0.03350704,0.01546482,0.01546482,0.01900529,0.01900529,0.01126351
1972-04-01,Enrgy_excess,-0.0098,0.00630583,0.01538601,0.01538601,0.01665788,0.01665788,0.00460379,0.00460379,0.00630583,0.00630583,-0.00306938
1972-04-01,HiTec_excess,0.0047,0.01131833,-0.00058797,0.0,0.00347307,0.00347307,0.00853825,0.00853825,0.01131833,0.01131833,0.00394588
1972-04-01,Hlth_excess,0.0079,0.01108833,0.02286105,0.02286105,0.01421157,0.01421157,0.01108947,0.01108947,0.01108833,0.01108833,0.01437236
1972-04-01,Manuf_excess,0.0168,0.007145,0.0260562,0.0260562,0.01699405,0.01699405,0.00711274,0.00711274,0.007145,0.007145,0.00695424
1972-04-01,NoDur_excess,0.0161,0.00770125,0.00210765,0.00210765,0.01395433,0.01395433,0.00904523,0.00904523,0.01022707,0.01022707,0.01091137
1972-04-01,Other_excess,0.0153,0.007465,0.00774202,0.00774202,0.01585885,0.01585885,0.00792623,0.00792623,0.007465,0.007465,0.01352701
1972-04-01,Shops_excess,-0.0085,0.008975,0.02338381,0.02338381,0.02688871,0.02688871,0.01230108,0.01230108,0.01672854,0.01672854,0.01571851
1972-04-01,Telcm_excess,-0.0134,0.00485625,-0.01431848,0.0,-0.00192389,0.0,0.00232957,0.00232957,0.00485625,0.00485625,-0.00177936
1972-04-01,Utils_excess,-0.0311,0.00555917,-0.01457378,0.0,0.00033486,0.00033486,0.00254974,0.00254974,0.00417692,0.00417692,-0.00283521
1972-05-01,Durbl_excess,-0.0132,0.00909333,0.04660397,0.04660397,0.03214864,0.03214864,0.0175454,0.0175454,0.01871241,0.01871241,0.01438987
1972-05-01,Enrgy_excess,0.0339,0.00658917,0.01765488,0.01765488,0.01542474,0.01542474,0.00596717,0.00596717,0.00658917,0.00658917,0.0019014
1972-05-01,HiTec_excess,0.0344,0.01148333,-0.00011497,0.0,0.00122774,0.00122774,0.00904448,0.00904448,0.01148333,0.01148333,0.00531596
1972-05-01,Hlth_excess,0.0322,0.01135542,0.02145778,0.02145778,0.01074045,0.01074045,0.01135679,0.01135679,0.01135542,0.01135542,0.01514355
1972-05-01,Manuf_excess,0.016,0.00749583,0.02650037,0.02650037,0.01618586,0.01618586,0.00792281,0.00792281,0.00749583,0.00749583,0.00953433
1972-05-01,NoDur_excess,0.0011,0.00791208,0.00351588,0.00351588,0.01133278,0.01133278,0.00959116,0.00959116,0.01031894,0.01031894,0.01213697
1972-05-01,Other_excess,-0.0091,0.007675,0.00835439,0.00835439,0.01386857,0.01386857,0.0085788,0.0085788,0.007675,0.007675,0.01064114
1972-05-01,Shops_excess,0.0149,0.00902167,0.02211833,0.02211833,0.02342687,0.02342687,0.0127612,0.0127612,0.017026,0.017026,0.01576319
1972-05-01,Telcm_excess,0.0087,0.00483667,-0.01330895,0.0,-0.00522771,0.0,0.0037848,0.0037848,0.00483667,0.00483667,-0.00162946
1972-05-01,Utils_excess,-0.0048,0.00550958,-0.01566533,0.0,-0.00330921,0.0,0.00331479,0.00331479,0.00377552,0.00377552,-0.00428313
1972-06-01,Durbl_excess,-0.0318,0.00887667,0.04977739,0.04977739,0.02733455,0.02733455,0.02074866,0.02074866,0.01673571,0.01673571,0.01141636
1972-06-01,Enrgy_excess,-0.0121,0.00658917,0.03138439,0.03138439,0.01455098,0.01455098,0.0090926,0.0090926,0.00658917,0.00658917,0.00730445
1972-06-01,HiTec_excess,-0.0282,0.01151,0.00956098,0.00956098,0.00350669,0.00350669,0.01066276,0.01066276,0.01151,0.01151,0.00584217
1972-06-01,Hlth_excess,0.0222,0.01139,0.0265765,0.0265765,0.01283531,0.01283531,0.01139283,0.01139283,0.01139,0.01139,0.01665565
1972-06-01,Manuf_excess,-0.0254,0.00738958,0.03170455,0.03170455,0.01482445,0.01482445,0.00908751,0.00908751,0.00738958,0.00738958,0.00778184
1972-06-01,NoDur_excess,-0.0144,0.00783292,0.00893352,0.00893352,0.01121445,0.01121445,0.01076419,0.01076419,0.00976732,0.00976732,0.013598
1972-06-01,Other_excess,-0.048,0.00751958,0.01510891,0.01510891,0.01261195,0.01261195,0.00993305,0.00993305,0.00751958,0.00751958,0.00988605
1972-06-01,Shops_excess,-0.0451,0.00898125,0.02822943,0.02822943,0.02214669,0.02214669,0.01425309,0.01425309,0.01810079,0.01810079,0.01723765
1972-06-01,Telcm_excess,-0.0304,0.00483542,-0.00316608,0.0,-0.00317537,0.0,0.00811532,0.00811532,0.00483542,0.00483542,0.00318849
1972-06-01,Utils_excess,-0.0184,0.00537042,-0.00706325,0.0,-0.0026753,0.0,0.00714962,0.00714962,0.00411782,0.00411782,-0.00209304
1972-07-01,Durbl_excess,-0.0244,0.00853167,0.02935005,0.02935005,0.02353995,0.02353995,0.0126001,0.0126001,0.01489189,0.01489189,0.00988255
1972-07-01,Enrgy_excess,-0.0136,0.00631792,0.01001464,0.01001464,0.01270581,0.01270581,0.00470971,0.00470971,0.00631792,0.00631792,-0.00177799
1972-07-01,HiTec_excess,0.0065,0.01115292,-0.00353008,0.0,0.00309261,0.00309261,0.00805184,0.00805184,0.01115292,0.01115292,0.0069588
1972-07-01,Hlth_excess,0.0282,0.01152875,0.02532478,0.02532478,0.01356252,0.01356252,0.01152988,0.01152988,0.01152875,0.01152875,0.01683934
1972-07-01,Manuf_excess,0.0017,0.00710958,0.01785806,0.01785806,0.01281448,0.01281448,0.0065445,0.0065445,0.00710958,0.00710958,0.0100829
1972-07-01,NoDur_excess,-0.0189,0.00765958,-0.00216646,0.0,0.01113958,0.01113958,0.00842157,0.00842157,0.00917483,0.00917483,0.00943939
1972-07-01,Other_excess,-0.0326,0.00715792,-0.00304926,0.0,0.01061143,0.01061143,0.00645645,0.00645645,0.00715792,0.00715792,0.00867371
1972-07-01,Shops_excess,-0.0277,0.00867417,0.01039266,0.01039266,0.01990546,0.01990546,0.01098502,0.01098502,0.01363448,0.01363448,0.01348359
1972-07-01,Telcm_excess,0.0044,0.00462875,-0.01516985,0.0,-0.00310981,0.0,0.00189347,0.00189347,0.00462875,0.00462875,-2.58e-06
1972-07-01,Utils_excess,-0.0027,0.00525417,-0.01688757,0.0,-0.00237958,0.0,0.00179272,0.00179272,0.00338331,0.00338331,-0.00211343
1972-08-01,Durbl_excess,0.0349,0.00833083,0.03141882,0.03141882,0.01893909,0.01893909,0.01542293,0.01542293,0.01313823,0.01313823,0.01193635
1972-08-01,Enrgy_excess,0.1216,0.00631,0.0189888,0.0189888,0.00930638,0.00930638,0.00735232,0.00735232,0.00631,0.00631,0.00282413
1972-08-01,HiTec_excess,0.0256,0.01112708,0.00477617,0.00477617,0.00539253,0.00539253,0.00922244,0.00922244,0.01112708,0.01112708,0.00694134
1972-08-01,Hlth_excess,0.0075,0.01183583,0.03170223,0.03170223,0.01635193,0.01635193,0.01183835,0.01183835,0.01183583,0.01183583,0.01681908
1972-08-01,Manuf_excess,0.02,0.00703042,0.02139988,0.02139988,0.01137115,0.01137115,0.00727725,0.00727725,0.00703042,0.00703042,0.00893642
1972-08-01,NoDur_excess,-0.004,0.00756292,0.00291008,0.00291008,0.01270751,0.01270751,0.0093886,0.0093886,0.00862878,0.00862878,0.00998992
1972-08-01,Other_excess,0.0333,0.00698083,0.00143054,0.00143054,0.01073456,0.01073456,0.00715003,0.00715003,0.00698083,0.00698083,0.00701785
1972-08-01,Shops_excess,-0.0072,0.00848417,0.01570705,0.01570705,0.01939779,0.01939779,0.01231492,0.01231492,0.01399011,0.01399011,0.01484429
1972-08-01,Telcm_excess,0.0486,0.00464292,-0.00332409,0.0,0.0006813,0.0006813,0.00669058,0.00669058,0.00464292,0.00464292,0.00303123
1972-08-01,Utils_excess,0.0568,0.00516458,-0.00476216,0.0,8.536e-05,8.536e-05,0.00659742,0.00659742,0.00365238,0.00365238,0.00132119
1972-09-01,Durbl_excess,-0.0123,0.00839833,0.02580396,0.02580396,0.01863976,0.01863976,0.01148874,0.01148874,0.01322899,0.01322899,0.00980029
1972-09-01,Enrgy_excess,-0.0058,0.00693458,0.01521848,0.01521848,0.01086071,0.01086071,0.00555324,0.00555324,0.00693458,0.00693458,0.0063125
1972-09-01,HiTec_excess,-0.0149,0.01124917,0.00285893,0.00285893,0.00438251,0.00438251,0.00831328,0.00831328,0.01124917,0.01124917,0.00537297
1972-09-01,Hlth_excess,-0.0078,0.01189708,0.02215403,0.02215403,0.01504926,0.01504926,0.01189724,0.01189724,0.01189708,0.01189708,0.01708099
1972-09-01,Manuf_excess,-0.0156,0.00718958,0.01756406,0.01756406,0.01016318,0.01016318,0.00628429,0.00628429,0.00718958,0.00718958,0.0096495
1972-09-01,NoDur_excess,-0.0296,0.0075125,-0.00044418,0.0,0.01132178,0.01132178,0.00813533,0.00813533,0.00832398,0.00832398,0.00971728
1972-09-01,Other_excess,-0.0206,0.00713167,0.00211694,0.00211694,0.01018218,0.01018218,0.00659436,0.00659436,0.00713167,0.00713167,0.00621354
1972-09-01,Shops_excess,-0.0084,0.00847333,0.007864,0.007864,0.01769991,0.01769991,0.01037234,0.01037234,0.01222333,0.01222333,0.01130381
1972-09-01,Telcm_excess,0.0397,0.00481458,-0.00653194,0.0,0.0008777,0.0008777,0.00343934,0.00343934,0.00481458,0.00481458,-0.00019202
1972-09-01,Utils_excess,-0.0014,0.00533167,-0.00957031,0.0,0.00028847,0.00028847,0.00275855,0.00275855,0.00370695,0.00370695,-0.00335473
1972-10-01,Durbl_excess,-0.0284,0.00838625,0.01137023,0.01137023,0.0093857,0.0093857,0.00421022,0.00421022,0.01061772,0.01061772,0.00162066
1972-10-01,Enrgy_excess,0.027,0.00709625,-0.00052966,0.0,0.00465687,0.00465687,0.00229197,0.00229197,0.00709625,0.00709625,-0.0074044
1972-10-01,HiTec_excess,-0.0374,0.01115,-0.00927312,0.0,-0.00112739,0.0,0.00619073,0.00619073,0.01115,0.01115,-0.00212283
1972-10-01,Hlth_excess,0.0111,0.01204292,0.00664914,0.00664914,0.00712297,0.00712297,0.01203979,0.01203979,0.01204292,0.01204292,0.00499983
1972-10-01,Manuf_excess,0.0074,0.00721875,0.00393554,0.00393554,0.00290063,0.00290063,0.00369249,0.00369249,0.00721875,0.00721875,0.00121843
1972-10-01,NoDur_excess,-0.0041,0.00751458,-0.0162682,0.0,0.00323405,0.00323405,0.00559229,0.00559229,0.00763635,0.00763635,-0.00075324
1972-10-01,Other_excess,0.0073,0.00710958,-0.01242543,0.0,0.00195963,0.00195963,0.00372916,0.00372916,0.00710958,0.00710958,-0.00325961
1972-10-01,Shops_excess,0.0049,0.00847708,-0.00667027,0.0,0.00906105,0.00906105,0.00747327,0.00747327,0.00947583,0.00947583,0.00363647
1972-10-01,Telcm_excess,0.019,0.00500125,-0.01151355,0.0,-0.00345819,0.0,-0.00018502,0.0,0.00500125,0.00500125,-0.00140681
1972-10-01,Utils_excess,0.0637,0.00531875,-0.01722972,0.0,-0.00407828,0.0,-0.00131526,0.0,0.00329257,0.00329257,-0.00793081
1972-11-01,Durbl_excess,0.0757,0.00822375,0.01536194,0.01536194,0.00543101,0.00543101,0.00790624,0.00790624,0.00930011,0.00930011,0.00658053
1972-11-01,Enrgy_excess,0.0583,0.00719875,0.01682268,0.01682268,0.00249736,0.00249736,0.00631684,0.00631684,0.00719875,0.00719875,0.00301291
1972-11-01,HiTec_excess,0.0216,0.01104417,-0.00660521,0.0,-0.0016335,0.0,0.00706144,0.00706144,0.01104417,0.01104417,-0.00201394
1972-11-01,Hlth_excess,-0.0093,0.0121525,0.01180436,0.01180436,0.00698733,0.00698733,0.01215057,0.01215057,0.0121525,0.0121525,0.00865322
1972-11-01,Manuf_excess,0.0383,0.00732,0.0065231,0.0065231,0.00080991,0.00080991,0.00450627,0.00450627,0.00732,0.00732,0.00160482
1972-11-01,NoDur_excess,0.0651,0.00754042,-0.01159067,0.0,0.00286609,0.00286609,0.00657614,0.00657614,0.00754834,0.00754834,0.00308915
1972-11-01,Other_excess,0.0477,0.00721125,-0.00695425,0.0,0.00114691,0.00114691,0.00482543,0.00482543,0.00721125,0.00721125,-0.00109842
1972-11-01,Shops_excess,0.0564,0.00854917,-0.00022328,0.0,0.00750767,0.00750767,0.0090226,0.0090226,0.01072147,0.01072147,0.00833621
1972-11-01,Telcm_excess,0.0669,0.00504792,0.00022324,0.00022324,-0.00233822,0.0,0.00501722,0.00501722,0.00504792,0.00504792,0.0045806
1972-11-01,Utils_excess,0.0603,0.00557583,-0.00018768,0.0,-0.00275253,0.0,0.00502784,0.00502784,0.00432517,0.00432517,0.00358941
1972-12-01,Durbl_excess,0.0127,0.00827,0.01976653,0.01976653,0.0039658,0.0039658,0.00786389,0.00786389,0.00869461,0.00869461,0.00609685
1972-12-01,Enrgy_excess,0.0068,0.00735917,0.01275626,0.01275626,0.00017456,0.00017456,0.00499687,0.00499687,0.00735917,0.00735917,0.00399143
1972-12-01,HiTec_excess,0.0161,0.01075542,0.00083311,0.00083311,0.00035369,0.00035369,0.00708709,0.00708709,0.01075542,0.01075542,0.00077295
1972-12-01,Hlth_excess,0.0337,0.01181625,0.00924605,0.00924605,0.0090854,0.0090854,0.01181337,0.01181337,0.01181625,0.01181625,0.00605828
