date,asset_i,asset_j,covariance
1955-12-01,HiTec_excess,Manuf_excess,0.0032673916
1955-12-01,HiTec_excess,Enrgy_excess,0.0026098365
1955-12-01,HiTec_excess,HiTec_excess,0.0034677671
1955-12-01,HiTec_excess,Telcm_excess,0.0013810109
1955-12-01,HiTec_excess,Shops_excess,0.0025383004
1955-12-01,HiTec_excess,Hlth_excess,0.0020494414
1955-12-01,HiTec_excess,Utils_excess,0.0025306045
1955-12-01,HiTec_excess,Other_excess,0.0031143638
1955-12-01,Telcm_excess,NoDur_excess,0.0009865404
1955-12-01,Telcm_excess,Durbl_excess,0.0015666498
1955-12-01,Telcm_excess,Manuf_excess,0.0013727724
1955-12-01,Telcm_excess,Enrgy_excess,0.0012114738
1955-12-01,Telcm_excess,HiTec_excess,0.0013810109
1955-12-01,Telcm_excess,Telcm_excess,0.0010416083
1955-12-01,Telcm_excess,Shops_excess,0.001275368
1955-12-01,Telcm_excess,Hlth_excess,0.000972071
1955-12-01,Telcm_excess,Utils_excess,0.001309697
1955-12-01,Telcm_excess,Other_excess,0.0014145891
1955-12-01,Shops_excess,NoDur_excess,0.0018961956
1955-12-01,Shops_excess,Durbl_excess,0.003028323
1955-12-01,Shops_excess,Manuf_excess,0.0026224927
1955-12-01,Shops_excess,Enrgy_excess,0.002214561
1955-12-01,Shops_excess,HiTec_excess,0.0025383004
1955-12-01,Shops_excess,Telcm_excess,0.001275368
1955-12-01,Shops_excess,Shops_excess,0.002830401
1955-12-01,Shops_excess,Hlth_excess,0.0019482007
1955-12-01,Shops_excess,Utils_excess,0.0021834932
1955-12-01,Shops_excess,Other_excess,0.0025961406
1955-12-01,Hlth_excess,NoDur_excess,0.0015562381
1955-12-01,Hlth_excess,Durbl_excess,0.0021934068
1955-12-01,Hlth_excess,Manuf_excess,0.0021917488
1955-12-01,Hlth_excess,Enrgy_excess,0.0019890044
1955-12-01,Hlth_excess,HiTec_excess,0.0020494414
1955-12-01,Hlth_excess,Telcm_excess,0.000972071
1955-12-01,Hlth_excess,Shops_excess,0.0019482007
1955-12-01,Hlth_excess,Hlth_excess,0.0023071208
1955-12-01,Hlth_excess,Utils_excess,0.0017782507
1955-12-01,Hlth_excess,Other_excess,0.0020676008
1955-12-01,Utils_excess,NoDur_excess,0.0017881709
1955-12-01,Utils_excess,Durbl_excess,0.0027368967
1955-12-01,Utils_excess,Manuf_excess,0.0024685295
1955-12-01,Utils_excess,Enrgy_excess,0.0021077836
1955-12-01,Utils_excess,HiTec_excess,0.0025306045
1955-12-01,Utils_excess,Telcm_excess,0.001309697
1955-12-01,Utils_excess,Shops_excess,0.0021834932
1955-12-01,Utils_excess,Hlth_excess,0.0017782507
1955-12-01,Utils_excess,Utils_excess,0.0031304992
1955-12-01,Utils_excess,Other_excess,0.0026760827
1955-12-01,Other_excess,NoDur_excess,0.0021035577
1955-12-01,Other_excess,Durbl_excess,0.0035631139
1955-12-01,Other_excess,Manuf_excess,0.0034157791
1955-12-01,Other_excess,Enrgy_excess,0.0030720474
1955-12-01,Other_excess,HiTec_excess,0.0031143638
1955-12-01,Other_excess,Telcm_excess,0.0014145891
1955-12-01,Other_excess,Shops_excess,0.0025961406
1955-12-01,Other_excess,Hlth_excess,0.0020676008
1955-12-01,Other_excess,Utils_excess,0.0026760827
1955-12-01,Other_excess,Other_excess,0.0037380027
1956-01-01,NoDur_excess,NoDur_excess,0.0016131566
1956-01-01,NoDur_excess,Durbl_excess,0.0022633639
1956-01-01,NoDur_excess,Manuf_excess,0.0020571874
1956-01-01,NoDur_excess,Enrgy_excess,0.0017899684
1956-01-01,NoDur_excess,HiTec_excess,0.0019959181
1956-01-01,NoDur_excess,Telcm_excess,0.0009869944
1956-01-01,NoDur_excess,Shops_excess,0.0018971382
1956-01-01,NoDur_excess,Hlth_excess,0.0015561024
1956-01-01,NoDur_excess,Utils_excess,0.0017851868
1956-01-01,NoDur_excess,Other_excess,0.0021013865
1956-01-01,Durbl_excess,NoDur_excess,0.0022633639
1956-01-01,Durbl_excess,Durbl_excess,0.0051268637
1956-01-01,Durbl_excess,Manuf_excess,0.0036659472
1956-01-01,Durbl_excess,Enrgy_excess,0.0030348829
1956-01-01,Durbl_excess,HiTec_excess,0.0034059794
1956-01-01,Durbl_excess,Telcm_excess,0.001567812
1956-01-01,Durbl_excess,Shops_excess,0.0030367586
1956-01-01,Durbl_excess,Hlth_excess,0.0021786406
1956-01-01,Durbl_excess,Utils_excess,0.0027307048
1956-01-01,Durbl_excess,Other_excess,0.0035614575
1956-01-01,Manuf_excess,NoDur_excess,0.0020571874
1956-01-01,Manuf_excess,Durbl_excess,0.0036659472
1956-01-01,Manuf_excess,Manuf_excess,0.0036992761
1956-01-01,Manuf_excess,Enrgy_excess,0.00305027
1956-01-01,Manuf_excess,HiTec_excess,0.0032671854
1956-01-01,Manuf_excess,Telcm_excess,0.0013736103
1956-01-01,Manuf_excess,Shops_excess,0.0026233772
1956-01-01,Manuf_excess,Hlth_excess,0.0021935467
1956-01-01,Manuf_excess,Utils_excess,0.0024628156
1956-01-01,Manuf_excess,Other_excess,0.003411217
1956-01-01,Enrgy_excess,NoDur_excess,0.0017899684
1956-01-01,Enrgy_excess,Durbl_excess,0.0030348829
1956-01-01,Enrgy_excess,Manuf_excess,0.00305027
1956-01-01,Enrgy_excess,Enrgy_excess,0.0035887193
1956-01-01,Enrgy_excess,HiTec_excess,0.0026002345
1956-01-01,Enrgy_excess,Telcm_excess,0.0012155359
1956-01-01,Enrgy_excess,Shops_excess,0.0022237212
1956-01-01,Enrgy_excess,Hlth_excess,0.0019860555
1956-01-01,Enrgy_excess,Utils_excess,0.0020812533
1956-01-01,Enrgy_excess,Other_excess,0.0030530866
1956-01-01,HiTec_excess,NoDur_excess,0.0019959181
1956-01-01,HiTec_excess,Durbl_excess,0.0034059794
1956-01-01,HiTec_excess,Manuf_excess,0.0032671854
1956-01-01,HiTec_excess,Enrgy_excess,0.0026002345
1956-01-01,HiTec_excess,HiTec_excess,0.0034708101
1956-01-01,HiTec_excess,Telcm_excess,0.0013819133
1956-01-01,HiTec_excess,Shops_excess,0.0025374037
1956-01-01,HiTec_excess,Hlth_excess,0.0020558054
1956-01-01,HiTec_excess,Utils_excess,0.0025240058
1956-01-01,HiTec_excess,Other_excess,0.0031082519
1956-01-01,Telcm_excess,NoDur_excess,0.0009869944
1956-01-01,Telcm_excess,Durbl_excess,0.001567812
1956-01-01,Telcm_excess,Manuf_excess,0.0013736103
1956-01-01,Telcm_excess,Enrgy_excess,0.0012155359
1956-01-01,Telcm_excess,HiTec_excess,0.0013819133
1956-01-01,Telcm_excess,Telcm_excess,0.0010413805
1956-01-01,Telcm_excess,Shops_excess,0.0012746483
1956-01-01,Telcm_excess,Hlth_excess,0.0009727301
1956-01-01,Telcm_excess,Utils_excess,0.0013111347
1956-01-01,Telcm_excess,Other_excess,0.0014155184
1956-01-01,Shops_excess,NoDur_excess,0.0018971382
1956-01-01,Shops_excess,Durbl_excess,0.0030367586
1956-01-01,Shops_excess,Manuf_excess,0.0026233772
1956-01-01,Shops_excess,Enrgy_excess,0.0022237212
1956-01-01,Shops_excess,HiTec_excess,0.0025374037
1956-01-01,Shops_excess,Telcm_excess,0.0012746483
1956-01-01,Shops_excess,Shops_excess,0.0028302494
1956-01-01,Shops_excess,Hlth_excess,0.0019452002
1956-01-01,Shops_excess,Utils_excess,0.0021885478
1956-01-01,Shops_excess,Other_excess,0.0026004537
1956-01-01,Hlth_excess,NoDur_excess,0.0015561024
1956-01-01,Hlth_excess,Durbl_excess,0.0021786406
1956-01-01,Hlth_excess,Manuf_excess,0.0021935467
1956-01-01,Hlth_excess,Enrgy_excess,0.0019860555
1956-01-01,Hlth_excess,HiTec_excess,0.0020558054
1956-01-01,Hlth_excess,Telcm_excess,0.0009727301
1956-01-01,Hlth_excess,Shops_excess,0.0019452002
1956-01-01,Hlth_excess,Hlth_excess,0.0023173849
1956-01-01,Hlth_excess,Utils_excess,0.0017728671
1956-01-01,Hlth_excess,Other_excess,0.0020616169
1956-01-01,Utils_excess,NoDur_excess,0.0017851868
1956-01-01,Utils_excess,Durbl_excess,0.0027307048
1956-01-01,Utils_excess,Manuf_excess,0.0024628156
1956-01-01,Utils_excess,Enrgy_excess,0.0020812533
1956-01-01,Utils_excess,HiTec_excess,0.0025240058
1956-01-01,Utils_excess,Telcm_excess,0.0013111347
1956-01-01,Utils_excess,Shops_excess,0.0021885478
1956-01-01,Utils_excess,Hlth_excess,0.0017728671
1956-01-01,Utils_excess,Utils_excess,0.0031215456
1956-01-01,Utils_excess,Other_excess,0.0026705467
1956-01-01,Other_excess,NoDur_excess,0.0021013865
1956-01-01,Other_excess,Durbl_excess,0.0035614575
1956-01-01,Other_excess,Manuf_excess,0.003411217
1956-01-01,Other_excess,Enrgy_excess,0.0030530866
1956-01-01,Other_excess,HiTec_excess,0.0031082519
1956-01-01,Other_excess,Telcm_excess,0.0014155184
1956-01-01,Other_excess,Shops_excess,0.0026004537
1956-01-01,Other_excess,Hlth_excess,0.0020616169
1956-01-01,Other_excess,Utils_excess,0.0026705467
1956-01-01,Other_excess,Other_excess,0.0037351022
1956-02-01,NoDur_excess,NoDur_excess,0.001612813
1956-02-01,NoDur_excess,Durbl_excess,0.0022688582
1956-02-01,NoDur_excess,Manuf_excess,0.0020583614
1956-02-01,NoDur_excess,Enrgy_excess,0.001777091
1956-02-01,NoDur_excess,HiTec_excess,0.0019965926
1956-02-01,NoDur_excess,Telcm_excess,0.0009820946
1956-02-01,NoDur_excess,Shops_excess,0.0019069316
1956-02-01,NoDur_excess,Hlth_excess,0.0015609714
1956-02-01,NoDur_excess,Utils_excess,0.0017739793
1956-02-01,NoDur_excess,Other_excess,0.0020930805
1956-02-01,Durbl_excess,NoDur_excess,0.0022688582
1956-02-01,Durbl_excess,Durbl_excess,0.0051524152
1956-02-01,Durbl_excess,Manuf_excess,0.0036815781
1956-02-01,Durbl_excess,Enrgy_excess,0.0030241556
1956-02-01,Durbl_excess,HiTec_excess,0.0034224068
1956-02-01,Durbl_excess,Telcm_excess,0.0015602974
1956-02-01,Durbl_excess,Shops_excess,0.0030603527
1956-02-01,Durbl_excess,Hlth_excess,0.0022020141
1956-02-01,Durbl_excess,Utils_excess,0.0027227463
1956-02-01,Durbl_excess,Other_excess,0.003562692
1956-02-01,Manuf_excess,NoDur_excess,0.0020583614
1956-02-01,Manuf_excess,Durbl_excess,0.0036815781
1956-02-01,Manuf_excess,Manuf_excess,0.0037057016
1956-02-01,Manuf_excess,Enrgy_excess,0.0030285477
1956-02-01,Manuf_excess,HiTec_excess,0.0032731361
1956-02-01,Manuf_excess,Telcm_excess,0.0013643037
1956-02-01,Manuf_excess,Shops_excess,0.0026445797
1956-02-01,Manuf_excess,Hlth_excess,0.00220762
1956-02-01,Manuf_excess,Utils_excess,0.0024443281
1956-02-01,Manuf_excess,Other_excess,0.0033996794
1956-02-01,Enrgy_excess,NoDur_excess,0.001777091
1956-02-01,Enrgy_excess,Durbl_excess,0.0030241556
1956-02-01,Enrgy_excess,Manuf_excess,0.0030285477
1956-02-01,Enrgy_excess,Enrgy_excess,0.0035199515
1956-02-01,Enrgy_excess,HiTec_excess,0.0025735281
1956-02-01,Enrgy_excess,Telcm_excess,0.0011959281
1956-02-01,Enrgy_excess,Shops_excess,0.0022465318
1956-02-01,Enrgy_excess,Hlth_excess,0.0019751537
1956-02-01,Enrgy_excess,Utils_excess,0.002018771
1956-02-01,Enrgy_excess,Other_excess,0.0029931546
1956-02-01,HiTec_excess,NoDur_excess,0.0019965926
1956-02-01,HiTec_excess,Durbl_excess,0.0034224068
1956-02-01,HiTec_excess,Manuf_excess,0.0032731361
1956-02-01,HiTec_excess,Enrgy_excess,0.0025735281
1956-02-01,HiTec_excess,HiTec_excess,0.0034760158
1956-02-01,HiTec_excess,Telcm_excess,0.001370928
1956-02-01,HiTec_excess,Shops_excess,0.0025614178
1956-02-01,HiTec_excess,Hlth_excess,0.0020705381
1956-02-01,HiTec_excess,Utils_excess,0.0025010931
1956-02-01,HiTec_excess,Other_excess,0.0030929826
1956-02-01,Telcm_excess,NoDur_excess,0.0009820946
1956-02-01,Telcm_excess,Durbl_excess,0.0015602974
1956-02-01,Telcm_excess,Manuf_excess,0.0013643037
1956-02-01,Telcm_excess,Enrgy_excess,0.0011959281
1956-02-01,Telcm_excess,HiTec_excess,0.001370928
1956-02-01,Telcm_excess,Telcm_excess,0.0010365191
1956-02-01,Telcm_excess,Shops_excess,0.001277873
1956-02-01,Telcm_excess,Hlth_excess,0.0009655177
1956-02-01,Telcm_excess,Utils_excess,0.0012930264
1956-02-01,Telcm_excess,Other_excess,0.0013966978
1956-02-01,Shops_excess,NoDur_excess,0.0019069316
1956-02-01,Shops_excess,Durbl_excess,0.0030603527
1956-02-01,Shops_excess,Manuf_excess,0.0026445797
1956-02-01,Shops_excess,Enrgy_excess,0.0022465318
1956-02-01,Shops_excess,HiTec_excess,0.0025614178
1956-02-01,Shops_excess,Telcm_excess,0.001277873
1956-02-01,Shops_excess,Shops_excess,0.0028374282
1956-02-01,Shops_excess,Hlth_excess,0.0019672694
1956-02-01,Shops_excess,Utils_excess,0.0022105895
1956-02-01,Shops_excess,Other_excess,0.0026281221
1956-02-01,Hlth_excess,NoDur_excess,0.0015609714
1956-02-01,Hlth_excess,Durbl_excess,0.0022020141
1956-02-01,Hlth_excess,Manuf_excess,0.00220762
1956-02-01,Hlth_excess,Enrgy_excess,0.0019751537
1956-02-01,Hlth_excess,HiTec_excess,0.0020705381
1956-02-01,Hlth_excess,Telcm_excess,0.0009655177
1956-02-01,Hlth_excess,Shops_excess,0.0019672694
1956-02-01,Hlth_excess,Hlth_excess,0.0023387499
1956-02-01,Hlth_excess,Utils_excess,0.0017646088
1956-02-01,Hlth_excess,Other_excess,0.0020618632
1956-02-01,Utils_excess,NoDur_excess,0.0017739793
1956-02-01,Utils_excess,Durbl_excess,0.0027227463
1956-02-01,Utils_excess,Manuf_excess,0.0024443281
1956-02-01,Utils_excess,Enrgy_excess,0.002018771
1956-02-01,Utils_excess,HiTec_excess,0.0025010931
1956-02-01,Utils_excess,Telcm_excess,0.0012930264
1956-02-01,Utils_excess,Shops_excess,0.0022105895
1956-02-01,Utils_excess,Hlth_excess,0.0017646088
1956-02-01,Utils_excess,Utils_excess,0.0030648918
1956-02-01,Utils_excess,Other_excess,0.0026167879
1956-02-01,Other_excess,NoDur_excess,0.0020930805
1956-02-01,Other_excess,Durbl_excess,0.003562692
1956-02-01,Other_excess,Manuf_excess,0.0033996794
1956-02-01,Other_excess,Enrgy_excess,0.0029931546
1956-02-01,Other_excess,HiTec_excess,0.0030929826
1956-02-01,Other_excess,Telcm_excess,0.0013966978
1956-02-01,Other_excess,Shops_excess,0.0026281221
1956-02-01,Other_excess,Hlth_excess,0.0020618632
1956-02-01,Other_excess,Utils_excess,0.0026167879
1956-02-01,Other_excess,Other_excess,0.003686985
1956-03-01,NoDur_excess,NoDur_excess,0.001612837
1956-03-01,NoDur_excess,Durbl_excess,0.0022693559
1956-03-01,NoDur_excess,Manuf_excess,0.0020588469
1956-03-01,NoDur_excess,Enrgy_excess,0.0017773872
1956-03-01,NoDur_excess,HiTec_excess,0.0019970973
1956-03-01,NoDur_excess,Telcm_excess,0.0009821894
1956-03-01,NoDur_excess,Shops_excess,0.0019070976
1956-03-01,NoDur_excess,Hlth_excess,0.001561788
1956-03-01,NoDur_excess,Utils_excess,0.0017738828
1956-03-01,NoDur_excess,Other_excess,0.0020933629
1956-03-01,Durbl_excess,NoDur_excess,0.0022693559
1956-03-01,Durbl_excess,Durbl_excess,0.0051572243
1956-03-01,Durbl_excess,Manuf_excess,0.003683289
1956-03-01,Durbl_excess,Enrgy_excess,0.003029191
1956-03-01,Durbl_excess,HiTec_excess,0.0034319875
1956-03-01,Durbl_excess,Telcm_excess,0.0015530874
1956-03-01,Durbl_excess,Shops_excess,0.0030632288
1956-03-01,Durbl_excess,Hlth_excess,0.0022120322
1956-03-01,Durbl_excess,Utils_excess,0.0027320258
1956-03-01,Durbl_excess,Other_excess,0.0035646907
1956-03-01,Manuf_excess,NoDur_excess,0.0020588469
1956-03-01,Manuf_excess,Durbl_excess,0.003683289
1956-03-01,Manuf_excess,Manuf_excess,0.0037028593
1956-03-01,Manuf_excess,Enrgy_excess,0.0030328556
1956-03-01,Manuf_excess,HiTec_excess,0.0032819926
1956-03-01,Manuf_excess,Telcm_excess,0.0013523279
1956-03-01,Manuf_excess,Shops_excess,0.0026470756
1956-03-01,Manuf_excess,Hlth_excess,0.0022136477
1956-03-01,Manuf_excess,Utils_excess,0.0024594551
1956-03-01,Manuf_excess,Other_excess,0.0033995452
1956-03-01,Enrgy_excess,NoDur_excess,0.0017773872
1956-03-01,Enrgy_excess,Durbl_excess,0.003029191
1956-03-01,Enrgy_excess,Manuf_excess,0.0030328556
1956-03-01,Enrgy_excess,Enrgy_excess,0.0035233888
1956-03-01,Enrgy_excess,HiTec_excess,0.0025795869
1956-03-01,Enrgy_excess,Telcm_excess,0.0011952412
1956-03-01,Enrgy_excess,Shops_excess,0.0022484692
1956-03-01,Enrgy_excess,Hlth_excess,0.0019838465
1956-03-01,Enrgy_excess,Utils_excess,0.0020198639
1956-03-01,Enrgy_excess,Other_excess,0.0029958637
1956-03-01,HiTec_excess,NoDur_excess,0.0019970973
1956-03-01,HiTec_excess,Durbl_excess,0.0034319875
1956-03-01,HiTec_excess,Manuf_excess,0.0032819926
1956-03-01,HiTec_excess,Enrgy_excess,0.0025795869
1956-03-01,HiTec_excess,HiTec_excess,0.0034865019
1956-03-01,HiTec_excess,Telcm_excess,0.0013714209
1956-03-01,HiTec_excess,Shops_excess,0.0025648225
1956-03-01,HiTec_excess,Hlth_excess,0.0020866067
1956-03-01,HiTec_excess,Utils_excess,0.0025009107
1956-03-01,HiTec_excess,Other_excess,0.0030982988
1956-03-01,Telcm_excess,NoDur_excess,0.0009821894
1956-03-01,Telcm_excess,Durbl_excess,0.0015530874
1956-03-01,Telcm_excess,Manuf_excess,0.0013523279
1956-03-01,Telcm_excess,Enrgy_excess,0.0011952412
1956-03-01,Telcm_excess,HiTec_excess,0.0013714209
1956-03-01,Telcm_excess,Telcm_excess,0.0010216655
1956-03-01,Telcm_excess,Shops_excess,0.0012775772
1956-03-01,Telcm_excess,Hlth_excess,0.0009572168
1956-03-01,Telcm_excess,Utils_excess,0.0013113628
1956-03-01,Telcm_excess,Other_excess,0.0013913961
1956-03-01,Shops_excess,NoDur_excess,0.0019070976
1956-03-01,Shops_excess,Durbl_excess,0.0030632288
1956-03-01,Shops_excess,Manuf_excess,0.0026470756
1956-03-01,Shops_excess,Enrgy_excess,0.0022484692
1956-03-01,Shops_excess,HiTec_excess,0.0025648225
1956-03-01,Shops_excess,Telcm_excess,0.0012775772
1956-03-01,Shops_excess,Shops_excess,0.0028385197
1956-03-01,Shops_excess,Hlth_excess,0.0019722092
1956-03-01,Shops_excess,Utils_excess,0.0022110924
1956-03-01,Shops_excess,Other_excess,0.0026296781
1956-03-01,Hlth_excess,NoDur_excess,0.001561788
1956-03-01,Hlth_excess,Durbl_excess,0.0022120322
1956-03-01,Hlth_excess,Manuf_excess,0.0022136477
1956-03-01,Hlth_excess,Enrgy_excess,0.0019838465
1956-03-01,Hlth_excess,HiTec_excess,0.0020866067
1956-03-01,Hlth_excess,Telcm_excess,0.0009572168
1956-03-01,Hlth_excess,Shops_excess,0.0019722092
1956-03-01,Hlth_excess,Hlth_excess,0.0023578599
1956-03-01,Hlth_excess,Utils_excess,0.0017754967
1956-03-01,Hlth_excess,Other_excess,0.0020666302
1956-03-01,Utils_excess,NoDur_excess,0.0017738828
1956-03-01,Utils_excess,Durbl_excess,0.0027320258
1956-03-01,Utils_excess,Manuf_excess,0.0024594551
1956-03-01,Utils_excess,Enrgy_excess,0.0020198639
1956-03-01,Utils_excess,HiTec_excess,0.0025009107
1956-03-01,Utils_excess,Telcm_excess,0.0013113628
1956-03-01,Utils_excess,Shops_excess,0.0022110924
1956-03-01,Utils_excess,Hlth_excess,0.0017754967
1956-03-01,Utils_excess,Utils_excess,0.0030422732
1956-03-01,Utils_excess,Other_excess,0.0026235412
1956-03-01,Other_excess,NoDur_excess,0.0020933629
1956-03-01,Other_excess,Durbl_excess,0.0035646907
1956-03-01,Other_excess,Manuf_excess,0.0033995452
1956-03-01,Other_excess,Enrgy_excess,0.0029958637
1956-03-01,Other_excess,HiTec_excess,0.0030982988
1956-03-01,Other_excess,Telcm_excess,0.0013913961
1956-03-01,Other_excess,Shops_excess,0.0026296781
1956-03-01,Other_excess,Hlth_excess,0.0020666302
1956-03-01,Other_excess,Utils_excess,0.0026235412
1956-03-01,Other_excess,Other_excess,0.0036876085
1956-04-01,NoDur_excess,NoDur_excess,0.0016099929
1956-04-01,NoDur_excess,Durbl_excess,0.0022805857
1956-04-01,NoDur_excess,Manuf_excess,0.0020628484
1956-04-01,NoDur_excess,Enrgy_excess,0.0017817839
1956-04-01,NoDur_excess,HiTec_excess,0.0019994163
1956-04-01,NoDur_excess,Telcm_excess,0.000977811
1956-04-01,NoDur_excess,Shops_excess,0.0019069408
1956-04-01,NoDur_excess,Hlth_excess,0.0015672598
1956-04-01,NoDur_excess,Utils_excess,0.001774752
1956-04-01,NoDur_excess,Other_excess,0.0020904644
1956-04-01,Durbl_excess,NoDur_excess,0.0022805857
1956-04-01,Durbl_excess,Durbl_excess,0.0051263699
1956-04-01,Durbl_excess,Manuf_excess,0.0036848167
1956-04-01,Durbl_excess,Enrgy_excess,0.0030375142
1956-04-01,Durbl_excess,HiTec_excess,0.0034452422
1956-04-01,Durbl_excess,Telcm_excess,0.0015687371
1956-04-01,Durbl_excess,Shops_excess,0.0030620876
1956-04-01,Durbl_excess,Hlth_excess,0.0022083852
1956-04-01,Durbl_excess,Utils_excess,0.0027354781
1956-04-01,Durbl_excess,Other_excess,0.0035842801
1956-04-01,Manuf_excess,NoDur_excess,0.0020628484
1956-04-01,Manuf_excess,Durbl_excess,0.0036848167
1956-04-01,Manuf_excess,Manuf_excess,0.0037194917
1956-04-01,Manuf_excess,Enrgy_excess,0.0030596676
1956-04-01,Manuf_excess,HiTec_excess,0.0033075233
1956-04-01,Manuf_excess,Telcm_excess,0.001356383
1956-04-01,Manuf_excess,Shops_excess,0.0026450344
1956-04-01,Manuf_excess,Hlth_excess,0.0022290222
1956-04-01,Manuf_excess,Utils_excess,0.0024670768
1956-04-01,Manuf_excess,Other_excess,0.0034140875
1956-04-01,Enrgy_excess,NoDur_excess,0.0017817839
1956-04-01,Enrgy_excess,Durbl_excess,0.0030375142
1956-04-01,Enrgy_excess,Manuf_excess,0.0030596676
1956-04-01,Enrgy_excess,Enrgy_excess,0.0035655027
1956-04-01,Enrgy_excess,HiTec_excess,0.0026186808
1956-04-01,Enrgy_excess,Telcm_excess,0.0011988896
1956-04-01,Enrgy_excess,Shops_excess,0.002245359
1956-04-01,Enrgy_excess,Hlth_excess,0.0020095874
1956-04-01,Enrgy_excess,Utils_excess,0.0020316299
1956-04-01,Enrgy_excess,Other_excess,0.0030158552
1956-04-01,HiTec_excess,NoDur_excess,0.0019994163
1956-04-01,HiTec_excess,Durbl_excess,0.0034452422
1956-04-01,HiTec_excess,Manuf_excess,0.0033075233
1956-04-01,HiTec_excess,Enrgy_excess,0.0026186808
1956-04-01,HiTec_excess,HiTec_excess,0.0035218517
1956-04-01,HiTec_excess,Telcm_excess,0.0013722681
1956-04-01,HiTec_excess,Shops_excess,0.0025620249
1956-04-01,HiTec_excess,Hlth_excess,0.0021119873
1956-04-01,HiTec_excess,Utils_excess,0.0025116413
1956-04-01,HiTec_excess,Other_excess,0.0031141964
1956-04-01,Telcm_excess,NoDur_excess,0.000977811
1956-04-01,Telcm_excess,Durbl_excess,0.0015687371
1956-04-01,Telcm_excess,Manuf_excess,0.001356383
1956-04-01,Telcm_excess,Enrgy_excess,0.0011988896
1956-04-01,Telcm_excess,HiTec_excess,0.0013722681
1956-04-01,Telcm_excess,Telcm_excess,0.0010151241
1956-04-01,Telcm_excess,Shops_excess,0.0012775496
1956-04-01,Telcm_excess,Hlth_excess,0.0009634588
1956-04-01,Telcm_excess,Utils_excess,0.0013118645
1956-04-01,Telcm_excess,Other_excess,0.0013859444
1956-04-01,Shops_excess,NoDur_excess,0.0019069408
1956-04-01,Shops_excess,Durbl_excess,0.0030620876
1956-04-01,Shops_excess,Manuf_excess,0.0026450344
1956-04-01,Shops_excess,Enrgy_excess,0.002245359
1956-04-01,Shops_excess,HiTec_excess,0.0025620249
1956-04-01,Shops_excess,Telcm_excess,0.0012775496
1956-04-01,Shops_excess,Shops_excess,0.0028387409
1956-04-01,Shops_excess,Hlth_excess,0.0019701666
1956-04-01,Shops_excess,Utils_excess,0.0022102417
1956-04-01,Shops_excess,Other_excess,0.0026284551
1956-04-01,Hlth_excess,NoDur_excess,0.0015672598
1956-04-01,Hlth_excess,Durbl_excess,0.0022083852
1956-04-01,Hlth_excess,Manuf_excess,0.0022290222
1956-04-01,Hlth_excess,Enrgy_excess,0.0020095874
1956-04-01,Hlth_excess,HiTec_excess,0.0021119873
1956-04-01,Hlth_excess,Telcm_excess,0.0009634588
1956-04-01,Hlth_excess,Shops_excess,0.0019701666
1956-04-01,Hlth_excess,Hlth_excess,0.0023712458
1956-04-01,Hlth_excess,Utils_excess,0.0017829912
1956-04-01,Hlth_excess,Other_excess,0.0020830522
1956-04-01,Utils_excess,NoDur_excess,0.001774752
1956-04-01,Utils_excess,Durbl_excess,0.0027354781
1956-04-01,Utils_excess,Manuf_excess,0.0024670768
1956-04-01,Utils_excess,Enrgy_excess,0.0020316299
1956-04-01,Utils_excess,HiTec_excess,0.0025116413
1956-04-01,Utils_excess,Telcm_excess,0.0013118645
1956-04-01,Utils_excess,Shops_excess,0.0022102417
1956-04-01,Utils_excess,Hlth_excess,0.0017829912
1956-04-01,Utils_excess,Utils_excess,0.0030455214
1956-04-01,Utils_excess,Other_excess,0.0026285843
1956-04-01,Other_excess,NoDur_excess,0.0020904644
1956-04-01,Other_excess,Durbl_excess,0.0035842801
1956-04-01,Other_excess,Manuf_excess,0.0034140875
1956-04-01,Other_excess,Enrgy_excess,0.0030158552
1956-04-01,Other_excess,HiTec_excess,0.0031141964
1956-04-01,Other_excess,Telcm_excess,0.0013859444
1956-04-01,Other_excess,Shops_excess,0.0026284551
1956-04-01,Other_excess,Hlth_excess,0.0020830522
1956-04-01,Other_excess,Utils_excess,0.0026285843
1956-04-01,Other_excess,Other_excess,0.0036895734
1956-05-01,NoDur_excess,NoDur_excess,0.0015988546
1956-05-01,NoDur_excess,Durbl_excess,0.0022559383
1956-05-01,NoDur_excess,Manuf_excess,0.0020409827
1956-05-01,NoDur_excess,Enrgy_excess,0.0017568663
1956-05-01,NoDur_excess,HiTec_excess,0.0019783563
1956-05-01,NoDur_excess,Telcm_excess,0.0009643531
1956-05-01,NoDur_excess,Shops_excess,0.0018933719
1956-05-01,NoDur_excess,Hlth_excess,0.0015453775
1956-05-01,NoDur_excess,Utils_excess,0.0017548703
1956-05-01,NoDur_excess,Other_excess,0.002072237
1956-05-01,Durbl_excess,NoDur_excess,0.0022559383
1956-05-01,Durbl_excess,Durbl_excess,0.0050898801
1956-05-01,Durbl_excess,Manuf_excess,0.0036373123
1956-05-01,Durbl_excess,Enrgy_excess,0.0029764586
1956-05-01,Durbl_excess,HiTec_excess,0.0034019091
1956-05-01,Durbl_excess,Telcm_excess,0.0015434791
1956-05-01,Durbl_excess,Shops_excess,0.0030403598
1956-05-01,Durbl_excess,Hlth_excess,0.0021553309
1956-05-01,Durbl_excess,Utils_excess,0.0027002733
