date,asset,realized,historical_mean,ols4,ols4_restricted
1983-08-01,Utils_excess,0.0076,0.00580648,-0.00248245,0.0
1983-08-01,Other_excess,-0.0167,0.00623505,0.00651039,0.00651039
1983-09-01,NoDur_excess,0.039,0.0059325,0.00745597,0.00745597
1983-09-01,Durbl_excess,0.0363,0.00912559,0.00926327,0.00926327
1983-09-01,Manuf_excess,0.0152,0.00714485,-0.0022079,0.0
1983-09-01,Enrgy_excess,-0.0536,0.00776456,0.00736803,0.00736803
1983-09-01,HiTec_excess,0.014,0.00902309,0.00511033,0.00511033
1983-09-01,Telcm_excess,0.015,0.00521765,0.00142821,0.00142821
1983-09-01,Shops_excess,0.0143,0.00726647,0.01115027,0.01115027
1983-09-01,Hlth_excess,0.0054,0.00785103,0.00543382,0.00543382
1983-09-01,Utils_excess,0.039,0.00580912,-0.0024069,0.0
1983-09-01,Other_excess,0.0084,0.00620132,0.00509715,0.00509715
1983-10-01,NoDur_excess,-0.0097,0.00598106,0.00782176,0.00782176
1983-10-01,Durbl_excess,-0.0072,0.00916549,0.0093839,0.0093839
1983-10-01,Manuf_excess,-0.0305,0.00715668,-0.00120447,0.0
1983-10-01,Enrgy_excess,-0.0281,0.00767445,0.00567702,0.00567702
1983-10-01,HiTec_excess,-0.0771,0.0090304,0.00531409,0.00531409
1983-10-01,Telcm_excess,-0.0595,0.00523201,0.0020981,0.0020981
1983-10-01,Shops_excess,-0.0253,0.0072768,0.01069204,0.01069204
1983-10-01,Hlth_excess,-0.0294,0.00784743,0.00537374,0.00537374
1983-10-01,Utils_excess,0.0229,0.00585786,-0.00095824,0.0
1983-10-01,Other_excess,-0.0483,0.00620455,0.00508787,0.00508787
1983-11-01,NoDur_excess,0.016,0.00595806,0.00903451,0.00903451
1983-11-01,Durbl_excess,0.0353,0.0091415,0.01312418,0.01312418
1983-11-01,Manuf_excess,0.0578,0.00710147,-0.00087468,0.0
1983-11-01,Enrgy_excess,-0.0115,0.00762199,0.00679036,0.00679036
1983-11-01,HiTec_excess,0.0163,0.00890411,0.00533799,0.00533799
1983-11-01,Telcm_excess,0.0247,0.0051371,0.00097889,0.00097889
1983-11-01,Shops_excess,0.0374,0.00722903,0.01260609,0.01260609
1983-11-01,Hlth_excess,-0.0373,0.00779282,0.0058006,0.0058006
1983-11-01,Utils_excess,-0.0234,0.00588284,-0.00122188,0.0
1983-11-01,Other_excess,0.0402,0.00612463,0.00574364,0.00574364
1983-12-01,NoDur_excess,-0.012,0.00597277,0.00858786,0.00858786
1983-12-01,Durbl_excess,0.0019,0.0091798,0.01207855,0.01207855
1983-12-01,Manuf_excess,-0.0184,0.0071757,3.892e-05,3.892e-05
1983-12-01,Enrgy_excess,0.0137,0.007594,0.00566691,0.00566691
1983-12-01,HiTec_excess,-0.0037,0.00891493,0.00498312,0.00498312
1983-12-01,Telcm_excess,-0.0226,0.00516574,0.00152755,0.00152755
1983-12-01,Shops_excess,-0.0545,0.00727321,0.01218497,0.01218497
1983-12-01,Hlth_excess,-0.0436,0.00772679,0.00444208,0.00444208
1983-12-01,Utils_excess,-0.0437,0.00583997,-0.00151575,0.0
1983-12-01,Other_excess,-0.016,0.00617452,0.00585047,0.00585047
1984-01-01,NoDur_excess,-0.0147,0.00594649,0.00817322,0.00817322
1984-01-01,Durbl_excess,-0.0614,0.00916915,0.01160623,0.01160623
1984-01-01,Manuf_excess,-0.0425,0.0071383,-0.00060309,0.0
1984-01-01,Enrgy_excess,0.0909,0.00760292,0.00591929,0.00591929
1984-01-01,HiTec_excess,-0.0696,0.00889649,0.00465558,0.00465558
1984-01-01,Telcm_excess,0.0334,0.00512515,0.00081622,0.00081622
1984-01-01,Shops_excess,-0.0661,0.00718289,0.01073355,0.01073355
1984-01-01,Hlth_excess,-0.0133,0.00765175,0.00338651,0.00338651
1984-01-01,Utils_excess,0.0068,0.00576754,-0.00237216,0.0
1984-01-01,Other_excess,-0.0239,0.00614211,0.00532677,0.00532677
1984-02-01,NoDur_excess,-0.0636,0.00591635,0.00842496,0.00842496
1984-02-01,Durbl_excess,-0.068,0.00906613,0.01170395,0.01170395
1984-02-01,Manuf_excess,-0.073,0.00706584,0.00032212,0.00032212
1984-02-01,Enrgy_excess,0.0325,0.00772453,0.00735214,0.00735214
1984-02-01,HiTec_excess,-0.0664,0.0087819,0.0041021,0.0041021
1984-02-01,Telcm_excess,-0.0439,0.00516642,0.00239493,0.00239493
1984-02-01,Shops_excess,-0.0516,0.00707591,0.01016344,0.01016344
1984-02-01,Hlth_excess,-0.0274,0.00762117,0.00349094,0.00349094
1984-02-01,Utils_excess,-0.0405,0.00576905,-0.00147488,0.0
1984-02-01,Other_excess,-0.0564,0.00609825,0.00597833,0.00597833
1984-03-01,NoDur_excess,0.009,0.00581501,0.0079159,0.0079159
1984-03-01,Durbl_excess,-0.0036,0.00895379,0.01186451,0.01186451
1984-03-01,Manuf_excess,0.0256,0.00694913,-0.00047495,0.0
1984-03-01,Enrgy_excess,-0.0046,0.00776064,0.00889078,0.00889078
1984-03-01,HiTec_excess,0.0106,0.0086723,0.00343579,0.00343579
1984-03-01,Telcm_excess,-0.0503,0.0050949,0.00147898,0.00147898
1984-03-01,Shops_excess,0.0048,0.00699038,0.0100121,0.0100121
1984-03-01,Hlth_excess,-0.014,0.00757012,0.00329695,0.00329695
1984-03-01,Utils_excess,-0.0104,0.0057016,-0.0021691,0.0
1984-03-01,Other_excess,0.0172,0.00600714,0.00577847,0.00577847
1984-04-01,NoDur_excess,-0.0024,0.00581965,0.00741329,0.00741329
1984-04-01,Durbl_excess,0.0051,0.00893552,0.01007854,0.01007854
1984-04-01,Manuf_excess,-0.0094,0.00697627,-0.00118978,0.0
1984-04-01,Enrgy_excess,0.0317,0.00774265,0.00824641,0.00824641
1984-04-01,HiTec_excess,-0.0124,0.00867511,0.00263471,0.00263471
1984-04-01,Telcm_excess,0.0139,0.00501426,-7.778e-05,0.0
1984-04-01,Shops_excess,-0.0047,0.00698719,0.00910543,0.00910543
1984-04-01,Hlth_excess,0.0151,0.00753872,0.00238244,0.00238244
1984-04-01,Utils_excess,-0.0131,0.00567817,-0.0027463,0.0
1984-04-01,Other_excess,-0.0284,0.00602344,0.00513217,0.00513217
1984-05-01,NoDur_excess,-0.0319,0.0058077,0.00758031,0.00758031
1984-05-01,Durbl_excess,-0.0657,0.00892994,0.01083749,0.01083749
1984-05-01,Manuf_excess,-0.0659,0.00695247,-0.00119863,0.0
1984-05-01,Enrgy_excess,-0.059,0.00777747,0.00882075,0.00882075
1984-05-01,HiTec_excess,-0.0638,0.00864448,0.00240925,0.00240925
1984-05-01,Telcm_excess,-0.0435,0.00502718,0.0002577,0.0002577
1984-05-01,Shops_excess,-0.0596,0.0069702,0.00939238,0.00939238
1984-05-01,Hlth_excess,-0.0724,0.00754971,0.00259227,0.00259227
1984-05-01,Utils_excess,-0.0161,0.00565087,-0.00330002,0.0
1984-05-01,Other_excess,-0.0766,0.0059734,0.00482959,0.00482959
1984-06-01,NoDur_excess,0.0557,0.00575298,0.00806203,0.00806203
1984-06-01,Durbl_excess,0.0136,0.00882163,0.01276995,0.01276995
1984-06-01,Manuf_excess,0.0244,0.00684673,-0.00280939,0.0
1984-06-01,Enrgy_excess,-0.0275,0.00768055,0.01029314,0.01029314
1984-06-01,HiTec_excess,0.0104,0.00853933,0.00155694,0.00155694
1984-06-01,Telcm_excess,0.1146,0.00495675,-0.00185764,0.0
1984-06-01,Shops_excess,0.0665,0.00687358,0.00978519,0.00978519
1984-06-01,Hlth_excess,0.0311,0.00743367,0.0012072,0.0012072
1984-06-01,Utils_excess,-0.0031,0.0056193,-0.00502916,0.0
1984-06-01,Other_excess,0.0147,0.00585356,0.00412614,0.00412614
1984-07-01,NoDur_excess,-0.0239,0.00582536,0.00941733,0.00941733
1984-07-01,Durbl_excess,0.0171,0.00882855,0.01242735,0.01242735
1984-07-01,Manuf_excess,-0.0229,0.00687217,-0.00186132,0.0
1984-07-01,Enrgy_excess,-0.0829,0.00762957,0.00859489,0.00859489
1984-07-01,HiTec_excess,-0.0327,0.00854203,0.00174978,0.00174978
1984-07-01,Telcm_excess,0.0199,0.00511565,0.00197614,0.00197614
1984-07-01,Shops_excess,-0.007,0.00696,0.01138062,0.01138062
1984-07-01,Hlth_excess,-0.0459,0.00746797,0.00205914,0.00205914
1984-07-01,Utils_excess,-0.0083,0.00560667,-0.00480115,0.0
1984-07-01,Other_excess,-0.0269,0.00586638,0.0043919,0.0043919
1984-08-01,NoDur_excess,0.0786,0.00578234,0.00788511,0.00788511
1984-08-01,Durbl_excess,0.0917,0.00884052,0.0099874,0.0099874
1984-08-01,Manuf_excess,0.1107,0.00682909,-0.0007966,0.0
1984-08-01,Enrgy_excess,0.1318,0.00749855,0.00471546,0.00471546
1984-08-01,HiTec_excess,0.1313,0.00848234,0.00139892,0.00139892
1984-08-01,Telcm_excess,0.0589,0.00513705,0.00302946,0.00302946
1984-08-01,Shops_excess,0.0903,0.0069398,0.00938481,0.00938481
1984-08-01,Hlth_excess,0.0961,0.00739074,0.00124616,0.00124616
1984-08-01,Utils_excess,0.0695,0.00558654,-0.00207629,0.0
1984-08-01,Other_excess,0.1026,0.00581896,0.00394793,0.00394793
1984-09-01,NoDur_excess,0.004,0.00588757,0.00746954,0.00746954
1984-09-01,Durbl_excess,-0.0106,0.00896026,0.00752651,0.00752651
1984-09-01,Manuf_excess,-0.0343,0.00697919,-0.00010512,0.0
1984-09-01,Enrgy_excess,0.0139,0.00767818,0.00379155,0.00379155
1984-09-01,HiTec_excess,-0.048,0.00865983,0.00193268,0.00193268
1984-09-01,Telcm_excess,0.0206,0.00521474,0.00405808,0.00405808
1984-09-01,Shops_excess,-0.008,0.00706026,0.00861387,0.00861387
1984-09-01,Hlth_excess,-0.0528,0.00751893,0.00170932,0.00170932
1984-09-01,Utils_excess,0.04,0.0056789,-0.00081395,0.0
1984-09-01,Other_excess,0.0132,0.00595882,0.00391169,0.00391169
1984-10-01,NoDur_excess,0.0038,0.00588485,0.00694332,0.00694332
1984-10-01,Durbl_excess,0.0115,0.00893203,0.00607746,0.00607746
1984-10-01,Manuf_excess,-0.0041,0.00691962,-0.00068751,0.0
1984-10-01,Enrgy_excess,-0.0535,0.00768716,0.00382603,0.00382603
1984-10-01,HiTec_excess,-0.0155,0.00857807,0.00116715,0.00116715
1984-10-01,Telcm_excess,-0.018,0.00523694,0.00406577,0.00406577
1984-10-01,Shops_excess,-0.0169,0.00703853,0.00757928,0.00757928
1984-10-01,Hlth_excess,0.0066,0.00743189,0.00106557,0.00106557
1984-10-01,Utils_excess,0.0235,0.00572843,0.00029735,0.00029735
1984-10-01,Other_excess,-0.0023,0.00596926,0.00365549,0.00365549
1984-11-01,NoDur_excess,-0.0035,0.00588184,0.0060641,0.0060641
1984-11-01,Durbl_excess,-0.0376,0.00893573,0.00469046,0.00469046
1984-11-01,Manuf_excess,-0.0208,0.00690375,-0.00184973,0.0
1984-11-01,Enrgy_excess,-0.0172,0.00759899,0.00424382,0.00424382
1984-11-01,HiTec_excess,-0.0453,0.00854337,0.00074819,0.00074819
1984-11-01,Telcm_excess,-0.0097,0.00520346,0.00295764,0.00295764
1984-11-01,Shops_excess,-0.0364,0.00700403,0.0061414,0.0061414
1984-11-01,Hlth_excess,-0.0081,0.00743069,0.00138274,0.00138274
1984-11-01,Utils_excess,0.0233,0.00575403,0.00054361,0.00054361
1984-11-01,Other_excess,-0.0107,0.00595735,0.00244144,0.00244144
1984-12-01,NoDur_excess,0.018,0.00586835,0.00760277,0.00760277
1984-12-01,Durbl_excess,0.0397,0.00886878,0.00938163,0.00938163
1984-12-01,Manuf_excess,0.0152,0.00686388,-0.00114578,0.0
1984-12-01,Enrgy_excess,-0.0121,0.00756331,0.00694296,0.00694296
1984-12-01,HiTec_excess,0.019,0.0084659,0.00180475,0.00180475
1984-12-01,Telcm_excess,0.0448,0.00518201,0.00306299,0.00306299
1984-12-01,Shops_excess,0.0012,0.00694158,0.00844264,0.00844264
1984-12-01,Hlth_excess,0.0207,0.00740835,0.00228039,0.00228039
1984-12-01,Utils_excess,0.0201,0.00577928,-0.00042123,0.0
1984-12-01,Other_excess,0.0306,0.00593338,0.0038316,0.0038316
1985-01-01,NoDur_excess,0.0419,0.00588578,0.00877482,0.00877482
1985-01-01,Durbl_excess,0.0919,0.00891307,0.01303631,0.01303631
1985-01-01,Manuf_excess,0.0782,0.00687586,5.6e-05,5.6e-05
1985-01-01,Enrgy_excess,0.0589,0.00753506,0.00735159,0.00735159
1985-01-01,HiTec_excess,0.1191,0.00848103,0.00298605,0.00298605
1985-01-01,Telcm_excess,0.0521,0.00523894,0.00438554,0.00438554
1985-01-01,Shops_excess,0.1248,0.00693333,0.01008695,0.01008695
1985-01-01,Hlth_excess,0.0766,0.00742744,0.00300229,0.00300229
1985-01-01,Utils_excess,0.0175,0.00579986,-0.00080112,0.0
1985-01-01,Other_excess,0.0916,0.00596882,0.00538643,0.00538643
1985-02-01,NoDur_excess,0.0449,0.00593745,0.00840532,0.00840532
1985-02-01,Durbl_excess,-0.0215,0.00903214,0.0127888,0.0127888
1985-02-01,Manuf_excess,0.0075,0.00697819,0.00069336,0.00069336
1985-02-01,Enrgy_excess,0.033,0.00760875,0.0071582,0.0071582
1985-02-01,HiTec_excess,-0.019,0.00863974,0.00442294,0.00442294
1985-02-01,Telcm_excess,0.0211,0.00530617,0.00517593,0.00517593
1985-02-01,Shops_excess,0.0152,0.00710244,0.01119469,0.01119469
1985-02-01,Hlth_excess,0.0302,0.00752669,0.00392309,0.00392309
1985-02-01,Utils_excess,0.0079,0.00581664,-0.00087536,0.0
1985-02-01,Other_excess,0.0152,0.00609168,0.00584031,0.00584031
1985-03-01,NoDur_excess,0.0402,0.00599327,0.00933906,0.00933906
1985-03-01,Durbl_excess,-0.0585,0.0089884,0.01238052,0.01238052
1985-03-01,Manuf_excess,-0.0338,0.00697894,-0.00027068,0.0
1985-03-01,Enrgy_excess,0.0083,0.00764513,0.00788661,0.00788661
1985-03-01,HiTec_excess,-0.0664,0.00860014,0.0033454,0.0033454
1985-03-01,Telcm_excess,0.0486,0.0053288,0.00530131,0.00530131
1985-03-01,Shops_excess,-0.0123,0.00711404,0.01165142,0.01165142
1985-03-01,Hlth_excess,0.0245,0.00755917,0.00400529,0.00400529
1985-03-01,Utils_excess,0.0551,0.00581963,-0.00163063,0.0
1985-03-01,Other_excess,-0.0078,0.00610473,0.00579808,0.00579808
1985-04-01,NoDur_excess,-0.0285,0.0060422,0.00911193,0.00911193
1985-04-01,Durbl_excess,-0.0417,0.00889185,0.00879844,0.00879844
1985-04-01,Manuf_excess,-0.0221,0.0069206,-0.0010957,0.0
1985-04-01,Enrgy_excess,0.0308,0.00764607,0.00695879,0.00695879
1985-04-01,HiTec_excess,-0.0436,0.00849285,0.00152135,0.00152135
1985-04-01,Telcm_excess,0.0018,0.0053907,0.00580908,0.00580908
1985-04-01,Shops_excess,-0.0068,0.00708627,0.00975359,0.00975359
1985-04-01,Hlth_excess,-0.0249,0.0075834,0.00409099,0.00409099
1985-04-01,Utils_excess,0.0088,0.00589013,0.0003232,0.0003232
1985-04-01,Other_excess,0.0072,0.00608484,0.00484188,0.00484188
1985-05-01,NoDur_excess,0.0732,0.00599286,0.0096553,0.0096553
1985-05-01,Durbl_excess,0.0524,0.00881957,0.01114288,0.01114288
1985-05-01,Manuf_excess,0.0543,0.00687914,0.00023703,0.00023703
1985-05-01,Enrgy_excess,-0.0004,0.00767914,0.00831118,0.00831118
1985-05-01,HiTec_excess,0.0218,0.00841843,0.00213747,0.00213747
1985-05-01,Telcm_excess,0.0597,0.00538557,0.00654462,0.00654462
1985-05-01,Shops_excess,0.0894,0.00706643,0.01136346,0.01136346
1985-05-01,Hlth_excess,0.0871,0.007537,0.00441216,0.00441216
1985-05-01,Utils_excess,0.0472,0.00589429,0.00046948,0.00046948
1985-05-01,Other_excess,0.0564,0.00608643,0.00648476,0.00648476
1985-06-01,NoDur_excess,0.0221,0.00608873,0.00955243,0.00955243
1985-06-01,Durbl_excess,0.0094,0.00888174,0.01066383,0.01066383
1985-06-01,Manuf_excess,0.0096,0.00694679,0.00194634,0.00194634
1985-06-01,Enrgy_excess,-0.0119,0.00766762,0.00625305,0.00625305
1985-06-01,HiTec_excess,-0.0125,0.00843752,0.00285816,0.00285816
1985-06-01,Telcm_excess,0.0355,0.00546305,0.00737107,0.00737107
1985-06-01,Shops_excess,0.0105,0.00718388,0.01142828,0.01142828
1985-06-01,Hlth_excess,0.0172,0.0076505,0.00538727,0.00538727
1985-06-01,Utils_excess,0.0307,0.00595321,0.00162184,0.00162184
1985-06-01,Other_excess,0.0231,0.0061582,0.00671162,0.00671162
1985-07-01,NoDur_excess,-0.0324,0.00611154,0.01067371,0.01067371
1985-07-01,Durbl_excess,0.0192,0.00888248,0.01311886,0.01311886
1985-07-01,Manuf_excess,0.0279,0.00695057,0.00288814,0.00288814
1985-07-01,Enrgy_excess,-0.0121,0.00763974,0.00693795,0.00693795
1985-07-01,HiTec_excess,0.0379,0.00840769,0.00344541,0.00344541
1985-07-01,Telcm_excess,-0.0519,0.00550584,0.00838941,0.00838941
1985-07-01,Shops_excess,-0.0461,0.0071886,0.01301763,0.01301763
1985-07-01,Hlth_excess,-0.0109,0.0076641,0.00620512,0.00620512
1985-07-01,Utils_excess,-0.0527,0.00598846,0.00164332,0.00164332
1985-07-01,Other_excess,-0.0078,0.00618234,0.00796512,0.00796512
1985-08-01,NoDur_excess,0.0015,0.00605676,0.01062036,0.01062036
1985-08-01,Durbl_excess,-0.0358,0.00889716,0.01405454,0.01405454
1985-08-01,Manuf_excess,-0.0169,0.00698037,0.00324027,0.00324027
1985-08-01,Enrgy_excess,0.0103,0.00761166,0.00715557,0.00715557
1985-08-01,HiTec_excess,-0.0308,0.00844964,0.00392305,0.00392305
1985-08-01,Telcm_excess,-0.0002,0.00542418,0.0077465,0.0077465
1985-08-01,Shops_excess,-0.0116,0.0071128,0.01287528,0.01287528
1985-08-01,Hlth_excess,-0.0137,0.0076377,0.00614438,0.00614438
1985-08-01,Utils_excess,0.0137,0.00590498,0.00067279,0.00067279
1985-08-01,Other_excess,-0.0093,0.00616245,0.00817622,0.00817622
1985-09-01,NoDur_excess,-0.0117,0.00605028,0.01004171,0.01004171
1985-09-01,Durbl_excess,-0.0369,0.00883366,0.01233826,0.01233826
1985-09-01,Manuf_excess,-0.0458,0.00694645,0.00292953,0.00292953
1985-09-01,Enrgy_excess,-0.019,0.00761548,0.00703639,0.00703639
1985-09-01,HiTec_excess,-0.0534,0.00839389,0.00344095,0.00344095
1985-09-01,Telcm_excess,-0.0468,0.00541619,0.00730797,0.00730797
1985-09-01,Shops_excess,-0.0493,0.00708622,0.01178806,0.01178806
1985-09-01,Hlth_excess,-0.0452,0.00760739,0.00575561,0.00575561
1985-09-01,Utils_excess,-0.0598,0.00591605,0.00135086,0.00135086
1985-09-01,Other_excess,-0.0558,0.00614048,0.00758953,0.00758953
1985-10-01,NoDur_excess,0.0292,0.00602511,0.01037106,0.01037106
1985-10-01,Durbl_excess,0.0033,0.00876879,0.01270005,0.01270005
1985-10-01,Manuf_excess,0.0264,0.00687163,0.00260862,0.00260862
1985-10-01,Enrgy_excess,0.053,0.00757773,0.00786438,0.00786438
1985-10-01,HiTec_excess,0.0237,0.00830624,0.00310494,0.00310494
1985-10-01,Telcm_excess,0.0351,0.00534213,0.00659948,0.00659948
1985-10-01,Shops_excess,0.0618,0.00700624,0.01161897,0.01161897
1985-10-01,Hlth_excess,0.0222,0.00753248,0.00557754,0.00557754
1985-10-01,Utils_excess,0.0568,0.00582284,0.00072167,0.00072167
1985-10-01,Other_excess,0.0575,0.00605262,0.00736505,0.00736505
1985-11-01,NoDur_excess,0.0762,0.00605793,0.00938904,0.00938904
1985-11-01,Durbl_excess,0.0927,0.00876105,0.01018151,0.01018151
1985-11-01,Manuf_excess,0.0733,0.00689929,0.00198187,0.00198187
1985-11-01,Enrgy_excess,-0.0027,0.00764207,0.00716082,0.00716082
1985-11-01,HiTec_excess,0.0805,0.00832805,0.00261022,0.00261022
1985-11-01,Telcm_excess,0.068,0.00538428,0.00656262,0.00656262
1985-11-01,Shops_excess,0.0736,0.00708385,0.01074945,0.01074945
1985-11-01,Hlth_excess,0.0895,0.00755326,0.00512644,0.00512644
1985-11-01,Utils_excess,0.0349,0.00589504,0.0014388,0.0014388
1985-11-01,Other_excess,0.0681,0.0061255,0.00670175,0.00670175
1985-12-01,NoDur_excess,0.0481,0.00615714,0.0087883,0.0087883
1985-12-01,Durbl_excess,0.0635,0.00887977,0.00901328,0.00901328
1985-12-01,Manuf_excess,0.0383,0.00699321,0.00233141,0.00233141
1985-12-01,Enrgy_excess,-0.0333,0.00762744,0.0047811,0.0047811
1985-12-01,HiTec_excess,0.0762,0.00843013,0.00283059,0.00283059
1985-12-01,Telcm_excess,0.0538,0.00547284,0.00705072,0.00705072
1985-12-01,Shops_excess,0.0389,0.00717793,0.00993299,0.00993299
1985-12-01,Hlth_excess,0.0287,0.00766917,0.00509418,0.00509418
1985-12-01,Utils_excess,0.0433,0.00593607,0.00167976,0.00167976
1985-12-01,Other_excess,0.0382,0.00621315,0.00614981,0.00614981
1986-01-01,NoDur_excess,0.0123,0.00621638,0.00775081,0.00775081
1986-01-01,Durbl_excess,0.0153,0.00895692,0.00734386,0.00734386
1986-01-01,Manuf_excess,0.0106,0.00703743,0.00202151,0.00202151
1986-01-01,Enrgy_excess,-0.0736,0.00756963,0.00306686,0.00306686
1986-01-01,HiTec_excess,-0.0085,0.00852585,0.002877,0.002877
1986-01-01,Telcm_excess,-0.0434,0.0055411,0.0069879,0.0069879
1986-01-01,Shops_excess,0.0109,0.00722274,0.00859408,0.00859408
1986-01-01,Hlth_excess,0.005,0.00769887,0.00458597,0.00458597
1986-01-01,Utils_excess,0.0323,0.00598884,0.00198067,0.00198067
1986-01-01,Other_excess,0.0298,0.00625833,0.00512179,0.00512179
1986-02-01,NoDur_excess,0.103,0.00622496,0.00785393,0.00785393
1986-02-01,Durbl_excess,0.1021,0.00896587,0.00747723,0.00747723
1986-02-01,Manuf_excess,0.0971,0.00704245,0.00201881,0.00201881
1986-02-01,Enrgy_excess,0.0034,0.00745515,0.0027478,0.0027478
1986-02-01,HiTec_excess,0.0443,0.00850183,0.00280723,0.00280723
1986-02-01,Telcm_excess,0.0686,0.00547207,0.00663929,0.00663929
1986-02-01,Shops_excess,0.0729,0.00722793,0.00868269,0.00868269
1986-02-01,Hlth_excess,0.0554,0.00769506,0.00466857,0.00466857
1986-02-01,Utils_excess,0.0606,0.00602595,0.00216274,0.00216274
1986-02-01,Other_excess,0.0781,0.00629154,0.00531402,0.00531402
1986-03-01,NoDur_excess,0.0752,0.00636127,0.00511553,0.00511553
1986-03-01,Durbl_excess,0.0724,0.00909704,0.00281268,0.00281268
1986-03-01,Manuf_excess,0.0539,0.0071693,0.00136637,0.00136637
1986-03-01,Enrgy_excess,0.0035,0.00744944,-0.00030838,0.0
1986-03-01,HiTec_excess,-0.0068,0.00855225,0.00182863,0.00182863
1986-03-01,Telcm_excess,0.0358,0.00556099,0.00583344,0.00583344
1986-03-01,Shops_excess,0.0796,0.00732042,0.00516495,0.00516495
1986-03-01,Hlth_excess,0.1148,0.00776225,0.00320679,0.00320679
1986-03-01,Utils_excess,0.0338,0.00610282,0.00270494,0.00270494
1986-03-01,Other_excess,0.0516,0.00639268,0.00281128,0.00281128
1986-04-01,NoDur_excess,-0.0009,0.00645809,0.00443494,0.00443494
1986-04-01,Durbl_excess,-0.0383,0.00918608,0.00237447,0.00237447
1986-04-01,Manuf_excess,-0.0213,0.00723502,0.0017693,0.0017693
1986-04-01,Enrgy_excess,0.0023,0.00744388,-0.00135027,0.0
1986-04-01,HiTec_excess,0.034,0.00853066,0.00187362,0.00187362
1986-04-01,Telcm_excess,0.0191,0.00560352,0.00589312,0.00589312
1986-04-01,Shops_excess,-0.0012,0.00742208,0.00467978,0.00467978
1986-04-01,Hlth_excess,0.0019,0.0079128,0.00330789,0.00330789
1986-04-01,Utils_excess,-0.0445,0.00614177,0.00268886,0.00268886
1986-04-01,Other_excess,-0.0309,0.00645626,0.00234851,0.00234851
1986-05-01,NoDur_excess,0.0838,0.00644775,0.00594158,0.00594158
1986-05-01,Durbl_excess,0.0257,0.00911938,0.00508246,0.00508246
1986-05-01,Manuf_excess,0.0392,0.00719494,0.00241767,0.00241767
1986-05-01,Enrgy_excess,0.0687,0.00743666,0.00048797,0.00048797
1986-05-01,HiTec_excess,0.0046,0.00856643,0.00291105,0.00291105
1986-05-01,Telcm_excess,0.041,0.00562247,0.00656151,0.00656151
1986-05-01,Shops_excess,0.0928,0.00740997,0.00662678,0.00662678
1986-05-01,Hlth_excess,0.0676,0.00790435,0.00441512,0.00441512
1986-05-01,Utils_excess,0.0314,0.00607065,0.00230336,0.00230336
1986-05-01,Other_excess,0.0417,0.00640379,0.0035993,0.0035993
1986-06-01,NoDur_excess,0.058,0.00655624,0.00692112,0.00692112
1986-06-01,Durbl_excess,-0.0169,0.00914264,0.00545681,0.00545681
1986-06-01,Manuf_excess,-0.0056,0.00723983,0.0013352,0.0013352
1986-06-01,Enrgy_excess,-0.0257,0.00752258,0.00093935,0.00093935
1986-06-01,HiTec_excess,-0.0439,0.00856087,0.00194207,0.00194207
1986-06-01,Telcm_excess,0.0486,0.00567209,0.00700786,0.00700786
1986-06-01,Shops_excess,0.0342,0.00752973,0.00771464,0.00771464
1986-06-01,Hlth_excess,0.0516,0.00798808,0.00472217,0.00472217
1986-06-01,Utils_excess,0.0453,0.00610617,0.00141084,0.00141084
1986-06-01,Other_excess,0.0102,0.0064533,0.00356969,0.00356969
1986-07-01,NoDur_excess,-0.0625,0.00662829,0.00545709,0.00545709
1986-07-01,Durbl_excess,-0.0947,0.00910616,0.00256511,0.00256511
1986-07-01,Manuf_excess,-0.0803,0.00722185,0.00067503,0.00067503
1986-07-01,Enrgy_excess,-0.0564,0.00747605,-0.00042324,0.0
1986-07-01,HiTec_excess,-0.0886,0.00848739,0.00119837,0.00119837
1986-07-01,Telcm_excess,-0.035,0.00573221,0.00645394,0.00645394
1986-07-01,Shops_excess,-0.0991,0.00756709,0.00573577,0.00573577
1986-07-01,Hlth_excess,-0.0588,0.00804916,0.00411345,0.00411345
1986-07-01,Utils_excess,0.0461,0.00616106,0.00192113,0.00192113
1986-07-01,Other_excess,-0.0695,0.00645854,0.00213755,0.00213755
1986-08-01,NoDur_excess,0.0212,0.00653161,0.00730657,0.00730657
1986-08-01,Durbl_excess,0.0655,0.00896098,0.0062904,0.0062904
1986-08-01,Manuf_excess,0.06,0.00709944,0.00229557,0.00229557
1986-08-01,Enrgy_excess,0.1627,0.00738671,0.001648,0.001648
1986-08-01,HiTec_excess,0.0652,0.00835161,0.00256169,0.00256169
1986-08-01,Telcm_excess,0.0638,0.00567524,0.00710415,0.00710415
1986-08-01,Shops_excess,0.012,0.0074179,0.0079405,0.0079405
1986-08-01,Hlth_excess,0.0354,0.00795566,0.00535949,0.00535949
1986-08-01,Utils_excess,0.0746,0.00621692,0.002639,0.002639
1986-08-01,Other_excess,0.0635,0.00635231,0.00426156,0.00426156
1986-09-01,NoDur_excess,-0.113,0.00655209,0.00676875,0.00676875
1986-09-01,Durbl_excess,-0.0857,0.00903994,0.00645076,0.00645076
1986-09-01,Manuf_excess,-0.07,0.00717332,0.0029905,0.0029905
1986-09-01,Enrgy_excess,-0.0133,0.00760363,0.0008435,0.0008435
1986-09-01,HiTec_excess,-0.0742,0.00843101,0.00288925,0.00288925
1986-09-01,Telcm_excess,-0.0989,0.00575642,0.00769291,0.00769291
