date,model,cum_r2_os,r2_change,abs_change
1975-02-01,elastic_net_restricted,-0.00814707161068875,0.0014912969333643056,0.0014912969333643056
1975-05-01,ols4_restricted,0.018892276555042387,-0.0014801032985358384,0.0014801032985358384
1971-04-01,ols_restricted,-0.012764615587363637,-0.0014713440106060797,0.0014713440106060797
1975-08-01,elastic_net_restricted,-0.01059149387199514,0.0014653032611524064,0.0014653032611524064
1970-06-01,ridge_restricted,0.019319740806786577,0.00145008653244234,0.00145008653244234
1971-03-01,random_forest,-0.011339155473706586,-0.0014462946402107098,0.0014462946402107098
1972-12-01,ols_restricted,-0.009367076498242899,-0.0014216219020752544,0.0014216219020752544
1972-01-01,random_forest,-0.0038426913748785263,-0.0014136725728319697,0.0014136725728319697
1976-06-01,ols_restricted,-0.01372940440698094,-0.001366199216964693,0.001366199216964693
1970-09-01,ridge_restricted,0.010957275198604021,-0.0013358579041498515,0.0013358579041498515
1972-11-01,ridge_restricted,0.005776669741658557,-0.001332060703605021,0.001332060703605021
1972-06-01,random_forest,-0.003106847097110188,0.0013178620129312146,0.0013178620129312146
1972-06-01,ols4_restricted,0.004960539135080722,0.0012821985211169508,0.0012821985211169508
1972-11-01,elastic_net_restricted,-0.013023710869684435,0.0012611167915852935,0.0012611167915852935
1976-06-01,elastic_net_restricted,-0.010710635953891523,-0.0012484152532729938,0.0012484152532729938
1975-06-01,elastic_net_restricted,-0.012907053712325778,-0.0012129697942909086,0.0012129697942909086
1972-08-01,ridge_restricted,0.006682357110301884,-0.0012050074423669566,0.0012050074423669566
1977-06-01,ols_restricted,-0.011271686486139765,-0.0011920876553570877,0.0011920876553570877
1971-03-01,ols4_restricted,0.0026160283399929707,-0.001187714706194454,0.001187714706194454
1971-08-01,ols_restricted,-0.006270977604373185,-0.001174813171465461,0.001174813171465461
1976-12-01,ols4_restricted,0.012695824209259621,-0.0011717149808062807,0.0011717149808062807
1977-06-01,ols4_restricted,0.012935961159326381,-0.0011376402107785896,0.0011376402107785896
1975-09-01,ols4_restricted,0.020611188074831133,0.0011370137903002689,0.0011370137903002689
1971-09-01,ols4_restricted,0.006922977291425514,0.0011354464357832272,0.0011354464357832272
1972-01-01,ols4_restricted,0.003765382591362887,-0.0011164213992993612,0.0011164213992993612
1971-10-01,ols_restricted,-0.006807560989133976,0.0011060575221022223,0.0011060575221022223
