date,asset,realized,historical_mean,ols,ols_restricted
1983-07-01,Other_excess,-0.0438,0.00630885,-0.03357594,0.0
1983-08-01,NoDur_excess,-0.0004,0.00594183,-0.02962421,0.0
1983-08-01,Durbl_excess,-0.0313,0.00918513,-0.03882193,0.0
1983-08-01,Manuf_excess,-0.0016,0.00715773,-0.05227815,0.0
1983-08-01,Enrgy_excess,0.0611,0.00768601,-0.03914823,0.0
1983-08-01,HiTec_excess,-0.0187,0.00906392,-0.04169794,0.0
1983-08-01,Telcm_excess,0.0144,0.00520412,-0.03096111,0.0
1983-08-01,Shops_excess,-0.0549,0.00735803,-0.02420703,0.0
1983-08-01,Hlth_excess,-0.0177,0.00788866,-0.02015812,0.0
1983-08-01,Utils_excess,0.0076,0.00580648,-0.043204,0.0
1983-08-01,Other_excess,-0.0167,0.00623505,-0.05708185,0.0
1983-09-01,NoDur_excess,0.039,0.0059325,-0.01525041,0.0
1983-09-01,Durbl_excess,0.0363,0.00912559,-0.02806051,0.0
1983-09-01,Manuf_excess,0.0152,0.00714485,-0.04419274,0.0
1983-09-01,Enrgy_excess,-0.0536,0.00776456,-0.02858983,0.0
1983-09-01,HiTec_excess,0.014,0.00902309,-0.03341177,0.0
1983-09-01,Telcm_excess,0.015,0.00521765,-0.01755852,0.0
1983-09-01,Shops_excess,0.0143,0.00726647,-0.00896268,0.0
1983-09-01,Hlth_excess,0.0054,0.00785103,-0.01494006,0.0
1983-09-01,Utils_excess,0.039,0.00580912,-0.03051069,0.0
1983-09-01,Other_excess,0.0084,0.00620132,-0.0441041,0.0
1983-10-01,NoDur_excess,-0.0097,0.00598106,-0.00540143,0.0
1983-10-01,Durbl_excess,-0.0072,0.00916549,-0.01692485,0.0
1983-10-01,Manuf_excess,-0.0305,0.00715668,-0.03392361,0.0
1983-10-01,Enrgy_excess,-0.0281,0.00767445,-0.02199849,0.0
1983-10-01,HiTec_excess,-0.0771,0.0090304,-0.02664044,0.0
1983-10-01,Telcm_excess,-0.0595,0.00523201,-0.00540147,0.0
1983-10-01,Shops_excess,-0.0253,0.0072768,-0.00209903,0.0
1983-10-01,Hlth_excess,-0.0294,0.00784743,-0.01355887,0.0
1983-10-01,Utils_excess,0.0229,0.00585786,-0.02027827,0.0
1983-10-01,Other_excess,-0.0483,0.00620455,-0.03045669,0.0
1983-11-01,NoDur_excess,0.016,0.00595806,-0.01334289,0.0
1983-11-01,Durbl_excess,0.0353,0.0091415,-0.02246527,0.0
1983-11-01,Manuf_excess,0.0578,0.00710147,-0.04013516,0.0
1983-11-01,Enrgy_excess,-0.0115,0.00762199,-0.02998853,0.0
1983-11-01,HiTec_excess,0.0163,0.00890411,-0.02869709,0.0
1983-11-01,Telcm_excess,0.0247,0.0051371,-0.01788181,0.0
1983-11-01,Shops_excess,0.0374,0.00722903,-0.00864175,0.0
1983-11-01,Hlth_excess,-0.0373,0.00779282,-0.01273425,0.0
1983-11-01,Utils_excess,-0.0234,0.00588284,-0.02369203,0.0
1983-11-01,Other_excess,0.0402,0.00612463,-0.04089614,0.0
1983-12-01,NoDur_excess,-0.012,0.00597277,-0.00956048,0.0
1983-12-01,Durbl_excess,0.0019,0.0091798,-0.01727369,0.0
1983-12-01,Manuf_excess,-0.0184,0.0071757,-0.03410536,0.0
1983-12-01,Enrgy_excess,0.0137,0.007594,-0.02634616,0.0
1983-12-01,HiTec_excess,-0.0037,0.00891493,-0.02699752,0.0
1983-12-01,Telcm_excess,-0.0226,0.00516574,-0.01159818,0.0
1983-12-01,Shops_excess,-0.0545,0.00727321,-0.00640819,0.0
1983-12-01,Hlth_excess,-0.0436,0.00772679,-0.01504064,0.0
1983-12-01,Utils_excess,-0.0437,0.00583997,-0.02122192,0.0
1983-12-01,Other_excess,-0.016,0.00617452,-0.03449977,0.0
1984-01-01,NoDur_excess,-0.0147,0.00594649,-0.01276518,0.0
1984-01-01,Durbl_excess,-0.0614,0.00916915,-0.02001237,0.0
1984-01-01,Manuf_excess,-0.0425,0.0071383,-0.03567579,0.0
1984-01-01,Enrgy_excess,0.0909,0.00760292,-0.02775463,0.0
1984-01-01,HiTec_excess,-0.0696,0.00889649,-0.02644299,0.0
1984-01-01,Telcm_excess,0.0334,0.00512515,-0.01602135,0.0
1984-01-01,Shops_excess,-0.0661,0.00718289,-0.01087505,0.0
1984-01-01,Hlth_excess,-0.0133,0.00765175,-0.01567203,0.0
1984-01-01,Utils_excess,0.0068,0.00576754,-0.02413794,0.0
1984-01-01,Other_excess,-0.0239,0.00614211,-0.03741045,0.0
1984-02-01,NoDur_excess,-0.0636,0.00591635,-0.00567069,0.0
1984-02-01,Durbl_excess,-0.068,0.00906613,-0.01353457,0.0
1984-02-01,Manuf_excess,-0.073,0.00706584,-0.02821129,0.0
1984-02-01,Enrgy_excess,0.0325,0.00772453,-0.01836966,0.0
1984-02-01,HiTec_excess,-0.0664,0.0087819,-0.02082712,0.0
1984-02-01,Telcm_excess,-0.0439,0.00516642,-0.00420479,0.0
1984-02-01,Shops_excess,-0.0516,0.00707591,-0.00462689,0.0
1984-02-01,Hlth_excess,-0.0274,0.00762117,-0.01359263,0.0
1984-02-01,Utils_excess,-0.0405,0.00576905,-0.01373388,0.0
1984-02-01,Other_excess,-0.0564,0.00609825,-0.0246567,0.0
1984-03-01,NoDur_excess,0.009,0.00581501,-0.0170338,0.0
1984-03-01,Durbl_excess,-0.0036,0.00895379,-0.02129119,0.0
1984-03-01,Manuf_excess,0.0256,0.00694913,-0.03327655,0.0
1984-03-01,Enrgy_excess,-0.0046,0.00776064,-0.01918555,0.0
1984-03-01,HiTec_excess,0.0106,0.0086723,-0.02705747,0.0
1984-03-01,Telcm_excess,-0.0503,0.0050949,-0.01496218,0.0
1984-03-01,Shops_excess,0.0048,0.00699038,-0.01807202,0.0
1984-03-01,Hlth_excess,-0.014,0.00757012,-0.01709435,0.0
1984-03-01,Utils_excess,-0.0104,0.0057016,-0.02319498,0.0
1984-03-01,Other_excess,0.0172,0.00600714,-0.03426505,0.0
1984-04-01,NoDur_excess,-0.0024,0.00581965,-0.01739054,0.0
1984-04-01,Durbl_excess,0.0051,0.00893552,-0.02147877,0.0
1984-04-01,Manuf_excess,-0.0094,0.00697627,-0.03250707,0.0
1984-04-01,Enrgy_excess,0.0317,0.00774265,-0.01858719,0.0
1984-04-01,HiTec_excess,-0.0124,0.00867511,-0.02774141,0.0
1984-04-01,Telcm_excess,0.0139,0.00501426,-0.01782874,0.0
1984-04-01,Shops_excess,-0.0047,0.00698719,-0.02019697,0.0
1984-04-01,Hlth_excess,0.0151,0.00753872,-0.0180935,0.0
1984-04-01,Utils_excess,-0.0131,0.00567817,-0.0251529,0.0
1984-04-01,Other_excess,-0.0284,0.00602344,-0.03488294,0.0
1984-05-01,NoDur_excess,-0.0319,0.0058077,-0.01422264,0.0
1984-05-01,Durbl_excess,-0.0657,0.00892994,-0.01965692,0.0
1984-05-01,Manuf_excess,-0.0659,0.00695247,-0.03203079,0.0
1984-05-01,Enrgy_excess,-0.059,0.00777747,-0.01814717,0.0
1984-05-01,HiTec_excess,-0.0638,0.00864448,-0.02531311,0.0
1984-05-01,Telcm_excess,-0.0435,0.00502718,-0.0136929,0.0
1984-05-01,Shops_excess,-0.0596,0.0069702,-0.01359901,0.0
1984-05-01,Hlth_excess,-0.0724,0.00754971,-0.01613946,0.0
1984-05-01,Utils_excess,-0.0161,0.00565087,-0.02122913,0.0
1984-05-01,Other_excess,-0.0766,0.0059734,-0.03220963,0.0
1984-06-01,NoDur_excess,0.0557,0.00575298,-0.02526993,0.0
1984-06-01,Durbl_excess,0.0136,0.00882163,-0.02967699,0.0
1984-06-01,Manuf_excess,0.0244,0.00684673,-0.04254402,0.0
1984-06-01,Enrgy_excess,-0.0275,0.00768055,-0.02507694,0.0
1984-06-01,HiTec_excess,0.0104,0.00853933,-0.03532668,0.0
1984-06-01,Telcm_excess,0.1146,0.00495675,-0.0271475,0.0
1984-06-01,Shops_excess,0.0665,0.00687358,-0.02794647,0.0
1984-06-01,Hlth_excess,0.0311,0.00743367,-0.0229881,0.0
1984-06-01,Utils_excess,-0.0031,0.0056193,-0.03356675,0.0
1984-06-01,Other_excess,0.0147,0.00585356,-0.04772802,0.0
1984-07-01,NoDur_excess,-0.0239,0.00582536,-0.00497159,0.0
1984-07-01,Durbl_excess,0.0171,0.00882855,-0.01075463,0.0
1984-07-01,Manuf_excess,-0.0229,0.00687217,-0.02973822,0.0
1984-07-01,Enrgy_excess,-0.0829,0.00762957,-0.0151765,0.0
1984-07-01,HiTec_excess,-0.0327,0.00854203,-0.0233893,0.0
1984-07-01,Telcm_excess,0.0199,0.00511565,-0.00614214,0.0
1984-07-01,Shops_excess,-0.007,0.00696,-5.068e-05,0.0
1984-07-01,Hlth_excess,-0.0459,0.00746797,-0.01426371,0.0
1984-07-01,Utils_excess,-0.0083,0.00560667,-0.01691356,0.0
1984-07-01,Other_excess,-0.0269,0.00586638,-0.02843293,0.0
1984-08-01,NoDur_excess,0.0786,0.00578234,0.00397889,0.00397889
1984-08-01,Durbl_excess,0.0917,0.00884052,0.00118363,0.00118363
1984-08-01,Manuf_excess,0.1107,0.00682909,-0.0171772,0.0
1984-08-01,Enrgy_excess,0.1318,0.00749855,-0.0086951,0.0
1984-08-01,HiTec_excess,0.1313,0.00848234,-0.0144976,0.0
1984-08-01,Telcm_excess,0.0589,0.00513705,0.00694587,0.00694587
1984-08-01,Shops_excess,0.0903,0.0069398,0.00942696,0.00942696
1984-08-01,Hlth_excess,0.0961,0.00739074,-0.0124284,0.0
1984-08-01,Utils_excess,0.0695,0.00558654,-0.00430054,0.0
1984-08-01,Other_excess,0.1026,0.00581896,-0.0114502,0.0
1984-09-01,NoDur_excess,0.004,0.00588757,0.00063709,0.00063709
1984-09-01,Durbl_excess,-0.0106,0.00896026,-0.00250291,0.0
1984-09-01,Manuf_excess,-0.0343,0.00697919,-0.01437565,0.0
1984-09-01,Enrgy_excess,0.0139,0.00767818,-0.00853589,0.0
1984-09-01,HiTec_excess,-0.048,0.00865983,-0.00957706,0.0
1984-09-01,Telcm_excess,0.0206,0.00521474,0.00407586,0.00407586
1984-09-01,Shops_excess,-0.008,0.00706026,0.00788477,0.00788477
1984-09-01,Hlth_excess,-0.0528,0.00751893,-0.00790805,0.0
1984-09-01,Utils_excess,0.04,0.0056789,-0.00262456,0.0
1984-09-01,Other_excess,0.0132,0.00595882,-0.01255852,0.0
1984-10-01,NoDur_excess,0.0038,0.00588485,0.00100514,0.00100514
1984-10-01,Durbl_excess,0.0115,0.00893203,-0.00303322,0.0
1984-10-01,Manuf_excess,-0.0041,0.00691962,-0.01312409,0.0
1984-10-01,Enrgy_excess,-0.0535,0.00768716,-0.00603643,0.0
1984-10-01,HiTec_excess,-0.0155,0.00857807,-0.01060047,0.0
1984-10-01,Telcm_excess,-0.018,0.00523694,0.00574897,0.00574897
1984-10-01,Shops_excess,-0.0169,0.00703853,0.00783218,0.00783218
1984-10-01,Hlth_excess,0.0066,0.00743189,-0.00984499,0.0
1984-10-01,Utils_excess,0.0235,0.00572843,-0.00193256,0.0
1984-10-01,Other_excess,-0.0023,0.00596926,-0.00928246,0.0
1984-11-01,NoDur_excess,-0.0035,0.00588184,0.00938128,0.00938128
1984-11-01,Durbl_excess,-0.0376,0.00893573,0.0052457,0.0052457
1984-11-01,Manuf_excess,-0.0208,0.00690375,-0.00906836,0.0
1984-11-01,Enrgy_excess,-0.0172,0.00759899,-0.00095143,0.0
1984-11-01,HiTec_excess,-0.0453,0.00854337,-0.00608098,0.0
1984-11-01,Telcm_excess,-0.0097,0.00520346,0.0080944,0.0080944
1984-11-01,Shops_excess,-0.0364,0.00700403,0.01728858,0.01728858
1984-11-01,Hlth_excess,-0.0081,0.00743069,-0.00345174,0.0
1984-11-01,Utils_excess,0.0233,0.00575403,0.00513059,0.00513059
1984-11-01,Other_excess,-0.0107,0.00595735,-0.00346541,0.0
1984-12-01,NoDur_excess,0.018,0.00586835,0.00318053,0.00318053
1984-12-01,Durbl_excess,0.0397,0.00886878,0.00174134,0.00174134
1984-12-01,Manuf_excess,0.0152,0.00686388,-0.01369098,0.0
1984-12-01,Enrgy_excess,-0.0121,0.00756331,-0.00501769,0.0
1984-12-01,HiTec_excess,0.019,0.0084659,-0.00990229,0.0
1984-12-01,Telcm_excess,0.0448,0.00518201,-0.00024971,0.0
1984-12-01,Shops_excess,0.0012,0.00694158,0.01091946,0.01091946
1984-12-01,Hlth_excess,0.0207,0.00740835,-0.00385935,0.0
1984-12-01,Utils_excess,0.0201,0.00577928,-0.00237997,0.0
1984-12-01,Other_excess,0.0306,0.00593338,-0.01209409,0.0
1985-01-01,NoDur_excess,0.0419,0.00588578,0.00099964,0.00099964
1985-01-01,Durbl_excess,0.0919,0.00891307,0.00367361,0.00367361
1985-01-01,Manuf_excess,0.0782,0.00687586,-0.01338951,0.0
1985-01-01,Enrgy_excess,0.0589,0.00753506,-0.00534663,0.0
1985-01-01,HiTec_excess,0.1191,0.00848103,-0.01108844,0.0
1985-01-01,Telcm_excess,0.0521,0.00523894,0.00047274,0.00047274
1985-01-01,Shops_excess,0.1248,0.00693333,0.00725814,0.00725814
1985-01-01,Hlth_excess,0.0766,0.00742744,-0.00555808,0.0
1985-01-01,Utils_excess,0.0175,0.00579986,-0.0051908,0.0
1985-01-01,Other_excess,0.0916,0.00596882,-0.01254247,0.0
1985-02-01,NoDur_excess,0.0449,0.00593745,0.00476207,0.00476207
1985-02-01,Durbl_excess,-0.0215,0.00903214,0.00924456,0.00924456
1985-02-01,Manuf_excess,0.0075,0.00697819,-0.00809748,0.0
1985-02-01,Enrgy_excess,0.033,0.00760875,0.00065643,0.00065643
1985-02-01,HiTec_excess,-0.019,0.00863974,-0.00697736,0.0
1985-02-01,Telcm_excess,0.0211,0.00530617,0.00590332,0.00590332
1985-02-01,Shops_excess,0.0152,0.00710244,0.01367649,0.01367649
1985-02-01,Hlth_excess,0.0302,0.00752669,-0.00334901,0.0
1985-02-01,Utils_excess,0.0079,0.00581664,-0.0024253,0.0
1985-02-01,Other_excess,0.0152,0.00609168,-0.00532263,0.0
1985-03-01,NoDur_excess,0.0402,0.00599327,-0.01389462,0.0
1985-03-01,Durbl_excess,-0.0585,0.0089884,-0.01619116,0.0
1985-03-01,Manuf_excess,-0.0338,0.00697894,-0.02574136,0.0
1985-03-01,Enrgy_excess,0.0083,0.00764513,-0.01633586,0.0
1985-03-01,HiTec_excess,-0.0664,0.00860014,-0.02373599,0.0
1985-03-01,Telcm_excess,0.0486,0.0053288,-0.0112034,0.0
1985-03-01,Shops_excess,-0.0123,0.00711404,-0.00649964,0.0
1985-03-01,Hlth_excess,0.0245,0.00755917,-0.01176527,0.0
1985-03-01,Utils_excess,0.0551,0.00581963,-0.02302573,0.0
1985-03-01,Other_excess,-0.0078,0.00610473,-0.02964574,0.0
1985-04-01,NoDur_excess,-0.0285,0.0060422,0.00170509,0.00170509
1985-04-01,Durbl_excess,-0.0417,0.00889185,-0.00312997,0.0
1985-04-01,Manuf_excess,-0.0221,0.0069206,-0.01430273,0.0
1985-04-01,Enrgy_excess,0.0308,0.00764607,-0.0016556,0.0
1985-04-01,HiTec_excess,-0.0436,0.00849285,-0.01834003,0.0
1985-04-01,Telcm_excess,0.0018,0.0053907,0.00304346,0.00304346
1985-04-01,Shops_excess,-0.0068,0.00708627,0.00382907,0.00382907
1985-04-01,Hlth_excess,-0.0249,0.0075834,-0.00671055,0.0
1985-04-01,Utils_excess,0.0088,0.00589013,-0.00877796,0.0
1985-04-01,Other_excess,0.0072,0.00608484,-0.01206152,0.0
1985-05-01,NoDur_excess,0.0732,0.00599286,0.0054159,0.0054159
1985-05-01,Durbl_excess,0.0524,0.00881957,0.00034937,0.00034937
1985-05-01,Manuf_excess,0.0543,0.00687914,-0.01198676,0.0
1985-05-01,Enrgy_excess,-0.0004,0.00767914,-0.00148177,0.0
1985-05-01,HiTec_excess,0.0218,0.00841843,-0.01199868,0.0
1985-05-01,Telcm_excess,0.0597,0.00538557,0.00642132,0.00642132
1985-05-01,Shops_excess,0.0894,0.00706643,0.01245743,0.01245743
1985-05-01,Hlth_excess,0.0871,0.007537,-0.00276883,0.0
1985-05-01,Utils_excess,0.0472,0.00589429,-0.00219265,0.0
1985-05-01,Other_excess,0.0564,0.00608643,-0.00616741,0.0
1985-06-01,NoDur_excess,0.0221,0.00608873,0.02079167,0.02079167
1985-06-01,Durbl_excess,0.0094,0.00888174,0.01870072,0.01870072
1985-06-01,Manuf_excess,0.0096,0.00694679,0.00429435,0.00429435
1985-06-01,Enrgy_excess,-0.0119,0.00766762,0.01059116,0.01059116
1985-06-01,HiTec_excess,-0.0125,0.00843752,0.00139063,0.00139063
1985-06-01,Telcm_excess,0.0355,0.00546305,0.0212826,0.0212826
1985-06-01,Shops_excess,0.0105,0.00718388,0.0292,0.0292
1985-06-01,Hlth_excess,0.0172,0.0076505,0.00572423,0.00572423
1985-06-01,Utils_excess,0.0307,0.00595321,0.01380478,0.01380478
1985-06-01,Other_excess,0.0231,0.0061582,0.01483301,0.01483301
1985-07-01,NoDur_excess,-0.0324,0.00611154,0.00346457,0.00346457
1985-07-01,Durbl_excess,0.0192,0.00888248,0.00260315,0.00260315
1985-07-01,Manuf_excess,0.0279,0.00695057,-0.00637639,0.0
1985-07-01,Enrgy_excess,-0.0121,0.00763974,-0.00088097,0.0
1985-07-01,HiTec_excess,0.0379,0.00840769,-0.01035482,0.0
1985-07-01,Telcm_excess,-0.0519,0.00550584,0.0075369,0.0075369
1985-07-01,Shops_excess,-0.0461,0.0071886,0.00874303,0.00874303
1985-07-01,Hlth_excess,-0.0109,0.0076641,-0.00136884,0.0
1985-07-01,Utils_excess,-0.0527,0.00598846,-0.00327416,0.0
1985-07-01,Other_excess,-0.0078,0.00618234,-0.00382906,0.0
1985-08-01,NoDur_excess,0.0015,0.00605676,-0.00179947,0.0
1985-08-01,Durbl_excess,-0.0358,0.00889716,-0.00306602,0.0
1985-08-01,Manuf_excess,-0.0169,0.00698037,-0.01123491,0.0
1985-08-01,Enrgy_excess,0.0103,0.00761166,-0.00770029,0.0
1985-08-01,HiTec_excess,-0.0308,0.00844964,-0.01207461,0.0
1985-08-01,Telcm_excess,-0.0002,0.00542418,0.00099455,0.00099455
1985-08-01,Shops_excess,-0.0116,0.0071128,0.00413217,0.00413217
1985-08-01,Hlth_excess,-0.0137,0.0076377,-0.00237343,0.0
1985-08-01,Utils_excess,0.0137,0.00590498,-0.00886599,0.0
1985-08-01,Other_excess,-0.0093,0.00616245,-0.01155045,0.0
1985-09-01,NoDur_excess,-0.0117,0.00605028,0.00714515,0.00714515
1985-09-01,Durbl_excess,-0.0369,0.00883366,0.00452728,0.00452728
1985-09-01,Manuf_excess,-0.0458,0.00694645,-0.00515042,0.0
1985-09-01,Enrgy_excess,-0.019,0.00761548,-0.00106855,0.0
1985-09-01,HiTec_excess,-0.0534,0.00839389,-0.00730055,0.0
1985-09-01,Telcm_excess,-0.0468,0.00541619,0.00841721,0.00841721
1985-09-01,Shops_excess,-0.0493,0.00708622,0.01303264,0.01303264
1985-09-01,Hlth_excess,-0.0452,0.00760739,0.00083214,0.00083214
1985-09-01,Utils_excess,-0.0598,0.00591605,0.00010809,0.00010809
1985-09-01,Other_excess,-0.0558,0.00614048,-0.00147403,0.0
1985-10-01,NoDur_excess,0.0292,0.00602511,0.00188501,0.00188501
1985-10-01,Durbl_excess,0.0033,0.00876879,-0.00295989,0.0
1985-10-01,Manuf_excess,0.0264,0.00687163,-0.01128893,0.0
1985-10-01,Enrgy_excess,0.053,0.00757773,-0.00591343,0.0
1985-10-01,HiTec_excess,0.0237,0.00830624,-0.01320777,0.0
1985-10-01,Telcm_excess,0.0351,0.00534213,0.00191163,0.00191163
1985-10-01,Shops_excess,0.0618,0.00700624,0.00838838,0.00838838
1985-10-01,Hlth_excess,0.0222,0.00753248,-0.00200147,0.0
1985-10-01,Utils_excess,0.0568,0.00582284,-0.00637009,0.0
1985-10-01,Other_excess,0.0575,0.00605262,-0.00993426,0.0
1985-11-01,NoDur_excess,0.0762,0.00605793,0.00627473,0.00627473
1985-11-01,Durbl_excess,0.0927,0.00876105,9.1e-06,9.1e-06
1985-11-01,Manuf_excess,0.0733,0.00689929,-0.00790113,0.0
1985-11-01,Enrgy_excess,-0.0027,0.00764207,-0.00096686,0.0
1985-11-01,HiTec_excess,0.0805,0.00832805,-0.01208665,0.0
1985-11-01,Telcm_excess,0.068,0.00538428,0.00694851,0.00694851
1985-11-01,Shops_excess,0.0736,0.00708385,0.01203535,0.01203535
1985-11-01,Hlth_excess,0.0895,0.00755326,-0.00170229,0.0
1985-11-01,Utils_excess,0.0349,0.00589504,-0.00162894,0.0
1985-11-01,Other_excess,0.0681,0.0061255,-0.00372993,0.0
1985-12-01,NoDur_excess,0.0481,0.00615714,0.00885375,0.00885375
1985-12-01,Durbl_excess,0.0635,0.00887977,0.0035016,0.0035016
1985-12-01,Manuf_excess,0.0383,0.00699321,-0.00325206,0.0
1985-12-01,Enrgy_excess,-0.0333,0.00762744,-0.00108457,0.0
1985-12-01,HiTec_excess,0.0762,0.00843013,-0.00727511,0.0
1985-12-01,Telcm_excess,0.0538,0.00547284,0.01074579,0.01074579
1985-12-01,Shops_excess,0.0389,0.00717793,0.01489658,0.01489658
1985-12-01,Hlth_excess,0.0287,0.00766917,0.00111867,0.00111867
1985-12-01,Utils_excess,0.0433,0.00593607,0.00177973,0.00177973
1985-12-01,Other_excess,0.0382,0.00621315,0.00071305,0.00071305
1986-01-01,NoDur_excess,0.0123,0.00621638,0.01087331,0.01087331
1986-01-01,Durbl_excess,0.0153,0.00895692,0.00595173,0.00595173
1986-01-01,Manuf_excess,0.0106,0.00703743,-0.00080878,0.0
1986-01-01,Enrgy_excess,-0.0736,0.00756963,-0.00107333,0.0
1986-01-01,HiTec_excess,-0.0085,0.00852585,-0.00394596,0.0
1986-01-01,Telcm_excess,-0.0434,0.0055411,0.01362375,0.01362375
1986-01-01,Shops_excess,0.0109,0.00722274,0.01532939,0.01532939
1986-01-01,Hlth_excess,0.005,0.00769887,0.00176459,0.00176459
1986-01-01,Utils_excess,0.0323,0.00598884,0.00484744,0.00484744
1986-01-01,Other_excess,0.0298,0.00625833,0.0035095,0.0035095
1986-02-01,NoDur_excess,0.103,0.00622496,0.00093939,0.00093939
1986-02-01,Durbl_excess,0.1021,0.00896587,-0.00547464,0.0
1986-02-01,Manuf_excess,0.0971,0.00704245,-0.00879602,0.0
1986-02-01,Enrgy_excess,0.0034,0.00745515,-0.01007349,0.0
1986-02-01,HiTec_excess,0.0443,0.00850183,-0.01025824,0.0
1986-02-01,Telcm_excess,0.0686,0.00547207,0.00302819,0.00302819
1986-02-01,Shops_excess,0.0729,0.00722793,0.00644437,0.00644437
1986-02-01,Hlth_excess,0.0554,0.00769506,-0.00111166,0.0
1986-02-01,Utils_excess,0.0606,0.00602595,-0.00295974,0.0
1986-02-01,Other_excess,0.0781,0.00629154,-0.00842899,0.0
1986-03-01,NoDur_excess,0.0752,0.00636127,0.01929511,0.01929511
1986-03-01,Durbl_excess,0.0724,0.00909704,0.01889432,0.01889432
1986-03-01,Manuf_excess,0.0539,0.0071693,0.01250002,0.01250002
1986-03-01,Enrgy_excess,0.0035,0.00744944,0.00658357,0.00658357
1986-03-01,HiTec_excess,-0.0068,0.00855225,0.00376183,0.00376183
1986-03-01,Telcm_excess,0.0358,0.00556099,0.02120668,0.02120668
1986-03-01,Shops_excess,0.0796,0.00732042,0.01854755,0.01854755
1986-03-01,Hlth_excess,0.1148,0.00776225,0.00460036,0.00460036
1986-03-01,Utils_excess,0.0338,0.00610282,0.01436078,0.01436078
1986-03-01,Other_excess,0.0516,0.00639268,0.01753671,0.01753671
1986-04-01,NoDur_excess,-0.0009,0.00645809,0.00984733,0.00984733
1986-04-01,Durbl_excess,-0.0383,0.00918608,0.01313929,0.01313929
1986-04-01,Manuf_excess,-0.0213,0.00723502,0.01140666,0.01140666
1986-04-01,Enrgy_excess,0.0023,0.00744388,0.00492651,0.00492651
1986-04-01,HiTec_excess,0.034,0.00853066,-0.00215732,0.0
1986-04-01,Telcm_excess,0.0191,0.00560352,0.01394539,0.01394539
1986-04-01,Shops_excess,-0.0012,0.00742208,0.0057326,0.0057326
1986-04-01,Hlth_excess,0.0019,0.0079128,0.00375397,0.00375397
1986-04-01,Utils_excess,-0.0445,0.00614177,0.00441316,0.00441316
1986-04-01,Other_excess,-0.0309,0.00645626,0.00988986,0.00988986
1986-05-01,NoDur_excess,0.0838,0.00644775,0.00772267,0.00772267
1986-05-01,Durbl_excess,0.0257,0.00911938,0.0054029,0.0054029
1986-05-01,Manuf_excess,0.0392,0.00719494,0.00374551,0.00374551
1986-05-01,Enrgy_excess,0.0687,0.00743666,-0.00372028,0.0
1986-05-01,HiTec_excess,0.0046,0.00856643,0.0030863,0.0030863
1986-05-01,Telcm_excess,0.041,0.00562247,0.00812563,0.00812563
1986-05-01,Shops_excess,0.0928,0.00740997,0.01512014,0.01512014
1986-05-01,Hlth_excess,0.0676,0.00790435,0.00807739,0.00807739
1986-05-01,Utils_excess,0.0314,0.00607065,0.00599324,0.00599324
1986-05-01,Other_excess,0.0417,0.00640379,0.00252955,0.00252955
1986-06-01,NoDur_excess,0.058,0.00655624,0.0015583,0.0015583
1986-06-01,Durbl_excess,-0.0169,0.00914264,-0.0077656,0.0
1986-06-01,Manuf_excess,-0.0056,0.00723983,-0.00802428,0.0
1986-06-01,Enrgy_excess,-0.0257,0.00752258,-0.01290794,0.0
1986-06-01,HiTec_excess,-0.0439,0.00856087,-0.0060262,0.0
1986-06-01,Telcm_excess,0.0486,0.00567209,0.00175067,0.00175067
1986-06-01,Shops_excess,0.0342,0.00752973,0.01214417,0.01214417
1986-06-01,Hlth_excess,0.0516,0.00798808,0.00408779,0.00408779
1986-06-01,Utils_excess,0.0453,0.00610617,-0.0008361,0.0
1986-06-01,Other_excess,0.0102,0.0064533,-0.00926201,0.0
1986-07-01,NoDur_excess,-0.0625,0.00662829,0.00140577,0.00140577
1986-07-01,Durbl_excess,-0.0947,0.00910616,-0.00257606,0.0
1986-07-01,Manuf_excess,-0.0803,0.00722185,-0.0020218,0.0
1986-07-01,Enrgy_excess,-0.0564,0.00747605,-0.00134465,0.0
1986-07-01,HiTec_excess,-0.0886,0.00848739,-0.01441233,0.0
1986-07-01,Telcm_excess,-0.035,0.00573221,0.00833073,0.00833073
1986-07-01,Shops_excess,-0.0991,0.00756709,-0.00197506,0.0
1986-07-01,Hlth_excess,-0.0588,0.00804916,-0.00422612,0.0
1986-07-01,Utils_excess,0.0461,0.00616106,-0.00691697,0.0
1986-07-01,Other_excess,-0.0695,0.00645854,-0.00334771,0.0
1986-08-01,NoDur_excess,0.0212,0.00653161,0.00749198,0.00749198
1986-08-01,Durbl_excess,0.0655,0.00896098,0.0011336,0.0011336
1986-08-01,Manuf_excess,0.06,0.00709944,-0.00184925,0.0
1986-08-01,Enrgy_excess,0.1627,0.00738671,-0.00620317,0.0
1986-08-01,HiTec_excess,0.0652,0.00835161,-0.00237405,0.0
1986-08-01,Telcm_excess,0.0638,0.00567524,0.00710695,0.00710695
1986-08-01,Shops_excess,0.012,0.0074179,0.01260068,0.01260068
1986-08-01,Hlth_excess,0.0354,0.00795566,0.00714546,0.00714546
1986-08-01,Utils_excess,0.0746,0.00621692,0.00470918,0.00470918
1986-08-01,Other_excess,0.0635,0.00635231,-0.00200049,0.0
1986-09-01,NoDur_excess,-0.113,0.00655209,0.00707602,0.00707602
1986-09-01,Durbl_excess,-0.0857,0.00903994,0.00578942,0.00578942
1986-09-01,Manuf_excess,-0.07,0.00717332,0.00320092,0.00320092
