date,asset_i,asset_j,covariance
1967-04-01,Durbl_excess,Manuf_excess,0.0062364298
1967-04-01,Durbl_excess,Enrgy_excess,0.0045235504
1967-04-01,Durbl_excess,HiTec_excess,0.0062691404
1967-04-01,Durbl_excess,Telcm_excess,0.0028395884
1967-04-01,Durbl_excess,Shops_excess,0.0050121169
1967-04-01,Durbl_excess,Hlth_excess,0.0041995877
1967-04-01,Durbl_excess,Utils_excess,0.004574921
1967-04-01,Durbl_excess,Other_excess,0.0057142574
1967-04-01,Manuf_excess,NoDur_excess,0.0033978433
1967-04-01,Manuf_excess,Durbl_excess,0.0062364298
1967-04-01,Manuf_excess,Manuf_excess,0.0058158916
1967-04-01,Manuf_excess,Enrgy_excess,0.0042099894
1967-04-01,Manuf_excess,HiTec_excess,0.0057484633
1967-04-01,Manuf_excess,Telcm_excess,0.0026121335
1967-04-01,Manuf_excess,Shops_excess,0.004352334
1967-04-01,Manuf_excess,Hlth_excess,0.0038967649
1967-04-01,Manuf_excess,Utils_excess,0.0041439122
1967-04-01,Manuf_excess,Other_excess,0.0053594633
1967-04-01,Enrgy_excess,NoDur_excess,0.0025265084
1967-04-01,Enrgy_excess,Durbl_excess,0.0045235504
1967-04-01,Enrgy_excess,Manuf_excess,0.0042099894
1967-04-01,Enrgy_excess,Enrgy_excess,0.0045595715
1967-04-01,Enrgy_excess,HiTec_excess,0.0041285132
1967-04-01,Enrgy_excess,Telcm_excess,0.0019306192
1967-04-01,Enrgy_excess,Shops_excess,0.0032178468
1967-04-01,Enrgy_excess,Hlth_excess,0.0029409504
1967-04-01,Enrgy_excess,Utils_excess,0.0031645798
1967-04-01,Enrgy_excess,Other_excess,0.0040333203
1967-04-01,HiTec_excess,NoDur_excess,0.0035421995
1967-04-01,HiTec_excess,Durbl_excess,0.0062691404
1967-04-01,HiTec_excess,Manuf_excess,0.0057484633
1967-04-01,HiTec_excess,Enrgy_excess,0.0041285132
1967-04-01,HiTec_excess,HiTec_excess,0.0065587378
1967-04-01,HiTec_excess,Telcm_excess,0.002788416
1967-04-01,HiTec_excess,Shops_excess,0.0045604648
1967-04-01,HiTec_excess,Hlth_excess,0.0041835009
1967-04-01,HiTec_excess,Utils_excess,0.0045932926
1967-04-01,HiTec_excess,Other_excess,0.0054019578
1967-04-01,Telcm_excess,NoDur_excess,0.0017070099
1967-04-01,Telcm_excess,Durbl_excess,0.0028395884
1967-04-01,Telcm_excess,Manuf_excess,0.0026121335
1967-04-01,Telcm_excess,Enrgy_excess,0.0019306192
1967-04-01,Telcm_excess,HiTec_excess,0.002788416
1967-04-01,Telcm_excess,Telcm_excess,0.0020291518
1967-04-01,Telcm_excess,Shops_excess,0.0021863911
1967-04-01,Telcm_excess,Hlth_excess,0.0019778097
1967-04-01,Telcm_excess,Utils_excess,0.0024495101
1967-04-01,Telcm_excess,Other_excess,0.0026221954
1967-04-01,Shops_excess,NoDur_excess,0.0029455121
1967-04-01,Shops_excess,Durbl_excess,0.0050121169
1967-04-01,Shops_excess,Manuf_excess,0.004352334
1967-04-01,Shops_excess,Enrgy_excess,0.0032178468
1967-04-01,Shops_excess,HiTec_excess,0.0045604648
1967-04-01,Shops_excess,Telcm_excess,0.0021863911
