date,asset,model,cum_r2_os,r2_change,abs_change
1970-07-01,Shops_excess,ols_restricted,-0.0058126888217640005,-0.01147023827735838,0.01147023827735838
1970-01-01,Durbl_excess,ridge_restricted,0.050599291221333886,0.011458087117201754,0.011458087117201754
1971-12-01,Utils_excess,ols4_restricted,0.04323076548716542,-0.011364636026438113,0.011364636026438113
1970-12-01,Utils_excess,ols4_restricted,0.04190018055178002,-0.011315066407147856,0.011315066407147856
1970-02-01,Utils_excess,ols_restricted,-0.08180133597025518,0.011177177648404424,0.011177177648404424
1970-09-01,HiTec_excess,ols4_restricted,0.0022485415275933507,-0.011135916233483645,0.011135916233483645
1975-01-01,Shops_excess,ols4_restricted,0.009800938467451226,-0.01103975123419032,0.01103975123419032
1970-04-01,Shops_excess,elastic_net_restricted,-0.020789502386042047,0.011015811786043939,0.011015811786043939
1970-05-01,Hlth_excess,elastic_net_restricted,-0.031509168630672324,-0.010844098381220801,0.010844098381220801
1970-05-01,Manuf_excess,ols4_restricted,0.05409998471644584,0.010833311712235116,0.010833311712235116
1970-01-01,Shops_excess,elastic_net_restricted,-0.04207270717919731,0.010775075108145682,0.010775075108145682
1971-07-01,HiTec_excess,ols_restricted,-0.009545827233745197,0.010757660174517625,0.010757660174517625
1971-12-01,NoDur_excess,ols_restricted,-0.01955303061585867,0.0107262884243855,0.0107262884243855
1970-07-01,Shops_excess,elastic_net_restricted,-0.01733473658189011,-0.010695945250063676,0.010695945250063676
1970-08-01,Durbl_excess,random_forest,0.010934836908110257,-0.010669228729386804,0.010669228729386804
1970-12-01,NoDur_excess,random_forest,0.009088923600867993,-0.010520507276132629,0.010520507276132629
1970-07-01,Shops_excess,ols4_restricted,-0.020164261552981788,-0.010505798368078523,0.010505798368078523
1970-04-01,Enrgy_excess,elastic_net_restricted,0.059672400522589264,0.01050337355886688,0.01050337355886688
1970-07-01,Utils_excess,elastic_net_restricted,-0.039988450502747463,-0.010441391421510904,0.010441391421510904
1970-09-01,HiTec_excess,ols_restricted,-0.014047648722095296,-0.010435868393674497,0.010435868393674497
1970-07-01,Utils_excess,ols_restricted,-0.04109285762208725,-0.010359855632745774,0.010359855632745774
1970-05-01,Shops_excess,elastic_net_restricted,-0.010530958269795443,0.010258544116246604,0.010258544116246604
1970-04-01,Durbl_excess,random_forest,0.032305938442919846,0.010213253303577696,0.010213253303577696
1970-02-01,Enrgy_excess,random_forest,0.051949014218536815,-0.0101825871327349,0.0101825871327349
1970-04-01,Enrgy_excess,ols_restricted,0.0625677498886017,0.010159132339476296,0.010159132339476296
1970-05-01,Manuf_excess,ols_restricted,0.06236176620387868,0.010142211417633495,0.010142211417633495
1971-05-01,HiTec_excess,random_forest,0.0021096321372131577,0.010120716921766526,0.010120716921766526
