date,model,cum_r2_os
1976-07-01,random_forest,0.006484506886572405
1976-07-01,ridge_restricted,0.01215696031078678
1976-08-01,elastic_net_restricted,-0.01024519342116693
1976-08-01,ols4_restricted,0.013685382645573008
1976-08-01,ols_restricted,-0.013321589411140356
1976-08-01,random_forest,0.0063601619569598755
1976-08-01,ridge_restricted,0.012137227520556904
1976-09-01,elastic_net_restricted,-0.01013190050369528
1976-09-01,ols4_restricted,0.013345494305334516
1976-09-01,ols_restricted,-0.013361491782529478
1976-09-01,random_forest,0.006626331895173154
1976-09-01,ridge_restricted,0.012172363459252123
1976-10-01,elastic_net_restricted,-0.00986580214162267
1976-10-01,ols4_restricted,0.01387583054804543
1976-10-01,ols_restricted,-0.01281791409681544
1976-10-01,random_forest,0.005916099822316656
1976-10-01,ridge_restricted,0.012125819667776839
1976-11-01,elastic_net_restricted,-0.00970914645095603
1976-11-01,ols4_restricted,0.013867539190065902
1976-11-01,ols_restricted,-0.01272938049543072
1976-11-01,random_forest,0.006092513343671402
1976-11-01,ridge_restricted,0.01211964927938559
1976-12-01,elastic_net_restricted,-0.008613429726526822
1976-12-01,ols4_restricted,0.012695824209259621
1976-12-01,ols_restricted,-0.011941067579827302
1976-12-01,random_forest,0.007167753865478466
1976-12-01,ridge_restricted,0.012254507355316824
1977-01-01,elastic_net_restricted,-0.009287665785163213
1977-01-01,ols4_restricted,0.013257801787319423
1977-01-01,ols_restricted,-0.012716308983573931
1977-01-01,random_forest,0.006627736516836358
1977-01-01,ridge_restricted,0.012040663791771544
1977-02-01,elastic_net_restricted,-0.008527783951476187
1977-02-01,ols4_restricted,0.013362408526336845
1977-02-01,ols_restricted,-0.011861870722228208
1977-02-01,random_forest,0.006188208631527048
1977-02-01,ridge_restricted,0.012124372088695967
1977-03-01,elastic_net_restricted,-0.007918986888196533
1977-03-01,ols4_restricted,0.013464909562813442
1977-03-01,ols_restricted,-0.01105528836227474
1977-03-01,random_forest,0.006548412882669319
1977-03-01,ridge_restricted,0.012111668127580045
1977-04-01,elastic_net_restricted,-0.007440431928668434
1977-04-01,ols4_restricted,0.013836625175893302
1977-04-01,ols_restricted,-0.010638982865409975
1977-04-01,random_forest,0.006921063905827585
1977-04-01,ridge_restricted,0.01213483571279247
1977-05-01,elastic_net_restricted,-0.006921156250580596
1977-05-01,ols4_restricted,0.01407360137010497
1977-05-01,ols_restricted,-0.010079598830782677
1977-05-01,random_forest,0.007381689957378468
1977-05-01,ridge_restricted,0.01209135300239057
1977-06-01,elastic_net_restricted,-0.007650968238555089
1977-06-01,ols4_restricted,0.012935961159326381
1977-06-01,ols_restricted,-0.011271686486139765
1977-06-01,random_forest,0.007860548033549552
1977-06-01,ridge_restricted,0.012133494254534883
1977-07-01,elastic_net_restricted,-0.007496949250918872
1977-07-01,ols4_restricted,0.013281355378853766
1977-07-01,ols_restricted,-0.010878820113954713
1977-07-01,random_forest,0.007841392090514132
1977-07-01,ridge_restricted,0.012041636353955198
1977-08-01,elastic_net_restricted,-0.0073811846993367845
1977-08-01,ols4_restricted,0.013389792385987176
1977-08-01,ols_restricted,-0.010462194373070633
1977-08-01,random_forest,0.00722157934539378
1977-08-01,ridge_restricted,0.011966831278660828
1977-09-01,elastic_net_restricted,-0.0072380624474500995
1977-09-01,ols4_restricted,0.013491199151996957
1977-09-01,ols_restricted,-0.010272948990177255
1977-09-01,random_forest,0.007005534666881452
1977-09-01,ridge_restricted,0.01193768019234206
1977-10-01,elastic_net_restricted,-0.00695880085010866
1977-10-01,ols4_restricted,0.01458322093433322
1977-10-01,ols_restricted,-0.009234329338335168
1977-10-01,random_forest,0.005293212580644269
1977-10-01,ridge_restricted,0.011812747161158954
1977-11-01,elastic_net_restricted,-0.007280032865297903
1977-11-01,ols4_restricted,0.013593154075150016
1977-11-01,ols_restricted,-0.010121462715500195
1977-11-01,random_forest,0.0056484187649155195
1977-11-01,ridge_restricted,0.011790172866380011
1977-12-01,elastic_net_restricted,-0.007294876042635412
1977-12-01,ols4_restricted,0.013611663170880084
1977-12-01,ols_restricted,-0.010081804669696982
1977-12-01,random_forest,0.0052683584742340694
1977-12-01,ridge_restricted,0.011791728729949092
1978-01-01,elastic_net_restricted,-0.005698675457513435
1978-01-01,ols4_restricted,0.014871988911344558
1978-01-01,ols_restricted,-0.0076874894569741725
1978-01-01,random_forest,0.004117594514901934
1978-01-01,ridge_restricted,0.011663234755285001
1978-02-01,elastic_net_restricted,-0.005336254592019862
1978-02-01,ols4_restricted,0.015227715202558612
1978-02-01,ols_restricted,-0.007189522113088076
1978-02-01,random_forest,0.0044060484441152846
1978-02-01,ridge_restricted,0.011613586299908451
1978-03-01,elastic_net_restricted,-0.005626487925587354
1978-03-01,ols4_restricted,0.01452949239806911
1978-03-01,ols_restricted,-0.007972540279793505
1978-03-01,random_forest,0.004173081258243827
1978-03-01,ridge_restricted,0.011630335938738435
1978-04-01,elastic_net_restricted,-0.006301286872733713
1978-04-01,ols4_restricted,0.012432939154057998
1978-04-01,ols_restricted,-0.009961566076352901
1978-04-01,random_forest,0.0032006651779506678
1978-04-01,ridge_restricted,0.0117028932373479
1978-05-01,elastic_net_restricted,-0.006571360763898004
1978-05-01,ols4_restricted,0.012146243469923056
1978-05-01,ols_restricted,-0.010327390998715413
1978-05-01,random_forest,0.003146896134583177
1978-05-01,ridge_restricted,0.011700010616233403
1978-06-01,elastic_net_restricted,-0.005989203099403972
1978-06-01,ols4_restricted,0.01246558711556176
1978-06-01,ols_restricted,-0.009579421974575841
1978-06-01,random_forest,0.0032398323129191444
1978-06-01,ridge_restricted,0.01156513991943613
1978-07-01,elastic_net_restricted,-0.007158840473946826
1978-07-01,ols4_restricted,0.011314011318453754
1978-07-01,ols_restricted,-0.011046478094384738
1978-07-01,random_forest,0.0027158967226342144
1978-07-01,ridge_restricted,0.011577907443854452
1978-08-01,elastic_net_restricted,-0.007641301629019071
1978-08-01,ols4_restricted,0.010608835617448764
1978-08-01,ols_restricted,-0.012063607234372498
1978-08-01,random_forest,0.0026024986209200575
1978-08-01,ridge_restricted,0.011676847136063474
1978-09-01,elastic_net_restricted,-0.007658674027093526
1978-09-01,ols4_restricted,0.011082717572715972
1978-09-01,ols_restricted,-0.011571116934247627
1978-09-01,random_forest,0.002330758350717854
1978-09-01,ridge_restricted,0.011647050355036371
1978-10-01,elastic_net_restricted,-0.004687344265720661
1978-10-01,ols4_restricted,0.01363392756077506
1978-10-01,ols_restricted,-0.0070374718253294
1978-10-01,random_forest,0.005468733255952052
1978-10-01,ridge_restricted,0.011326706949513366
1978-11-01,elastic_net_restricted,-0.0053850993487143395
1978-11-01,ols4_restricted,0.01304329432101885
1978-11-01,ols_restricted,-0.007841004913444916
1978-11-01,random_forest,0.004474853699678394
1978-11-01,ridge_restricted,0.011321562544090535
1978-12-01,elastic_net_restricted,-0.005416434629003342
1978-12-01,ols4_restricted,0.012981461848937958
1978-12-01,ols_restricted,-0.00778290726955364
1978-12-01,random_forest,0.00414382040798591
1978-12-01,ridge_restricted,0.011357630604171099
1979-01-01,elastic_net_restricted,-0.005926335734459065
1979-01-01,ols4_restricted,0.012033277834454015
1979-01-01,ols_restricted,-0.008811793277530011
1979-01-01,random_forest,0.003801485841922303
1979-01-01,ridge_restricted,0.011245702324030748
1979-02-01,elastic_net_restricted,-0.006112598428700234
1979-02-01,ols4_restricted,0.012994450455376283
1979-02-01,ols_restricted,-0.00850936915757441
1979-02-01,random_forest,0.004676596067781013
1979-02-01,ridge_restricted,0.011274179004541206
1979-03-01,elastic_net_restricted,-0.007046315380984857
1979-03-01,ols4_restricted,0.011832792759677201
1979-03-01,ols_restricted,-0.009920472336731401
1979-03-01,random_forest,0.003031057364195211
1979-03-01,ridge_restricted,0.011060768264469011
1979-04-01,elastic_net_restricted,-0.007240670304940189
1979-04-01,ols4_restricted,0.011948385906751968
1979-04-01,ols_restricted,-0.009980055540458787
1979-04-01,random_forest,0.0029916559977364752
1979-04-01,ridge_restricted,0.011104191442772327
1979-05-01,elastic_net_restricted,-0.006947700554267011
1979-05-01,ols4_restricted,0.012565469486537972
1979-05-01,ols_restricted,-0.009451759959238715
1979-05-01,random_forest,0.003360868214632351
1979-05-01,ridge_restricted,0.011119937631267418
1979-06-01,elastic_net_restricted,-0.006167347189590411
1979-06-01,ols4_restricted,0.011951876316022047
1979-06-01,ols_restricted,-0.008711492074254146
1979-06-01,random_forest,0.0037912910765961483
1979-06-01,ridge_restricted,0.011333126064630971
1979-07-01,elastic_net_restricted,-0.006357678101619746
1979-07-01,ols4_restricted,0.011955084445160913
1979-07-01,ols_restricted,-0.009000463985293649
1979-07-01,random_forest,0.0038359088934666443
1979-07-01,ridge_restricted,0.011334220623653945
1979-08-01,elastic_net_restricted,-0.00621519980930294
1979-08-01,ols4_restricted,0.010904788062473114
1979-08-01,ols_restricted,-0.008826333931569185
1979-08-01,random_forest,0.00294345446826596
1979-08-01,ridge_restricted,0.011302219538927027
1979-09-01,elastic_net_restricted,-0.006223626337530019
1979-09-01,ols4_restricted,0.011291765839937795
1979-09-01,ols_restricted,-0.008935275537709685
1979-09-01,random_forest,0.003306108753116088
1979-09-01,ridge_restricted,0.011380934139805832
1979-10-01,elastic_net_restricted,-0.005136783066516814
1979-10-01,ols4_restricted,0.012787123828149982
1979-10-01,ols_restricted,-0.007710539218265522
1979-10-01,random_forest,0.005307808630641286
1979-10-01,ridge_restricted,0.011438304182489667
1979-11-01,elastic_net_restricted,-0.006360515213388607
1979-11-01,ols4_restricted,0.011968478814883244
1979-11-01,ols_restricted,-0.008957418507246951
1979-11-01,random_forest,0.005057495852028216
1979-11-01,ridge_restricted,0.01111284852487716
1979-12-01,elastic_net_restricted,-0.00663397611938169
1979-12-01,ols4_restricted,0.011686841432318417
1979-12-01,ols_restricted,-0.00923369467586448
1979-12-01,random_forest,0.0050153741842404505
1979-12-01,ridge_restricted,0.011085296790852317
1980-01-01,elastic_net_restricted,-0.006106076512577096
1980-01-01,ols4_restricted,0.011263744730527003
1980-01-01,ols_restricted,-0.008666495185854906
1980-01-01,random_forest,0.005361709093539091
1980-01-01,ridge_restricted,0.011168099392910436
1980-02-01,elastic_net_restricted,-0.0050826761458054315
1980-02-01,ols4_restricted,0.012534674048433558
1980-02-01,ols_restricted,-0.0076335480796832274
1980-02-01,random_forest,0.007317436515086917
1980-02-01,ridge_restricted,0.011554055084126602
1980-03-01,elastic_net_restricted,-0.002525041760321101
1980-03-01,ols4_restricted,0.013824898545032905
1980-03-01,ols_restricted,-0.00432341964273032
1980-03-01,random_forest,0.010577935392665183
1980-03-01,ridge_restricted,0.011789439184430272
1980-04-01,elastic_net_restricted,-0.003386273990650124
1980-04-01,ols4_restricted,0.013113461299893658
1980-04-01,ols_restricted,-0.005293242124545549
1980-04-01,random_forest,0.010242724145737736
1980-04-01,ridge_restricted,0.01161626838023776
1980-05-01,elastic_net_restricted,-0.0005563389592832202
1980-05-01,ols4_restricted,0.012217745982001538
1980-05-01,ols_restricted,-0.0018564539804661663
1980-05-01,random_forest,0.010305256638748405
1980-05-01,ridge_restricted,0.012124817672922028
1980-06-01,elastic_net_restricted,-0.0004211423724825747
1980-06-01,ols4_restricted,0.012245831138947083
1980-06-01,ols_restricted,-0.0018234834612879114
1980-06-01,random_forest,0.01027197360016654
1980-06-01,ridge_restricted,0.012410809448244908
1980-07-01,elastic_net_restricted,-0.001680824176765694
1980-07-01,ols4_restricted,0.011729632763259779
1980-07-01,ols_restricted,-0.003508945290207466
1980-07-01,random_forest,0.009707436952144755
1980-07-01,ridge_restricted,0.012799311721750705
1980-08-01,elastic_net_restricted,-0.0020894566333415354
1980-08-01,ols4_restricted,0.011543428006955703
1980-08-01,ols_restricted,-0.003918011274959043
1980-08-01,random_forest,0.00938563293457222
1980-08-01,ridge_restricted,0.01276675979324431
1980-09-01,elastic_net_restricted,-0.0023246257591786335
1980-09-01,ols4_restricted,0.011675415902847219
1980-09-01,ols_restricted,-0.004158060318384493
1980-09-01,random_forest,0.009237091788870966
1980-09-01,ridge_restricted,0.012722205505871331
1980-10-01,elastic_net_restricted,-0.002137796794154645
1980-10-01,ols4_restricted,0.012144285171256685
1980-10-01,ols_restricted,-0.003977149063518948
1980-10-01,random_forest,0.009823301956399511
1980-10-01,ridge_restricted,0.012818830683756388
1980-11-01,elastic_net_restricted,-0.003923868986503443
1980-11-01,ols4_restricted,0.011916702002651713
1980-11-01,ols_restricted,-0.005847709285911695
1980-11-01,random_forest,0.008228318508604494
1980-11-01,ridge_restricted,0.01243021599223293
1980-12-01,elastic_net_restricted,-0.0035379484427290773
1980-12-01,ols4_restricted,0.011683907260967685
1980-12-01,ols_restricted,-0.005136242621141119
1980-12-01,random_forest,0.008204011793706157
1980-12-01,ridge_restricted,0.012306152887686727
1981-01-01,elastic_net_restricted,-0.003377608186593539
1981-01-01,ols4_restricted,0.011545739379931252
1981-01-01,ols_restricted,-0.005076894740163529
1981-01-01,random_forest,0.008791884234199488
1981-01-01,ridge_restricted,0.012252878316111793
1981-02-01,elastic_net_restricted,-0.0036308735585696694
1981-02-01,ols4_restricted,0.01120587793494432
1981-02-01,ols_restricted,-0.005336172506603021
1981-02-01,random_forest,0.00837576158089579
1981-02-01,ridge_restricted,0.011997984940780748
1981-03-01,elastic_net_restricted,-0.004645613970604301
1981-03-01,ols4_restricted,0.01032669648682728
1981-03-01,ols_restricted,-0.006338483924620597
1981-03-01,random_forest,0.006372143297848754
1981-03-01,ridge_restricted,0.011186573083720452
1981-04-01,elastic_net_restricted,-0.004269670543338278
1981-04-01,ols4_restricted,0.01016185404997234
1981-04-01,ols_restricted,-0.005951237700762136
1981-04-01,random_forest,0.006385800945273435
1981-04-01,ridge_restricted,0.011068748423440211
1981-05-01,elastic_net_restricted,-0.004579720308061775
1981-05-01,ols4_restricted,0.009735565196563312
1981-05-01,ols_restricted,-0.006267480182810425
1981-05-01,random_forest,0.005492305541881293
1981-05-01,ridge_restricted,0.010989470645369082
1981-06-01,elastic_net_restricted,-0.004754770456800506
1981-06-01,ols4_restricted,0.010413015731833907
1981-06-01,ols_restricted,-0.00620744995474235
1981-06-01,random_forest,0.006354489800031338
1981-06-01,ridge_restricted,0.011178935430913195
1981-07-01,elastic_net_restricted,-0.0040869645824833985
1981-07-01,ols4_restricted,0.010991833672036388
1981-07-01,ols_restricted,-0.0054959344133475255
1981-07-01,random_forest,0.007145833955026881
1981-07-01,ridge_restricted,0.01138455289447966
1981-08-01,elastic_net_restricted,-0.002093220068245627
1981-08-01,ols4_restricted,0.012359765917797116
1981-08-01,ols_restricted,-0.003489501427336694
1981-08-01,random_forest,0.00927518044488449
1981-08-01,ridge_restricted,0.012183427164422079
1981-09-01,elastic_net_restricted,-0.0005432184610315027
1981-09-01,ols4_restricted,0.013323110295072571
1981-09-01,ols_restricted,-0.0019514481634360869
1981-09-01,random_forest,0.008882056526054527
1981-09-01,ridge_restricted,0.012801475348312918
1981-10-01,elastic_net_restricted,-0.0015585261274983387
1981-10-01,ols4_restricted,0.01250764675142917
1981-10-01,ols_restricted,-0.00296788749228305
1981-10-01,random_forest,0.009798698285869134
1981-10-01,ridge_restricted,0.012613305248446593
1981-11-01,elastic_net_restricted,-0.0018498225186549312
1981-11-01,ols4_restricted,0.012048524533513016
1981-11-01,ols_restricted,-0.0036018104495698423
1981-11-01,random_forest,0.010301701614440318
1981-11-01,ridge_restricted,0.01284652504730227
1981-12-01,elastic_net_restricted,-0.005561667128206283
1981-12-01,ols4_restricted,0.012151987761976379
1981-12-01,ols_restricted,-0.006162600860857214
1981-12-01,random_forest,0.009467512565654469
1981-12-01,ridge_restricted,0.01178481849474441
1982-01-01,elastic_net_restricted,-0.0049965621717547705
1982-01-01,ols4_restricted,0.011944618297930787
1982-01-01,ols_restricted,-0.005614241116116314
1982-01-01,random_forest,0.008841189315372977
1982-01-01,ridge_restricted,0.011752715438668104
1982-02-01,elastic_net_restricted,-0.0035948308265230655
1982-02-01,ols4_restricted,0.01260519687802505
1982-02-01,ols_restricted,-0.004226732640716946
1982-02-01,random_forest,0.007348152223308457
1982-02-01,ridge_restricted,0.011507582224767332
1982-03-01,elastic_net_restricted,-0.0031676105644984688
1982-03-01,ols4_restricted,0.012782069922660256
1982-03-01,ols_restricted,-0.003922493010315342
1982-03-01,random_forest,0.006513236350170948
1982-03-01,ridge_restricted,0.01143768331632249
1982-04-01,elastic_net_restricted,-0.003281552125421161
1982-04-01,ols4_restricted,0.012325749650557294
1982-04-01,ols_restricted,-0.0043917542477297285
1982-04-01,random_forest,0.007267686826085584
1982-04-01,ridge_restricted,0.011607737730901024
1982-05-01,elastic_net_restricted,-0.002988331576135361
1982-05-01,ols4_restricted,0.012896616439014496
1982-05-01,ols_restricted,-0.0035762415912652277
1982-05-01,random_forest,0.005814752161429215
1982-05-01,ridge_restricted,0.011222618998484857
1982-06-01,elastic_net_restricted,-0.002436677698455203
1982-06-01,ols4_restricted,0.01336218835231815
1982-06-01,ols_restricted,-0.0028929645378171108
1982-06-01,random_forest,0.005113109958853068
1982-06-01,ridge_restricted,0.011058305491371823
1982-07-01,elastic_net_restricted,-0.001784839300518226
1982-07-01,ols4_restricted,0.013712502603675469
1982-07-01,ols_restricted,-0.0022516673708219415
1982-07-01,random_forest,0.0048338836019391485
1982-07-01,ridge_restricted,0.01100323149295529
1982-08-01,elastic_net_restricted,-0.0020723706746223923
1982-08-01,ols4_restricted,0.011754697936803038
1982-08-01,ols_restricted,-0.004474975478429089
1982-08-01,random_forest,0.008021950546164813
1982-08-01,ridge_restricted,0.011883182442360685
1982-09-01,elastic_net_restricted,-0.001881564240334821
1982-09-01,ols4_restricted,0.011823282434598115
1982-09-01,ols_restricted,-0.004372003471567987
1982-09-01,random_forest,0.008230034397059771
1982-09-01,ridge_restricted,0.012007906655618628
1982-10-01,elastic_net_restricted,0.0005791588863435671
1982-10-01,ols4_restricted,0.012703355334262844
1982-10-01,ols_restricted,-0.0037593823407438887
1982-10-01,random_forest,0.011628775481188758
1982-10-01,ridge_restricted,0.013605087390783055
1982-11-01,elastic_net_restricted,0.0024821862346674608
1982-11-01,ols4_restricted,0.013497414887387104
1982-11-01,ols_restricted,-0.002260749772211734
1982-11-01,random_forest,0.012288177982859149
1982-11-01,ridge_restricted,0.014242595946502734
1982-12-01,elastic_net_restricted,0.002116253312019101
1982-12-01,ols4_restricted,0.013153088771839216
1982-12-01,ols_restricted,-0.0025396438655248986
1982-12-01,random_forest,0.012092281939728878
1982-12-01,ridge_restricted,0.014116662988466333
1983-01-01,elastic_net_restricted,0.0018981059932107302
1983-01-01,ols4_restricted,0.012980285107042433
1983-01-01,ols_restricted,-0.0034054014917559326
1983-01-01,random_forest,0.012760635103969187
1983-01-01,ridge_restricted,0.014233527129991519
1983-02-01,elastic_net_restricted,0.001706182111816157
1983-02-01,ols4_restricted,0.013244789590572636
1983-02-01,ols_restricted,-0.003819250749355274
1983-02-01,random_forest,0.012951366767097494
1983-02-01,ridge_restricted,0.014352724843304266
1983-03-01,elastic_net_restricted,0.0019088034345202342
1983-03-01,ols4_restricted,0.013387556696485059
1983-03-01,ols_restricted,-0.0039020766199637123
1983-03-01,random_forest,0.013002697050454138
1983-03-01,ridge_restricted,0.014566884045390504
1983-04-01,elastic_net_restricted,0.0009275149611169264
1983-04-01,ols4_restricted,0.013381657723387763
1983-04-01,ols_restricted,-0.005300945065094187
1983-04-01,random_forest,0.012944926672771407
1983-04-01,ridge_restricted,0.014476450030203892
1983-05-01,elastic_net_restricted,0.0005633243740846838
1983-05-01,ols4_restricted,0.013230794855420235
1983-05-01,ols_restricted,-0.0052711941125069715
1983-05-01,random_forest,0.01297758647202707
1983-05-01,ridge_restricted,0.014430055569281397
1983-06-01,elastic_net_restricted,-0.00023987533714220355
1983-06-01,ols4_restricted,0.013417453703092119
1983-06-01,ols_restricted,-0.0060561328265053005
1983-06-01,random_forest,0.012592110365912424
1983-06-01,ridge_restricted,0.014158474657440079
1983-07-01,elastic_net_restricted,0.0008025388394409139
1983-07-01,ols4_restricted,0.013379228941959143
1983-07-01,ols_restricted,-0.0048779719411889185
1983-07-01,random_forest,0.012686477703441546
1983-07-01,ridge_restricted,0.014253972611278476
1983-08-01,elastic_net_restricted,0.0010117686053247477
1983-08-01,ols4_restricted,0.013185975896771718
1983-08-01,ols_restricted,-0.004662448215009751
1983-08-01,random_forest,0.012562003905586937
1983-08-01,ridge_restricted,0.014255460553268174
1983-09-01,elastic_net_restricted,0.0007431814336399612
1983-09-01,ols4_restricted,0.0130386589553232
1983-09-01,ols_restricted,-0.0049532215441464465
1983-09-01,random_forest,0.01258190544344071
1983-09-01,ridge_restricted,0.014282125223505337
1983-10-01,elastic_net_restricted,0.0010288786678687711
1983-10-01,ols4_restricted,0.013257946076753646
1983-10-01,ols_restricted,-0.004120710398779958
1983-10-01,random_forest,0.012490868202319205
1983-10-01,ridge_restricted,0.014297694440446462
1983-11-01,elastic_net_restricted,0.0007768031467303094
1983-11-01,ols4_restricted,0.013221920222826821
1983-11-01,ols_restricted,-0.004391585081617433
1983-11-01,random_forest,0.012600663346644937
1983-11-01,ridge_restricted,0.014189571013687641
1983-12-01,elastic_net_restricted,0.0012649456907800505
1983-12-01,ols4_restricted,0.013402608310035313
1983-12-01,ols_restricted,-0.003774284856510457
1983-12-01,random_forest,0.01250281241265373
1983-12-01,ridge_restricted,0.014203863695929565
1984-01-01,elastic_net_restricted,0.0017091577246718392
1984-01-01,ols4_restricted,0.013289784526823589
1984-01-01,ols_restricted,-0.0033147158720405303
1984-01-01,random_forest,0.012229725235603417
1984-01-01,ridge_restricted,0.014155199281169106
1984-02-01,elastic_net_restricted,0.002618360955239307
1984-02-01,ols4_restricted,0.013512305795004809
1984-02-01,ols_restricted,-0.0020570079591358593
1984-02-01,random_forest,0.012566273915207348
1984-02-01,ridge_restricted,0.014144152659692499
1984-03-01,elastic_net_restricted,0.002788114002325448
1984-03-01,ols4_restricted,0.013602723086856339
1984-03-01,ols_restricted,-0.001885538309458934
1984-03-01,random_forest,0.012626362529177749
1984-03-01,ridge_restricted,0.014122906383482759
1984-04-01,elastic_net_restricted,0.002866408909752871
1984-04-01,ols4_restricted,0.013649389389704236
1984-04-01,ols_restricted,-0.0018054904440376828
1984-04-01,random_forest,0.012587846328773078
1984-04-01,ridge_restricted,0.014157518699747074
1984-05-01,elastic_net_restricted,0.004217985712189032
1984-05-01,ols4_restricted,0.014037638586656364
1984-05-01,ols_restricted,-0.0004267065667685199
1984-05-01,random_forest,0.012728246668749065
1984-05-01,ridge_restricted,0.014353563007806802
1984-06-01,elastic_net_restricted,0.0034899141046853986
1984-06-01,ols4_restricted,0.0136139677542912
1984-06-01,ols_restricted,-0.001143094361783481
1984-06-01,random_forest,0.012080468213285345
1984-06-01,ridge_restricted,0.014283035605548545
1984-07-01,elastic_net_restricted,0.00400644179257853
1984-07-01,ols4_restricted,0.013760762754913437
1984-07-01,ols_restricted,-0.0006126336964631052
1984-07-01,random_forest,0.012104415639462763
1984-07-01,ridge_restricted,0.014208710884144892
1984-08-01,elastic_net_restricted,0.0034548641921873457
1984-08-01,ols4_restricted,0.012669941855424038
1984-08-01,ols_restricted,-0.002107424134650926
1984-08-01,random_forest,0.01242211189313629
1984-08-01,ridge_restricted,0.014599455744362045
1984-09-01,elastic_net_restricted,0.003772338791829366
1984-09-01,ols4_restricted,0.012810915822178203
1984-09-01,ols_restricted,-0.00186658786209154
1984-09-01,random_forest,0.01217575353258219
1984-09-01,ridge_restricted,0.01457401371249829
1984-10-01,elastic_net_restricted,0.003776380039953764
1984-10-01,ols4_restricted,0.01288000129142074
1984-10-01,ols_restricted,-0.001777487790490162
1984-10-01,random_forest,0.012010476335040576
1984-10-01,ridge_restricted,0.014524632492877821
1984-11-01,elastic_net_restricted,0.003561850876135497
1984-11-01,ols4_restricted,0.013100003184614096
1984-11-01,ols_restricted,-0.001653005603711033
1984-11-01,random_forest,0.011465519110602552
1984-11-01,ridge_restricted,0.014326829894551252
1984-12-01,elastic_net_restricted,0.0035282215493246507
1984-12-01,ols4_restricted,0.012906761808217749
1984-12-01,ols_restricted,-0.0020447195262952023
1984-12-01,random_forest,0.011747489084430717
1984-12-01,ridge_restricted,0.014375208013722718
1985-01-01,elastic_net_restricted,0.003088827126031213
1985-01-01,ols4_restricted,0.012497786092586371
1985-01-01,ols_restricted,-0.003285816144156295
1985-01-01,random_forest,0.01316010172031159
1985-01-01,ridge_restricted,0.014702988106865978
1985-02-01,elastic_net_restricted,0.003123618024932606
1985-02-01,ols4_restricted,0.012469480467316617
1985-02-01,ols_restricted,-0.003400657869718271
1985-02-01,random_forest,0.012938811472482914
1985-02-01,ridge_restricted,0.01473165434074536
1985-03-01,elastic_net_restricted,0.0031123038173101135
1985-03-01,ols4_restricted,0.012371159479143811
1985-03-01,ols_restricted,-0.003367712475523821
1985-03-01,random_forest,0.012176769028344614
1985-03-01,ridge_restricted,0.014693072426402698
1985-04-01,elastic_net_restricted,0.00324903125073136
1985-04-01,ols4_restricted,0.01244476124475119
1985-04-01,ols_restricted,-0.0030214269139637873
1985-04-01,random_forest,0.011545316006257633
1985-04-01,ridge_restricted,0.014584741365196507
1985-05-01,elastic_net_restricted,0.003461985080785679
1985-05-01,ols4_restricted,0.012312870490049033
1985-05-01,ols_restricted,-0.0035597498262283866
1985-05-01,random_forest,0.012434974139917333
1985-05-01,ridge_restricted,0.014788051722198515
1985-06-01,elastic_net_restricted,0.0037816158632699827
1985-06-01,ols4_restricted,0.01232308898437745
1985-06-01,ols_restricted,-0.0032428995229630718
1985-06-01,random_forest,0.012556683809216962
1985-06-01,ridge_restricted,0.014787856064879822
1985-07-01,elastic_net_restricted,0.003450089724329186
1985-07-01,ols4_restricted,0.012103057066056688
1985-07-01,ols_restricted,-0.0031745862113644386
1985-07-01,random_forest,0.011630500630723638
1985-07-01,ridge_restricted,0.014671604094682744
1985-08-01,elastic_net_restricted,0.003631594355475032
1985-08-01,ols4_restricted,0.01200070944898538
1985-08-01,ols_restricted,-0.0029041298807484183
1985-08-01,random_forest,0.011053372367031989
1985-08-01,ridge_restricted,0.014590353901310948
1985-09-01,elastic_net_restricted,0.00345069831912036
1985-09-01,ols4_restricted,0.012027970316435998
1985-09-01,ols_restricted,-0.0023463157311232165
1985-09-01,random_forest,0.009458903817815046
1985-09-01,ridge_restricted,0.014274097483574999
1985-10-01,elastic_net_restricted,0.003229719573087464
1985-10-01,ols4_restricted,0.011952700046317832
1985-10-01,ols_restricted,-0.0028892895745929346
1985-10-01,random_forest,0.010051436085489885
1985-10-01,ridge_restricted,0.014387670524340456
1985-11-01,elastic_net_restricted,0.003263788899454467
1985-11-01,ols4_restricted,0.011741401043062361
1985-11-01,ols_restricted,-0.0036649954762592585
1985-11-01,random_forest,0.011212438583615758
1985-11-01,ridge_restricted,0.014578832009431764
1985-12-01,elastic_net_restricted,0.003524249324907913
1985-12-01,ols4_restricted,0.011587642005381172
1985-12-01,ols_restricted,-0.0038446097574568626
1985-12-01,random_forest,0.012129600770797621
1985-12-01,ridge_restricted,0.0146687678474137
1986-01-01,elastic_net_restricted,0.0033825050409357236
1986-01-01,ols4_restricted,0.011588667686816856
1986-01-01,ols_restricted,-0.0039518299369020625
1986-01-01,random_forest,0.011930209125007262
1986-01-01,ridge_restricted,0.014667907495640975
1986-02-01,elastic_net_restricted,0.002609111535230835
1986-02-01,ols4_restricted,0.011174311851891406
1986-02-01,ols_restricted,-0.005195375962388849
1986-02-01,random_forest,0.013227354468028706
1986-02-01,ridge_restricted,0.014540850053635423
1986-03-01,elastic_net_restricted,0.0038690139785447332
1986-03-01,ols4_restricted,0.010620178857058094
1986-03-01,ols_restricted,-0.004109921613879341
1986-03-01,random_forest,0.013936305378922287
