date,asset,realized,historical_mean,ridge,ridge_restricted,ridge_alpha
1948-05-01,NoDur_excess,0.0502,0.00618164,0.00733091,0.00733091,587.80160723
1948-05-01,Durbl_excess,0.1446,0.01150195,0.0110598,0.0110598,2424.46201708
1948-05-01,Manuf_excess,0.0781,0.00909102,0.00909102,0.00909102,1e+16
1948-05-01,Enrgy_excess,0.0602,0.00762539,0.00762539,0.00762539,1e+16
1948-05-01,HiTec_excess,0.127,0.00946484,0.01167844,0.01167844,1193.77664171
1948-05-01,Telcm_excess,0.0241,0.00630156,0.00663609,0.00663609,2424.46201708
1948-05-01,Shops_excess,0.0851,0.00827578,0.00846263,0.00846263,2424.46201708
1948-05-01,Hlth_excess,0.0672,0.00709531,0.00694626,0.00694626,2424.46201708
1948-05-01,Utils_excess,0.0567,0.00664023,0.00988312,0.00988312,587.80160723
1948-05-01,Other_excess,0.0669,0.00596484,0.00763678,0.00763678,2424.46201708
1948-06-01,NoDur_excess,-0.0207,0.00635292,0.00681,0.00681,587.80160723
1948-06-01,Durbl_excess,0.0021,0.01201984,0.01113886,0.01113886,2424.46201708
1948-06-01,Manuf_excess,-0.0108,0.00935953,0.00935953,0.00935953,1e+16
1948-06-01,Enrgy_excess,0.034,0.00782996,0.00782996,0.00782996,1e+16
1948-06-01,HiTec_excess,-0.0151,0.00992218,0.01148006,0.01148006,1193.77664171
1948-06-01,Telcm_excess,0.0034,0.00637082,0.00631072,0.00631072,2424.46201708
1948-06-01,Shops_excess,-0.014,0.00857471,0.00777891,0.00777891,2424.46201708
1948-06-01,Hlth_excess,-0.0228,0.00732918,0.00686905,0.00686905,2424.46201708
1948-06-01,Utils_excess,0.024,0.00683502,0.00847337,0.00847337,587.80160723
1948-06-01,Other_excess,-0.0087,0.00620195,0.00732377,0.00732377,2424.46201708
1948-07-01,NoDur_excess,-0.0176,0.00624806,0.00949296,0.00949296,587.80160723
1948-07-01,Durbl_excess,-0.0445,0.0119814,0.01283567,0.01283567,2424.46201708
1948-07-01,Manuf_excess,-0.0507,0.0092814,0.0092814,0.0092814,1e+16
1948-07-01,Enrgy_excess,-0.0726,0.0079314,0.0079314,0.0079314,1e+16
1948-07-01,HiTec_excess,-0.0668,0.00982519,0.01364552,0.01364552,1193.77664171
1948-07-01,Telcm_excess,-0.0173,0.0063593,0.0068436,0.0068436,2424.46201708
1948-07-01,Shops_excess,-0.078,0.00848721,0.0098687,0.0098687,2424.46201708
1948-07-01,Hlth_excess,-0.0434,0.0072124,0.00786205,0.00786205,2424.46201708
1948-07-01,Utils_excess,-0.0422,0.00690155,0.01275698,0.01275698,587.80160723
1948-07-01,Other_excess,-0.0507,0.00614419,0.00799965,0.00799965,2424.46201708
1948-08-01,NoDur_excess,-0.0007,0.00615598,0.00891259,0.00891259,587.80160723
1948-08-01,Durbl_excess,0.0103,0.01176332,0.01270837,0.01270837,2424.46201708
1948-08-01,Manuf_excess,0.0032,0.00904981,0.00904981,0.00904981,1e+16
1948-08-01,Enrgy_excess,-0.0212,0.00762046,0.00762046,0.00762046,1e+16
1948-08-01,HiTec_excess,0.0298,0.00952934,0.01316907,0.01316907,1193.77664171
1948-08-01,Telcm_excess,-0.0003,0.00626795,0.00659722,0.00659722,2424.46201708
1948-08-01,Shops_excess,0.0241,0.00815328,0.00901455,0.00901455,2424.46201708
1948-08-01,Hlth_excess,-0.0199,0.00701699,0.00741466,0.00741466,2424.46201708
1948-08-01,Utils_excess,0.0001,0.00671197,0.01154355,0.01154355,587.80160723
