date,asset,realized,random_forest,rf_n_estimators,rf_max_depth,rf_min_samples_leaf,rf_min_samples_split,rf_max_features
1973-07-01,Enrgy_excess,-0.0034,0.00011333,800,3,20,5,0.3
1973-07-01,HiTec_excess,0.0431,0.00467297,300,3,20,5,0.5
1973-07-01,Telcm_excess,-0.0096,0.00053661,300,3,20,5,0.3
1973-07-01,Shops_excess,0.105,-0.0059653,800,3,20,5,0.3
1973-07-01,Hlth_excess,0.0623,4.98e-06,300,10,20,5,0.3
1973-07-01,Utils_excess,-0.0304,0.00305118,800,3,20,5,0.3
1973-07-01,Other_excess,0.0889,-0.00309077,300,3,10,5,0.3
1973-08-01,NoDur_excess,-0.0401,-0.00120406,500,5,20,20,sqrt
1973-08-01,Durbl_excess,-0.0464,0.00645408,300,3,2,20,0.3
1973-08-01,Manuf_excess,-0.0216,0.00335717,500,3,20,5,0.3
1973-08-01,Enrgy_excess,-0.0452,-2.755e-05,800,3,20,5,0.3
1973-08-01,HiTec_excess,-0.044,0.00643952,300,3,20,5,0.5
1973-08-01,Telcm_excess,-0.0459,-0.00214511,300,3,20,5,0.3
1973-08-01,Shops_excess,-0.0485,-0.00141264,800,3,20,5,0.3
1973-08-01,Hlth_excess,-0.076,0.00756571,300,10,20,5,0.3
1973-08-01,Utils_excess,-0.028,0.00503961,800,3,20,5,0.3
1973-08-01,Other_excess,-0.03,-0.0007619,300,3,10,5,0.3
1973-09-01,NoDur_excess,0.0522,-0.00385751,500,5,20,20,sqrt
1973-09-01,Durbl_excess,0.0714,0.0034502,300,3,2,20,0.3
1973-09-01,Manuf_excess,0.0388,0.00027481,500,3,20,5,0.3
1973-09-01,Enrgy_excess,0.0853,0.00018379,800,3,20,5,0.3
1973-09-01,HiTec_excess,-0.0351,0.00354614,300,3,20,5,0.5
1973-09-01,Telcm_excess,0.0696,0.00259068,300,3,20,5,0.3
1973-09-01,Shops_excess,0.0649,-0.00240841,800,3,20,5,0.3
1973-09-01,Hlth_excess,0.001,-0.00143777,300,10,20,5,0.3
1973-09-01,Utils_excess,0.0723,0.00286849,800,3,20,5,0.3
1973-09-01,Other_excess,0.0656,-0.00238827,300,3,10,5,0.3
1973-10-01,NoDur_excess,-0.029,0.00279566,500,5,20,20,sqrt
1973-10-01,Durbl_excess,-0.05,0.00631237,300,3,2,20,0.3
1973-10-01,Manuf_excess,-0.002,0.00358333,500,3,20,5,0.3
1973-10-01,Enrgy_excess,0.0452,0.00284204,800,3,20,5,0.3
1973-10-01,HiTec_excess,0.0325,0.00261164,300,3,20,5,0.5
1973-10-01,Telcm_excess,-0.0621,0.00691799,300,3,20,5,0.3
1973-10-01,Shops_excess,-0.043,0.00286786,800,3,20,5,0.3
1973-10-01,Hlth_excess,0.0118,0.00179034,300,10,20,5,0.3
1973-10-01,Utils_excess,-0.0406,0.00841551,800,3,20,5,0.3
1973-10-01,Other_excess,-0.0166,0.00371969,300,3,10,5,0.3
1973-11-01,NoDur_excess,-0.1488,-0.00257145,500,5,20,20,sqrt
1973-11-01,Durbl_excess,-0.1687,0.00227723,300,3,2,20,0.3
1973-11-01,Manuf_excess,-0.1483,0.00159787,500,3,20,5,0.3
1973-11-01,Enrgy_excess,-0.0678,0.00510519,800,3,20,5,0.3
1973-11-01,HiTec_excess,-0.1201,0.00245851,300,3,20,5,0.5
1973-11-01,Telcm_excess,-0.0489,0.00478598,300,3,20,5,0.3
1973-11-01,Shops_excess,-0.1946,-0.00249375,800,3,20,5,0.3
1973-11-01,Hlth_excess,-0.0832,4.587e-05,300,10,20,5,0.3
1973-11-01,Utils_excess,-0.122,0.00459949,800,3,20,5,0.3
1973-11-01,Other_excess,-0.1406,-0.00221305,300,3,10,5,0.3
1973-12-01,NoDur_excess,-0.0221,-0.00569761,500,5,20,20,sqrt
1973-12-01,Durbl_excess,-0.044,0.0031327,300,3,2,20,0.3
1973-12-01,Manuf_excess,0.0065,-0.00290521,500,3,20,5,0.3
1973-12-01,Enrgy_excess,0.0799,-0.00347119,800,3,20,5,0.3
1973-12-01,HiTec_excess,-0.0496,-0.00155862,300,3,20,5,0.5
1973-12-01,Telcm_excess,0.0353,-0.00095689,300,3,20,5,0.3
1973-12-01,Shops_excess,-0.0085,-0.00875887,800,3,20,5,0.3
1973-12-01,Hlth_excess,-0.0512,0.00021903,300,10,20,5,0.3
1973-12-01,Utils_excess,0.0279,0.00522434,800,3,20,5,0.3
1973-12-01,Other_excess,0.0181,-0.00439365,300,3,10,5,0.3
1974-01-01,NoDur_excess,0.0173,-0.00125776,500,5,20,20,sqrt
1974-01-01,Durbl_excess,0.0547,0.003107,300,3,2,20,0.3
1974-01-01,Manuf_excess,-0.0022,0.00180855,500,3,20,5,0.3
1974-01-01,Enrgy_excess,-0.0809,0.00334504,800,3,20,5,0.3
1974-01-01,HiTec_excess,0.0062,-0.00444921,300,3,20,5,0.5
1974-01-01,Telcm_excess,0.0146,0.00294732,300,3,20,5,0.3
1974-01-01,Shops_excess,0.0606,-0.00299807,800,3,20,5,0.3
1974-01-01,Hlth_excess,-0.0319,0.00087521,300,10,20,5,0.3
1974-01-01,Utils_excess,0.0392,0.00608201,800,3,20,5,0.3
1974-01-01,Other_excess,0.0055,0.00104683,300,3,10,5,0.3
1974-02-01,NoDur_excess,-0.0043,-0.00331094,500,5,20,20,sqrt
1974-02-01,Durbl_excess,-0.0165,0.00412839,300,3,2,20,0.3
1974-02-01,Manuf_excess,-0.0055,0.00102846,500,3,20,5,0.3
1974-02-01,Enrgy_excess,-0.0213,0.00090815,800,3,20,5,0.3
1974-02-01,HiTec_excess,-0.0118,-0.0025612,300,3,20,5,0.5
1974-02-01,Telcm_excess,0.0413,0.00251514,300,3,20,5,0.3
1974-02-01,Shops_excess,0.0023,-0.00138794,800,3,20,5,0.3
1974-02-01,Hlth_excess,-0.018,-0.005762,300,10,20,5,0.3
1974-02-01,Utils_excess,-0.0029,0.00511866,800,3,20,5,0.3
1974-02-01,Other_excess,0.0043,-0.0004938,300,3,10,5,0.3
1974-03-01,NoDur_excess,-0.0246,-0.00043452,500,5,20,20,sqrt
1974-03-01,Durbl_excess,-0.0066,0.00613682,300,3,2,20,0.3
1974-03-01,Manuf_excess,-0.0134,0.00224042,500,3,20,5,0.3
1974-03-01,Enrgy_excess,-0.038,0.00440253,800,3,20,5,0.3
1974-03-01,HiTec_excess,-0.0329,0.00247908,300,3,20,5,0.5
1974-03-01,Telcm_excess,-0.0514,0.00401394,300,3,20,5,0.3
1974-03-01,Shops_excess,-0.0368,0.002735,800,3,20,5,0.3
1974-03-01,Hlth_excess,0.0065,-0.00058976,300,10,20,5,0.3
1974-03-01,Utils_excess,-0.0422,0.00362774,800,3,20,5,0.3
1974-03-01,Other_excess,-0.0419,0.00232588,300,3,10,5,0.3
1974-04-01,NoDur_excess,-0.0442,-0.00092616,500,5,20,20,sqrt
1974-04-01,Durbl_excess,-0.0482,0.00624278,300,3,2,20,0.3
1974-04-01,Manuf_excess,-0.0279,0.00546391,500,3,20,5,0.3
1974-04-01,Enrgy_excess,-0.0706,0.00755477,800,3,20,5,0.3
1974-04-01,HiTec_excess,-0.0439,0.00360251,300,3,20,5,0.5
1974-04-01,Telcm_excess,-0.0607,-0.00190413,300,3,20,5,0.3
1974-04-01,Shops_excess,-0.0271,0.00120067,800,3,20,5,0.3
1974-04-01,Hlth_excess,-0.0223,0.00027721,300,10,20,5,0.3
1974-04-01,Utils_excess,-0.1298,0.00334754,800,3,20,5,0.3
1974-04-01,Other_excess,-0.0708,5.108e-05,300,3,10,5,0.3
1974-05-01,NoDur_excess,-0.0366,-0.00035575,500,5,20,20,sqrt
1974-05-01,Durbl_excess,-0.0031,0.00754652,300,3,2,20,0.3
1974-05-01,Manuf_excess,-0.0329,0.00916347,500,3,20,5,0.3
1974-05-01,Enrgy_excess,-0.0829,0.00840396,800,3,20,5,0.3
1974-05-01,HiTec_excess,-0.0497,0.00587541,300,3,20,5,0.5
1974-05-01,Telcm_excess,-0.023,-0.00430095,300,3,20,5,0.3
1974-05-01,Shops_excess,0.0044,0.0041969,800,3,20,5,0.3
1974-05-01,Hlth_excess,-0.0087,0.00647341,300,10,20,5,0.3
1974-05-01,Utils_excess,-0.0568,0.00640444,800,3,20,5,0.3
1974-05-01,Other_excess,-0.0924,0.00312711,300,3,10,5,0.3
1974-06-01,NoDur_excess,-0.0117,-0.00137885,500,5,20,20,sqrt
1974-06-01,Durbl_excess,-0.0324,0.00643904,300,3,2,20,0.3
1974-06-01,Manuf_excess,-0.0102,0.005475,500,3,20,5,0.3
1974-06-01,Enrgy_excess,-0.0091,0.00525478,800,3,20,5,0.3
1974-06-01,HiTec_excess,-0.0353,0.00144467,300,3,20,5,0.5
1974-06-01,Telcm_excess,-0.0033,0.00105039,300,3,20,5,0.3
1974-06-01,Shops_excess,-0.0333,0.00339297,800,3,20,5,0.3
1974-06-01,Hlth_excess,-0.0222,0.00326025,300,10,20,5,0.3
1974-06-01,Utils_excess,-0.0682,0.00075114,800,3,20,5,0.3
1974-06-01,Other_excess,-0.0616,-0.00255693,300,3,10,5,0.3
1974-07-01,NoDur_excess,-0.1086,-0.00181628,500,5,20,20,sqrt
1974-07-01,Durbl_excess,-0.1261,-0.00321328,300,3,2,20,0.3
1974-07-01,Manuf_excess,-0.0787,0.00554264,500,3,20,5,0.3
1974-07-01,Enrgy_excess,-0.0122,0.00745967,800,3,20,5,0.3
1974-07-01,HiTec_excess,-0.0893,-0.00210959,300,3,20,5,0.5
1974-07-01,Telcm_excess,-0.0833,0.00197907,300,3,20,5,0.3
1974-07-01,Shops_excess,-0.1353,-4.923e-05,800,3,20,5,0.3
1974-07-01,Hlth_excess,-0.1484,0.0025257,300,10,20,5,0.3
1974-07-01,Utils_excess,0.0004,-0.00186165,800,3,20,5,0.3
1974-07-01,Other_excess,-0.0733,-0.00943132,300,3,10,5,0.3
1974-08-01,NoDur_excess,-0.108,-0.00594457,500,5,20,20,sqrt
1974-08-01,Durbl_excess,-0.0731,0.00476178,300,3,2,20,0.3
1974-08-01,Manuf_excess,-0.1076,0.00505964,500,3,20,5,0.3
1974-08-01,Enrgy_excess,-0.0925,0.00858191,800,3,20,5,0.3
1974-08-01,HiTec_excess,-0.0553,-0.00921477,300,3,20,5,0.5
1974-08-01,Telcm_excess,-0.0063,-0.00132805,300,3,20,5,0.3
1974-08-01,Shops_excess,-0.1368,-0.00306114,800,3,20,5,0.3
1974-08-01,Hlth_excess,-0.0866,-0.00613154,300,10,20,5,0.3
1974-08-01,Utils_excess,-0.0929,-5.154e-05,800,3,20,5,0.3
1974-08-01,Other_excess,-0.1124,-0.00764915,300,3,10,5,0.3
1974-09-01,NoDur_excess,-0.1287,-0.00857834,500,5,20,20,sqrt
1974-09-01,Durbl_excess,-0.1379,0.00158457,300,3,2,20,0.3
1974-09-01,Manuf_excess,-0.1368,0.00227024,500,3,20,5,0.3
1974-09-01,Enrgy_excess,-0.0878,0.00149972,800,3,20,5,0.3
1974-09-01,HiTec_excess,-0.1764,-0.00862655,300,3,20,5,0.5
1974-09-01,Telcm_excess,-0.0462,-0.00532296,300,3,20,5,0.3
1974-09-01,Shops_excess,-0.1308,-0.00381894,800,3,20,5,0.3
1974-09-01,Hlth_excess,-0.1637,-0.00387371,300,10,20,5,0.3
1974-09-01,Utils_excess,-0.0213,-0.00443518,800,3,20,5,0.3
1974-09-01,Other_excess,-0.1044,-0.01208486,300,3,10,5,0.3
1974-10-01,NoDur_excess,0.1519,-0.01195579,500,5,20,20,sqrt
1974-10-01,Durbl_excess,0.0399,-0.01171006,300,3,2,20,0.3
1974-10-01,Manuf_excess,0.1555,-0.00523783,500,3,20,5,0.3
1974-10-01,Enrgy_excess,0.2027,0.00170701,800,3,20,5,0.3
1974-10-01,HiTec_excess,0.142,-0.02485921,300,3,20,5,0.5
1974-10-01,Telcm_excess,0.1034,-0.00169993,300,3,20,5,0.3
1974-10-01,Shops_excess,0.0949,-0.00771517,800,3,20,5,0.3
1974-10-01,Hlth_excess,0.2908,-0.01163365,300,10,20,5,0.3
1974-10-01,Utils_excess,0.1251,-0.00267049,800,3,20,5,0.3
1974-10-01,Other_excess,0.1967,-0.01062277,300,3,10,5,0.3
1974-11-01,NoDur_excess,-0.044,-4.371e-05,500,5,20,20,sqrt
1974-11-01,Durbl_excess,-0.0533,-0.00426424,300,3,2,20,0.3
1974-11-01,Manuf_excess,-0.0644,0.00320819,500,3,20,5,0.3
1974-11-01,Enrgy_excess,-0.0483,0.01257894,800,3,20,5,0.3
1974-11-01,HiTec_excess,-0.0548,-0.01108211,300,3,20,5,0.5
1974-11-01,Telcm_excess,-0.0361,0.00557724,300,3,20,5,0.3
1974-11-01,Shops_excess,-0.0629,-0.0011775,800,3,20,5,0.3
1974-11-01,Hlth_excess,-0.0177,0.00401706,300,10,20,5,0.3
1974-11-01,Utils_excess,-0.0069,0.00588752,800,3,20,5,0.3
1974-11-01,Other_excess,-0.0335,-0.00358523,300,3,10,5,0.3
1974-12-01,NoDur_excess,-0.0121,-0.00903992,500,5,20,20,sqrt
1974-12-01,Durbl_excess,-0.0479,-0.00722823,300,3,2,20,0.3
1974-12-01,Manuf_excess,-0.0514,-0.0041565,500,3,20,5,0.3
1974-12-01,Enrgy_excess,0.0014,0.00700189,800,3,20,5,0.3
1974-12-01,HiTec_excess,-0.0594,-0.0171031,300,3,20,5,0.5
1974-12-01,Telcm_excess,0.0087,0.00246934,300,3,20,5,0.3
1974-12-01,Shops_excess,-0.0406,-0.01335461,800,3,20,5,0.3
1974-12-01,Hlth_excess,-0.0402,-0.00211865,300,10,20,5,0.3
1974-12-01,Utils_excess,-0.0153,-0.00119106,800,3,20,5,0.3
1974-12-01,Other_excess,-0.0501,-0.00299945,300,3,10,5,0.3
1975-01-01,NoDur_excess,0.1815,-0.01487467,500,7,10,20,0.3
1975-01-01,Durbl_excess,0.2094,-0.01029051,800,3,20,5,0.3
1975-01-01,Manuf_excess,0.1393,-0.00825011,300,3,20,5,0.3
1975-01-01,Enrgy_excess,0.0618,0.00397937,500,7,20,5,0.3
1975-01-01,HiTec_excess,0.1471,-0.01740018,300,3,10,10,0.3
1975-01-01,Telcm_excess,0.1051,0.00051513,800,3,20,10,0.3
1975-01-01,Shops_excess,0.2539,-0.01964959,800,7,20,5,0.3
1975-01-01,Hlth_excess,-0.0133,-0.00418801,500,7,20,5,0.3
1975-01-01,Utils_excess,0.1825,-0.00431754,800,3,20,20,0.3
1975-01-01,Other_excess,0.1735,-0.00767596,300,3,20,5,0.3
1975-02-01,NoDur_excess,0.0361,0.00838295,500,7,10,20,0.3
1975-02-01,Durbl_excess,0.0456,0.00204528,800,3,20,5,0.3
1975-02-01,Manuf_excess,0.0759,0.00114628,300,3,20,5,0.3
1975-02-01,Enrgy_excess,0.0184,0.00937395,500,7,20,5,0.3
1975-02-01,HiTec_excess,0.1274,-0.00090969,300,3,10,10,0.3
1975-02-01,Telcm_excess,0.0472,0.00677012,800,3,20,10,0.3
1975-02-01,Shops_excess,0.0474,0.00547456,800,7,20,5,0.3
1975-02-01,Hlth_excess,0.1564,0.00183582,500,7,20,5,0.3
1975-02-01,Utils_excess,0.0045,0.01189538,800,3,20,20,0.3
1975-02-01,Other_excess,0.0244,0.00673503,300,3,20,5,0.3
1975-03-01,NoDur_excess,0.0675,0.00488971,500,7,10,20,0.3
1975-03-01,Durbl_excess,0.0621,0.00814922,800,3,20,5,0.3
1975-03-01,Manuf_excess,0.0464,0.00612597,300,3,20,5,0.3
1975-03-01,Enrgy_excess,-0.0273,0.00944247,500,7,20,5,0.3
1975-03-01,HiTec_excess,0.0058,0.00541931,300,3,10,10,0.3
1975-03-01,Telcm_excess,-0.0129,0.01043907,800,3,20,10,0.3
1975-03-01,Shops_excess,0.1035,0.00799036,800,7,20,5,0.3
1975-03-01,Hlth_excess,0.0088,0.00816241,500,7,20,5,0.3
1975-03-01,Utils_excess,-0.0174,0.00672391,800,3,20,20,0.3
1975-03-01,Other_excess,0.0373,0.00577983,300,3,20,5,0.3
1975-04-01,NoDur_excess,0.0258,0.01396431,500,7,10,20,0.3
1975-04-01,Durbl_excess,0.0364,0.01526385,800,3,20,5,0.3
1975-04-01,Manuf_excess,0.0912,0.01623624,300,3,20,5,0.3
1975-04-01,Enrgy_excess,0.0681,0.00795338,500,7,20,5,0.3
1975-04-01,HiTec_excess,0.0513,0.00693008,300,3,10,10,0.3
1975-04-01,Telcm_excess,-0.014,0.0011983,800,3,20,10,0.3
1975-04-01,Shops_excess,0.0215,0.01815361,800,7,20,5,0.3
1975-04-01,Hlth_excess,0.0021,0.01559803,500,7,20,5,0.3
1975-04-01,Utils_excess,-0.0207,0.00653849,800,3,20,20,0.3
1975-04-01,Other_excess,0.0282,0.01257885,300,3,20,5,0.3
1975-05-01,NoDur_excess,0.0478,0.01355098,500,7,10,20,0.3
1975-05-01,Durbl_excess,0.0216,0.01220828,800,3,20,5,0.3
1975-05-01,Manuf_excess,0.0236,0.01542437,300,3,20,5,0.3
1975-05-01,Enrgy_excess,0.1163,0.01023742,500,7,20,5,0.3
1975-05-01,HiTec_excess,0.0548,0.01547384,300,3,10,10,0.3
1975-05-01,Telcm_excess,0.0311,0.00533094,800,3,20,10,0.3
1975-05-01,Shops_excess,0.0357,0.01527367,800,7,20,5,0.3
1975-05-01,Hlth_excess,0.0609,0.00990461,500,7,20,5,0.3
1975-05-01,Utils_excess,0.081,0.00391302,800,3,20,20,0.3
1975-05-01,Other_excess,0.0528,0.01253728,300,3,20,5,0.3
1975-06-01,NoDur_excess,0.0487,0.01939158,500,7,10,20,0.3
1975-06-01,Durbl_excess,0.0983,0.0139164,800,3,20,5,0.3
1975-06-01,Manuf_excess,0.0313,0.01440444,300,3,20,5,0.3
1975-06-01,Enrgy_excess,0.0609,0.01828917,500,7,20,5,0.3
1975-06-01,HiTec_excess,0.019,0.01750861,300,3,10,10,0.3
1975-06-01,Telcm_excess,0.0364,0.0080206,800,3,20,10,0.3
1975-06-01,Shops_excess,0.0704,0.01512947,800,7,20,5,0.3
1975-06-01,Hlth_excess,0.0055,0.01245098,500,7,20,5,0.3
1975-06-01,Utils_excess,0.1033,0.00747753,800,3,20,20,0.3
1975-06-01,Other_excess,0.0554,0.01396766,300,3,20,5,0.3
1975-07-01,NoDur_excess,-0.0586,0.01708402,500,7,10,20,0.3
1975-07-01,Durbl_excess,-0.025,0.01303704,800,3,20,5,0.3
1975-07-01,Manuf_excess,-0.0639,0.01113806,300,3,20,5,0.3
1975-07-01,Enrgy_excess,-0.0473,0.01420329,500,7,20,5,0.3
1975-07-01,HiTec_excess,-0.099,0.01190162,300,3,10,10,0.3
1975-07-01,Telcm_excess,-0.0469,0.00856187,800,3,20,10,0.3
1975-07-01,Shops_excess,-0.0795,0.01425311,800,7,20,5,0.3
1975-07-01,Hlth_excess,-0.1251,0.00464796,500,7,20,5,0.3
1975-07-01,Utils_excess,-0.0528,0.00568343,800,3,20,20,0.3
1975-07-01,Other_excess,-0.0661,0.00955429,300,3,20,5,0.3
1975-08-01,NoDur_excess,-0.0361,0.00094044,500,7,10,20,0.3
1975-08-01,Durbl_excess,-0.0396,0.00831351,800,3,20,5,0.3
1975-08-01,Manuf_excess,-0.0126,0.00321721,300,3,20,5,0.3
1975-08-01,Enrgy_excess,-0.0136,0.00313001,500,7,20,5,0.3
1975-08-01,HiTec_excess,-0.0344,0.00320415,300,3,10,10,0.3
1975-08-01,Telcm_excess,-0.0402,0.00400468,800,3,20,10,0.3
1975-08-01,Shops_excess,-0.0081,0.00411498,800,7,20,5,0.3
1975-08-01,Hlth_excess,-0.038,-0.00590768,500,7,20,5,0.3
1975-08-01,Utils_excess,-0.0171,0.00127853,800,3,20,20,0.3
1975-08-01,Other_excess,-0.0562,-0.00248901,300,3,20,5,0.3
1975-09-01,NoDur_excess,-0.0297,0.00619397,500,7,10,20,0.3
1975-09-01,Durbl_excess,-0.0298,0.00914608,800,3,20,5,0.3
1975-09-01,Manuf_excess,-0.0635,0.00819761,300,3,20,5,0.3
1975-09-01,Enrgy_excess,-0.017,0.01106393,500,7,20,5,0.3
1975-09-01,HiTec_excess,-0.0138,0.00654378,300,3,10,10,0.3
1975-09-01,Telcm_excess,-0.018,0.00252562,800,3,20,10,0.3
1975-09-01,Shops_excess,-0.0407,0.00684773,800,7,20,5,0.3
1975-09-01,Hlth_excess,-0.0705,0.00126297,500,7,20,5,0.3
1975-09-01,Utils_excess,-0.0151,0.0074024,800,3,20,20,0.3
1975-09-01,Other_excess,-0.0685,0.00222536,300,3,20,5,0.3
1975-10-01,NoDur_excess,0.1002,0.00449597,500,7,10,20,0.3
1975-10-01,Durbl_excess,0.0835,0.01018484,800,3,20,5,0.3
1975-10-01,Manuf_excess,0.0515,0.00831946,300,3,20,5,0.3
1975-10-01,Enrgy_excess,-0.019,0.00490531,500,7,20,5,0.3
1975-10-01,HiTec_excess,0.0784,0.00553848,300,3,10,10,0.3
1975-10-01,Telcm_excess,0.0626,0.00322297,800,3,20,10,0.3
1975-10-01,Shops_excess,0.0936,0.00881078,800,7,20,5,0.3
1975-10-01,Hlth_excess,0.1011,0.0022666,500,7,20,5,0.3
1975-10-01,Utils_excess,0.0599,0.00795052,800,3,20,20,0.3
1975-10-01,Other_excess,0.0335,0.00304234,300,3,20,5,0.3
1975-11-01,NoDur_excess,0.0368,0.01620051,500,7,10,20,0.3
1975-11-01,Durbl_excess,0.0286,0.01068962,800,3,20,5,0.3
1975-11-01,Manuf_excess,0.0256,0.00650912,300,3,20,5,0.3
1975-11-01,Enrgy_excess,-0.0205,0.00805119,500,7,20,5,0.3
1975-11-01,HiTec_excess,0.0465,0.00483687,300,3,10,10,0.3
1975-11-01,Telcm_excess,0.0387,0.00679174,800,3,20,10,0.3
1975-11-01,Shops_excess,0.0425,0.01266287,800,7,20,5,0.3
1975-11-01,Hlth_excess,0.0472,0.0053448,500,7,20,5,0.3
1975-11-01,Utils_excess,0.0275,0.01132612,800,3,20,20,0.3
1975-11-01,Other_excess,0.0317,0.00390687,300,3,20,5,0.3
1975-12-01,NoDur_excess,-0.0197,0.00734444,500,7,10,20,0.3
1975-12-01,Durbl_excess,-0.0093,0.01029129,800,3,20,5,0.3
1975-12-01,Manuf_excess,-0.0184,0.00759444,300,3,20,5,0.3
1975-12-01,Enrgy_excess,-0.0039,0.00097089,500,7,20,5,0.3
1975-12-01,HiTec_excess,-0.0174,0.01218189,300,3,10,10,0.3
1975-12-01,Telcm_excess,-0.006,0.00504399,800,3,20,10,0.3
1975-12-01,Shops_excess,-0.0352,0.009897,800,7,20,5,0.3
1975-12-01,Hlth_excess,-0.0684,-0.00389589,500,7,20,5,0.3
1975-12-01,Utils_excess,0.0087,0.00408587,800,3,20,20,0.3
1975-12-01,Other_excess,-0.0074,0.00395106,300,3,20,5,0.3
1976-01-01,NoDur_excess,0.1047,0.01552308,500,7,10,20,0.3
1976-01-01,Durbl_excess,0.1517,0.01311816,800,3,20,5,0.3
1976-01-01,Manuf_excess,0.1638,0.00858513,300,3,20,5,0.3
1976-01-01,Enrgy_excess,0.0801,0.00999855,500,7,20,5,0.3
1976-01-01,HiTec_excess,0.1782,0.00898262,300,3,10,10,0.3
1976-01-01,Telcm_excess,0.0902,0.00781878,800,3,20,10,0.3
1976-01-01,Shops_excess,0.0852,0.01271204,800,7,20,5,0.3
1976-01-01,Hlth_excess,0.0727,0.00672784,500,7,20,5,0.3
1976-01-01,Utils_excess,0.0784,0.01302171,800,3,20,20,0.3
1976-01-01,Other_excess,0.1246,0.00648212,300,3,20,5,0.3
1976-02-01,NoDur_excess,-0.0143,0.01629911,500,7,10,20,0.3
1976-02-01,Durbl_excess,0.0353,0.01146636,800,3,20,5,0.3
1976-02-01,Manuf_excess,0.0139,0.01161588,300,3,20,5,0.3
1976-02-01,Enrgy_excess,-0.035,0.0127376,500,7,20,5,0.3
1976-02-01,HiTec_excess,0.0081,0.01982696,300,3,10,10,0.3
1976-02-01,Telcm_excess,0.032,0.00839253,800,3,20,10,0.3
1976-02-01,Shops_excess,0.0434,0.01688108,800,7,20,5,0.3
1976-02-01,Hlth_excess,-0.069,0.0108482,500,7,20,5,0.3
1976-02-01,Utils_excess,-0.0389,0.00866082,800,3,20,20,0.3
1976-02-01,Other_excess,0.0284,0.01093997,300,3,20,5,0.3
1976-03-01,NoDur_excess,0.0032,0.01318061,500,7,10,20,0.3
1976-03-01,Durbl_excess,0.0314,0.01260645,800,3,20,5,0.3
1976-03-01,Manuf_excess,0.0073,0.01122462,300,3,20,5,0.3
1976-03-01,Enrgy_excess,0.0682,0.00877131,500,7,20,5,0.3
1976-03-01,HiTec_excess,0.0253,0.01864586,300,3,10,10,0.3
1976-03-01,Telcm_excess,0.0017,0.00925923,800,3,20,10,0.3
1976-03-01,Shops_excess,0.0304,0.01742426,800,7,20,5,0.3
1976-03-01,Hlth_excess,0.0614,0.00349645,500,7,20,5,0.3
1976-03-01,Utils_excess,0.0105,0.00716549,800,3,20,20,0.3
1976-03-01,Other_excess,0.016,0.01213509,300,3,20,5,0.3
1976-04-01,NoDur_excess,-0.0208,0.01357933,500,7,10,20,0.3
1976-04-01,Durbl_excess,0.0143,0.01322352,800,3,20,5,0.3
1976-04-01,Manuf_excess,-0.0184,0.01156025,300,3,20,5,0.3
1976-04-01,Enrgy_excess,0.0172,0.01429115,500,7,20,5,0.3
1976-04-01,HiTec_excess,-0.0383,0.01753577,300,3,10,10,0.3
1976-04-01,Telcm_excess,0.013,0.00983412,800,3,20,10,0.3
1976-04-01,Shops_excess,-0.0509,0.0189294,800,7,20,5,0.3
1976-04-01,Hlth_excess,-0.0473,0.00836138,500,7,20,5,0.3
1976-04-01,Utils_excess,0.0021,0.00744852,800,3,20,20,0.3
1976-04-01,Other_excess,-0.0198,0.01327917,300,3,20,5,0.3
1976-05-01,NoDur_excess,-0.0254,0.00958649,500,7,10,20,0.3
1976-05-01,Durbl_excess,-0.035,0.01305885,800,3,20,5,0.3
1976-05-01,Manuf_excess,-0.0159,0.01115004,300,3,20,5,0.3
1976-05-01,Enrgy_excess,0.0516,0.01082439,500,7,20,5,0.3
1976-05-01,HiTec_excess,0.0012,0.01797916,300,3,10,10,0.3
1976-05-01,Telcm_excess,-0.0327,0.00835065,800,3,20,10,0.3
1976-05-01,Shops_excess,-0.0614,0.0144875,800,7,20,5,0.3
1976-05-01,Hlth_excess,-0.0319,0.00458783,500,7,20,5,0.3
1976-05-01,Utils_excess,-0.0184,0.00611172,800,3,20,20,0.3
1976-05-01,Other_excess,-0.0208,0.01162117,300,3,20,5,0.3
1976-06-01,NoDur_excess,0.0321,-0.00115526,500,7,10,20,0.3
1976-06-01,Durbl_excess,0.0381,0.00690513,800,3,20,5,0.3
1976-06-01,Manuf_excess,0.0327,0.00485582,300,3,20,5,0.3
1976-06-01,Enrgy_excess,0.0466,0.0055031,500,7,20,5,0.3
1976-06-01,HiTec_excess,0.0778,0.01084654,300,3,10,10,0.3
1976-06-01,Telcm_excess,0.0316,0.00555306,800,3,20,10,0.3
1976-06-01,Shops_excess,0.0104,0.00369407,800,7,20,5,0.3
1976-06-01,Hlth_excess,0.0324,-0.00839278,500,7,20,5,0.3
1976-06-01,Utils_excess,0.0383,0.00321885,800,3,20,20,0.3
1976-06-01,Other_excess,0.0493,0.00453642,300,3,20,5,0.3
1976-07-01,NoDur_excess,0.0101,0.01159994,500,7,10,20,0.3
1976-07-01,Durbl_excess,-0.0154,0.01018101,800,3,20,5,0.3
1976-07-01,Manuf_excess,-0.0232,0.00801082,300,3,20,5,0.3
1976-07-01,Enrgy_excess,-0.0109,0.01375753,500,7,20,5,0.3
1976-07-01,HiTec_excess,-0.0267,0.0134804,300,3,10,10,0.3
